lower,upper,quantity,interval,phi_rib
0.15913565,0.2158028,phi_peri,70%,0.05472972972972973
0.16002068,0.21452148,phi_peri,68%,0.05472972972972973
0.16378140000000002,0.2097496,phi_peri,60%,0.05472972972972973
0.16788025,0.20429725,phi_peri,50%,0.05472972972972973
0.1718978,0.1998069,phi_peri,40%,0.05472972972972973
0.17539965,0.1956551,phi_peri,30%,0.05472972972972973
0.1785878,0.1921884,phi_peri,20%,0.05472972972972973
0.18189465,0.18870889999999998,phi_peri,10%,0.05472972972972973
0.18536049999999998,0.18536049999999998,phi_peri,median,0.05472972972972973
0.131490825,0.23841785,phi_peri,95%,0.060810810810810814
0.1387678,0.22746804999999998,phi_peri,90%,0.060810810810810814
0.14713289999999998,0.2145613,phi_peri,80%,0.060810810810810814
0.1529827,0.2060582,phi_peri,70%,0.060810810810810814
0.15398868,0.20474196,phi_peri,68%,0.060810810810810814
0.1575678,0.2001492,phi_peri,60%,0.060810810810810814
0.16140549999999998,0.195628,phi_peri,50%,0.060810810810810814
0.165115,0.1915668,phi_peri,40%,0.060810810810810814
0.16859095,0.18778825000000002,phi_peri,30%,0.060810810810810814
0.1716646,0.1843054,phi_peri,20%,0.060810810810810814
0.1748341,0.18092515,phi_peri,10%,0.060810810810810814
0.177924,0.177924,phi_peri,median,0.060810810810810814
0.1274696,0.22927084999999997,phi_peri,95%,0.0668918918918919
0.13395179999999998,0.2177611,phi_peri,90%,0.0668918918918919
0.1416232,0.20554820000000001,phi_peri,80%,0.0668918918918919
0.14678125,0.19798274999999999,phi_peri,70%,0.0668918918918919
0.14756556,0.19665844,phi_peri,68%,0.0668918918918919
0.15116459999999998,0.1921904,phi_peri,60%,0.0668918918918919
0.154841,0.18743525,phi_peri,50%,0.0668918918918919
0.15826,0.1834545,phi_peri,40%,0.0668918918918919
0.16124064999999999,0.17972135,phi_peri,30%,0.0668918918918919
0.16423,0.1764396,phi_peri,20%,0.0668918918918919
0.1670611,0.1732819,phi_peri,10%,0.0668918918918919
0.1700285,0.1700285,phi_peri,median,0.0668918918918919
0.12190115,0.2179352,phi_peri,95%,0.07297297297297298
0.128377,0.20646199999999995,phi_peri,90%,0.07297297297297298
0.1359089,0.1955372,phi_peri,80%,0.07297297297297298
0.1408718,0.18826645,phi_peri,70%,0.07297297297297298
0.14166068,0.18719812,phi_peri,68%,0.07297297297297298
0.1448168,0.1832742,phi_peri,60%,0.07297297297297298
0.1483,0.17911375,phi_peri,50%,0.07297297297297298
0.1513932,0.1752343,phi_peri,40%,0.07297297297297298
0.15443364999999998,0.17192685,phi_peri,30%,0.07297297297297298
0.1572766,0.1689056,phi_peri,20%,0.07297297297297298
0.16012754999999998,0.16594825,phi_peri,10%,0.07297297297297298
0.16307,0.16307,phi_peri,median,0.07297297297297298
0.11737285,0.20928102499999998,phi_peri,95%,0.07905405405405405
0.1234916,0.1988468,phi_peri,90%,0.07905405405405405
0.1308929,0.1877823,phi_peri,80%,0.07905405405405405
0.13559184999999999,0.18091064999999998,phi_peri,70%,0.07905405405405405
0.13630452,0.17964716,phi_peri,68%,0.07905405405405405
0.1393328,0.175763,phi_peri,60%,0.07905405405405405
0.14266475,0.171573,phi_peri,50%,0.07905405405405405
0.14556840000000001,0.1681016,phi_peri,40%,0.07905405405405405
0.14839059999999998,0.1649347,phi_peri,30%,0.07905405405405405
0.1511162,0.1618284,phi_peri,20%,0.07905405405405405
0.15373585,0.1589109,phi_peri,10%,0.07905405405405405
0.1562825,0.1562825,phi_peri,median,0.07905405405405405
0.112274475,0.20028734999999998,phi_peri,95%,0.08513513513513514
0.1183243,0.19011784999999998,phi_peri,90%,0.08513513513513514
0.125092,0.1795431,phi_peri,80%,0.08513513513513514
0.12943285,0.1729513,phi_peri,70%,0.08513513513513514
0.13022336,0.17186656,phi_peri,68%,0.08513513513513514
0.1331272,0.1680328,phi_peri,60%,0.08513513513513514
0.1363525,0.1640615,phi_peri,50%,0.08513513513513514
0.1391568,0.16046159999999998,phi_peri,40%,0.08513513513513514
0.141785,0.15744275,phi_peri,30%,0.08513513513513514
0.144209,0.154421,phi_peri,20%,0.08513513513513514
0.1468351,0.15175425,phi_peri,10%,0.08513513513513514
0.1493585,0.1493585,phi_peri,median,0.08513513513513514
0.107949075,0.19100317499999997,phi_peri,95%,0.09121621621621623
0.11377075,0.1813321,phi_peri,90%,0.09121621621621623
0.1197675,0.1712402,phi_peri,80%,0.09121621621621623
0.12402165,0.16472935,phi_peri,70%,0.09121621621621623
0.12476752,0.16370395999999998,phi_peri,68%,0.09121621621621623
0.1275018,0.16045020000000002,phi_peri,60%,0.09121621621621623
0.130631,0.156781,phi_peri,50%,0.09121621621621623
0.1332381,0.1534699,phi_peri,40%,0.09121621621621623
0.135904,0.1506374,phi_peri,30%,0.09121621621621623
0.1384044,0.147823,phi_peri,20%,0.09121621621621623
0.14074365,0.145442,phi_peri,10%,0.09121621621621623
0.14299800000000001,0.14299800000000001,phi_peri,median,0.09121621621621623
0.10420295,0.18156605,phi_peri,95%,0.0972972972972973
0.108909,0.17241125000000002,phi_peri,90%,0.0972972972972973
0.1149681,0.1633562,phi_peri,80%,0.0972972972972973
0.11899470000000001,0.15820575,phi_peri,70%,0.0972972972972973
0.11972084,0.15718848,phi_peri,68%,0.0972972972972973
0.1224224,0.153967,phi_peri,60%,0.0972972972972973
0.12522575,0.1504,phi_peri,50%,0.0972972972972973
0.1277688,0.14729520000000002,phi_peri,40%,0.0972972972972973
0.13027095,0.14433775,phi_peri,30%,0.0972972972972973
0.132669,0.141939,phi_peri,20%,0.0972972972972973
0.1349542,0.13950145,phi_peri,10%,0.0972972972972973
0.137201,0.137201,phi_peri,median,0.0972972972972973
0.1002952,0.17495269999999996,phi_peri,95%,0.10337837837837838
0.10521839999999999,0.16563185,phi_peri,90%,0.10337837837837838
0.11078260000000001,0.1567191,phi_peri,80%,0.10337837837837838
0.11465639999999999,0.1512126,phi_peri,70%,0.10337837837837838
0.11529652,0.15036032,phi_peri,68%,0.10337837837837838
0.11760860000000001,0.147148,phi_peri,60%,0.10337837837837838
0.1203635,0.14386174999999998,phi_peri,50%,0.10337837837837838
0.12272670000000001,0.1409484,phi_peri,40%,0.10337837837837838
0.1250253,0.1382497,phi_peri,30%,0.10337837837837838
0.1271522,0.135799,phi_peri,20%,0.10337837837837838
0.12936355,0.13359535,phi_peri,10%,0.10337837837837838
0.13145050000000003,0.13145050000000003,phi_peri,median,0.10337837837837838
0.09585326499999999,0.16512284999999996,phi_peri,95%,0.10945945945945947
0.10062320000000001,0.15790105000000002,phi_peri,90%,0.10945945945945947
0.1060027,0.1498353,phi_peri,80%,0.10945945945945947
0.109781,0.14464745,phi_peri,70%,0.10945945945945947
0.11042104000000001,0.14383912,phi_peri,68%,0.10945945945945947
0.112624,0.1406162,phi_peri,60%,0.10945945945945947
0.115152,0.1374085,phi_peri,50%,0.10945945945945947
0.1175369,0.134708,phi_peri,40%,0.10945945945945947
0.1195603,0.13231469999999998,phi_peri,30%,0.10945945945945947
0.1216706,0.129948,phi_peri,20%,0.10945945945945947
0.12374055,0.1279369,phi_peri,10%,0.10945945945945947
0.12586,0.12586,phi_peri,median,0.10945945945945947
0.0920002975,0.158344075,phi_peri,95%,0.11554054054054055
0.0961859,0.15071615,phi_peri,90%,0.11554054054054055
0.1014665,0.1430477,phi_peri,80%,0.11554054054054055
0.10499489999999999,0.13829005,phi_peri,70%,0.11554054054054055
0.10555952,0.13745656,phi_peri,68%,0.11554054054054055
0.1078096,0.1346788,phi_peri,60%,0.11554054054054055
0.1103225,0.13163975,phi_peri,50%,0.11554054054054055
0.11262770000000001,0.1290753,phi_peri,40%,0.11554054054054055
0.114752,0.1267155,phi_peri,30%,0.11554054054054055
0.11681860000000001,0.1246812,phi_peri,20%,0.11554054054054055
0.1188211,0.12278735,phi_peri,10%,0.11554054054054055
0.1208195,0.1208195,phi_peri,median,0.11554054054054055
0.08864375,0.1518687,phi_peri,95%,0.12162162162162163
0.09276828499999999,0.14454835,phi_peri,90%,0.12162162162162163
0.09760501,0.1372129,phi_peri,80%,0.12162162162162163
0.100963,0.1325235,phi_peri,70%,0.12162162162162163
0.101566,0.13179007999999998,phi_peri,68%,0.12162162162162163
0.1036956,0.1291382,phi_peri,60%,0.12162162162162163
0.1059995,0.126162,phi_peri,50%,0.12162162162162163
0.108058,0.1236688,phi_peri,40%,0.12162162162162163
0.110024,0.1214347,phi_peri,30%,0.12162162162162163
0.11189800000000001,0.1194644,phi_peri,20%,0.12162162162162163
0.11385529999999999,0.1175519,phi_peri,10%,0.12162162162162163
0.115732,0.115732,phi_peri,median,0.12162162162162163
0.08508608250000001,0.14481302499999998,phi_peri,95%,0.1277027027027027
0.089038085,0.1378747,phi_peri,90%,0.1277027027027027
0.09380983999999999,0.13092540000000003,phi_peri,80%,0.1277027027027027
0.096949665,0.12661445000000002,phi_peri,70%,0.1277027027027027
0.09747016,0.12583032,phi_peri,68%,0.1277027027027027
0.09944982,0.123148,phi_peri,60%,0.1277027027027027
0.101674,0.120393,phi_peri,50%,0.1277027027027027
0.1034577,0.1180941,phi_peri,40%,0.1277027027027027
0.10526665,0.11597,phi_peri,30%,0.1277027027027027
0.1070424,0.1139532,phi_peri,20%,0.1277027027027027
0.1088272,0.112267,phi_peri,10%,0.1277027027027027
0.1104905,0.1104905,phi_peri,median,0.1277027027027027
0.0815838825,0.13806934999999998,phi_peri,95%,0.1337837837837838
0.08541902999999999,0.1316989,phi_peri,90%,0.1337837837837838
0.08990923,0.1254218,phi_peri,80%,0.1337837837837838
0.092856595,0.12111315,phi_peri,70%,0.1337837837837838
0.09339936,0.12046448,phi_peri,68%,0.1337837837837838
0.09522858,0.1179332,phi_peri,60%,0.1337837837837838
0.097293675,0.115478,phi_peri,50%,0.1337837837837838
0.09925791,0.113373,phi_peri,40%,0.1337837837837838
0.10104365,0.11135135,phi_peri,30%,0.1337837837837838
0.102649,0.1095558,phi_peri,20%,0.1337837837837838
0.10439965,0.10782315,phi_peri,10%,0.1337837837837838
0.1061,0.1061,phi_peri,median,0.1337837837837838
0.0776975875,0.13207269999999996,phi_peri,95%,0.13986486486486488
0.08146191500000001,0.1259712,phi_peri,90%,0.13986486486486488
0.0856596,0.11948020000000001,phi_peri,80%,0.13986486486486488
0.08865991000000001,0.115413,phi_peri,70%,0.13986486486486488
0.089202208,0.11482816,phi_peri,68%,0.13986486486486488
0.09102768,0.112704,phi_peri,60%,0.13986486486486488
0.09289225000000001,0.11021624999999999,phi_peri,50%,0.13986486486486488
0.09466824,0.1081313,phi_peri,40%,0.13986486486486488
0.09634647,0.106257,phi_peri,30%,0.13986486486486488
0.09803154,0.104467,phi_peri,20%,0.13986486486486488
0.099635995,0.10277915000000001,phi_peri,10%,0.13986486486486488
0.101178,0.101178,phi_peri,median,0.13986486486486488
0.07481726250000001,0.12629159999999998,phi_peri,95%,0.14594594594594595
0.07823423,0.12018814999999997,phi_peri,90%,0.14594594594594595
0.08229119,0.1143651,phi_peri,80%,0.14594594594594595
0.08499106499999999,0.11086115,phi_peri,70%,0.14594594594594595
0.08551786,0.110177,phi_peri,68%,0.14594594594594595
0.0871894,0.1079282,phi_peri,60%,0.14594594594594595
0.089133975,0.10555975000000001,phi_peri,50%,0.14594594594594595
0.09084126000000001,0.1035743,phi_peri,40%,0.14594594594594595
0.092478405,0.1016517,phi_peri,30%,0.14594594594594595
0.09397466,0.10008679999999999,phi_peri,20%,0.14594594594594595
0.09536978,0.098428435,phi_peri,10%,0.14594594594594595
0.09693840000000001,0.09693840000000001,phi_peri,median,0.14594594594594595
0.071906805,0.12060097499999999,phi_peri,95%,0.15202702702702703
0.07516880499999999,0.11536319999999999,phi_peri,90%,0.15202702702702703
0.07897394,0.1096155,phi_peri,80%,0.15202702702702703
0.08171835,0.1059815,phi_peri,70%,0.15202702702702703
0.082179656,0.10533131999999999,phi_peri,68%,0.15202702702702703
0.08376456,0.10325920000000001,phi_peri,60%,0.15202702702702703
0.085549,0.101082,phi_peri,50%,0.15202702702702703
0.08719009,0.09912438999999999,phi_peri,40%,0.15202702702702703
0.08878764,0.097495035,phi_peri,30%,0.15202702702702703
0.09013568,0.09593388,phi_peri,20%,0.15202702702702703
0.091436865,0.09439109,phi_peri,10%,0.15202702702702703
0.0929426,0.0929426,phi_peri,median,0.15202702702702703
0.06896477749999999,0.116304475,phi_peri,95%,0.1581081081081081
0.0720585,0.1106153,phi_peri,90%,0.1581081081081081
0.07579354,0.1049151,phi_peri,80%,0.1581081081081081
0.078302095,0.1016,phi_peri,70%,0.1581081081081081
0.078751208,0.10110047999999999,phi_peri,68%,0.1581081081081081
0.08034442,0.09900336,phi_peri,60%,0.1581081081081081
0.082023475,0.096950775,phi_peri,50%,0.1581081081081081
0.08364590000000001,0.09515772,phi_peri,40%,0.1581081081081081
0.085121665,0.0935115,phi_peri,30%,0.1581081081081081
0.08643194,0.09199101999999999,phi_peri,20%,0.1581081081081081
0.08776828,0.090529745,phi_peri,10%,0.1581081081081081
0.08912555,0.08912555,phi_peri,median,0.1581081081081081
0.06618507750000001,0.110678075,phi_peri,95%,0.1641891891891892
0.06934371,0.10574005,phi_peri,90%,0.1641891891891892
0.07282495,0.100561,phi_peri,80%,0.1641891891891892
0.075100215,0.09741468,phi_peri,70%,0.1641891891891892
0.075540472,0.096850064,phi_peri,68%,0.1641891891891892
0.07704782,0.09480956,phi_peri,60%,0.1641891891891892
0.078585875,0.092901625,phi_peri,50%,0.1641891891891892
0.08011826,0.09117196,phi_peri,40%,0.1641891891891892
0.081462315,0.08957013999999999,phi_peri,30%,0.1641891891891892
0.08282716,0.08812125999999999,phi_peri,20%,0.1641891891891892
0.08414005000000001,0.086740645,phi_peri,10%,0.1641891891891892
0.08542654999999999,0.08542654999999999,phi_peri,median,0.1641891891891892
0.062697045,0.10573015000000001,phi_peri,95%,0.17027027027027028
0.06597309999999999,0.10091705000000001,phi_peri,90%,0.17027027027027028
0.06933756,0.09608511,phi_peri,80%,0.17027027027027028
0.07163259,0.09305211499999999,phi_peri,70%,0.17027027027027028
0.07201814,0.092594492,phi_peri,68%,0.17027027027027028
0.07345084,0.09083428,phi_peri,60%,0.17027027027027028
0.075113875,0.08892335,phi_peri,50%,0.17027027027027028
0.07653491,0.08726151,phi_peri,40%,0.17027027027027028
0.07790247,0.085752175,phi_peri,30%,0.17027027027027028
0.07923252,0.08433514,phi_peri,20%,0.17027027027027028
0.080526975,0.08309903,phi_peri,10%,0.17027027027027028
0.08180960000000001,0.08180960000000001,phi_peri,median,0.17027027027027028
0.0606908975,0.10173917499999999,phi_peri,95%,0.17635135135135135
0.063311595,0.09700545499999999,phi_peri,90%,0.17635135135135135
0.06658124,0.09222083,phi_peri,80%,0.17635135135135135
0.068882585,0.089286935,phi_peri,70%,0.17635135135135135
0.069289588,0.088828716,phi_peri,68%,0.17635135135135135
0.07061308000000001,0.08710066,phi_peri,60%,0.17635135135135135
0.07208772499999999,0.085170525,phi_peri,50%,0.17635135135135135
0.07344542,0.08361079,phi_peri,40%,0.17635135135135135
0.074766265,0.082158775,phi_peri,30%,0.17635135135135135
0.07602512,0.08083316,phi_peri,20%,0.17635135135135135
0.07719458,0.079581705,phi_peri,10%,0.17635135135135135
0.0783595,0.0783595,phi_peri,median,0.17635135135135135
0.058016834999999996,0.09721931499999999,phi_peri,95%,0.18243243243243246
0.06058438,0.092741805,phi_peri,90%,0.18243243243243246
0.06368014999999999,0.08821390000000001,phi_peri,80%,0.18243243243243246
0.065785255,0.08530016,phi_peri,70%,0.18243243243243246
0.066114956,0.08485103199999999,phi_peri,68%,0.18243243243243246
0.06730586000000001,0.08326746,phi_peri,60%,0.18243243243243246
0.068760925,0.08144975,phi_peri,50%,0.18243243243243246
0.07009457,0.07985946,phi_peri,40%,0.18243243243243246
0.071337655,0.078464805,phi_peri,30%,0.18243243243243246
0.07252365999999999,0.07716844,phi_peri,20%,0.18243243243243246
0.073652755,0.07600946,phi_peri,10%,0.18243243243243246
0.07480885000000001,0.07480885000000001,phi_peri,median,0.18243243243243246
0.0555852875,0.09259716,phi_peri,95%,0.18851351351351353
0.058130020000000004,0.08870746,phi_peri,90%,0.18851351351351353
0.06114653,0.08441197,phi_peri,80%,0.18851351351351353
0.06311231,0.08160165999999999,phi_peri,70%,0.18851351351351353
0.063458164,0.081193164,phi_peri,68%,0.18851351351351353
0.06474694,0.07960628,phi_peri,60%,0.18851351351351353
0.066188075,0.07794685,phi_peri,50%,0.18851351351351353
0.067469,0.07656609,phi_peri,40%,0.18851351351351353
0.06860606,0.07526873499999999,phi_peri,30%,0.18851351351351353
0.06974924,0.07414586000000001,phi_peri,20%,0.18851351351351353
0.070821405,0.07305375,phi_peri,10%,0.18851351351351353
0.07190840000000001,0.07190840000000001,phi_peri,median,0.18851351351351353
0.0531099525,0.0888883975,phi_peri,95%,0.1945945945945946
0.055556595,0.08515952,phi_peri,90%,0.1945945945945946
0.0584825,0.08092591000000002,phi_peri,80%,0.1945945945945946
0.060513674999999996,0.078323875,phi_peri,70%,0.1945945945945946
0.060850136,0.077912288,phi_peri,68%,0.1945945945945946
0.062004500000000004,0.07639122,phi_peri,60%,0.1945945945945946
0.06332895,0.07483435,phi_peri,50%,0.1945945945945946
0.06455618,0.07343091,phi_peri,40%,0.1945945945945946
0.06567548,0.07211401,phi_peri,30%,0.1945945945945946
0.06669656,0.07100736,phi_peri,20%,0.1945945945945946
0.06777116500000001,0.069859025,phi_peri,10%,0.1945945945945946
0.0688278,0.0688278,phi_peri,median,0.1945945945945946
0.050922215,0.08517179999999999,phi_peri,95%,0.20067567567567568
0.053491094999999995,0.081331915,phi_peri,90%,0.20067567567567568
0.05605979,0.07738621,phi_peri,80%,0.20067567567567568
0.05789928,0.07483793,phi_peri,70%,0.20067567567567568
0.058244424,0.074423284,phi_peri,68%,0.20067567567567568
0.05939842,0.07303234,phi_peri,60%,0.20067567567567568
0.06068985,0.0714983,phi_peri,50%,0.20067567567567568
0.06185494,0.07028652,phi_peri,40%,0.20067567567567568
0.06297781999999999,0.06914917500000001,phi_peri,30%,0.20067567567567568
0.06404212,0.06806568,phi_peri,20%,0.20067567567567568
0.065074415,0.06704919,phi_peri,10%,0.20067567567567568
0.0660869,0.0660869,phi_peri,median,0.20067567567567568
0.0488698675,0.08163668,phi_peri,95%,0.20675675675675675
0.051200825,0.077851565,phi_peri,90%,0.20675675675675675
0.05378148,0.0740755,phi_peri,80%,0.20675675675675675
0.05554153,0.07175408,phi_peri,70%,0.20675675675675675
0.055848704,0.07135602399999999,phi_peri,68%,0.20675675675675675
0.05694838,0.0700591,phi_peri,60%,0.20675675675675675
0.05808355,0.06856380000000001,phi_peri,50%,0.20675675675675675
0.0592092,0.06725487000000001,phi_peri,40%,0.20675675675675675
0.06022209,0.06613611,phi_peri,30%,0.20675675675675675
0.06122192,0.06507086,phi_peri,20%,0.20675675675675675
0.0621464,0.06405332000000001,phi_peri,10%,0.20675675675675675
0.06308430000000001,0.06308430000000001,phi_peri,median,0.20675675675675675
0.0466182,0.07836763999999999,phi_peri,95%,0.21283783783783786
0.048995300000000006,0.074894805,phi_peri,90%,0.21283783783783786
0.05146439,0.07117752000000001,phi_peri,80%,0.21283783783783786
0.053131155000000006,0.06886455999999999,phi_peri,70%,0.21283783783783786
0.053428732,0.068498896,phi_peri,68%,0.21283783783783786
0.05442008,0.06713814000000001,phi_peri,60%,0.21283783783783786
0.055601825,0.06575185,phi_peri,50%,0.21283783783783786
0.056700930000000004,0.06456409,phi_peri,40%,0.21283783783783786
0.05773213,0.063474535,phi_peri,30%,0.21283783783783786
0.05872414,0.0624576,phi_peri,20%,0.21283783783783786
0.059645065,0.061478445,phi_peri,10%,0.21283783783783786
0.060577549999999994,0.060577549999999994,phi_peri,median,0.21283783783783786
0.04468382,0.07559971249999999,phi_peri,95%,0.21891891891891893
0.04678458,0.07186005,phi_peri,90%,0.21891891891891893
0.049166299999999996,0.06822225,phi_peri,80%,0.21891891891891893
0.050764039999999996,0.066028635,phi_peri,70%,0.21891891891891893
0.051025952,0.06564669199999999,phi_peri,68%,0.21891891891891893
0.05202582,0.06434978,phi_peri,60%,0.21891891891891893
0.0531654,0.06303325,phi_peri,50%,0.21891891891891893
0.05419064,0.06191579,phi_peri,40%,0.21891891891891893
0.055179124999999996,0.060826540000000005,phi_peri,30%,0.21891891891891893
0.056090560000000005,0.05977102,phi_peri,20%,0.21891891891891893
0.056981955,0.058811825,phi_peri,10%,0.21891891891891893
0.05795535,0.05795535,phi_peri,median,0.21891891891891893
0.042636282500000004,0.07183571999999999,phi_peri,95%,0.225
0.044662585,0.068674055,phi_peri,90%,0.225
0.04694462,0.06532328,phi_peri,80%,0.225
0.048509385,0.06323336,phi_peri,70%,0.225
0.048784404,0.062826364,phi_peri,68%,0.225
0.04979042,0.061587420000000004,phi_peri,60%,0.225
0.05086155,0.060213125,phi_peri,50%,0.225
0.051842479999999996,0.05912457,phi_peri,40%,0.225
0.052692495,0.058071195,phi_peri,30%,0.225
0.05355244,0.05709342,phi_peri,20%,0.225
0.054457,0.056151615,phi_peri,10%,0.225
0.0552974,0.0552974,phi_peri,median,0.225
0.040782979999999996,0.0690788375,phi_peri,95%,0.2310810810810811
0.04272969,0.06578932,phi_peri,90%,0.2310810810810811
0.04494967,0.06261461,phi_peri,80%,0.2310810810810811
0.046452219999999995,0.060524745,phi_peri,70%,0.2310810810810811
0.046686884000000005,0.060149431999999996,phi_peri,68%,0.2310810810810811
0.0476513,0.05900644,phi_peri,60%,0.2310810810810811
0.048642124999999994,0.057768,phi_peri,50%,0.2310810810810811
0.04960367,0.056667249999999995,phi_peri,40%,0.2310810810810811
0.0504644,0.05568014,phi_peri,30%,0.2310810810810811
0.05131652,0.05479168,phi_peri,20%,0.2310810810810811
0.05214265,0.05384656,phi_peri,10%,0.2310810810810811
0.052965849999999995,0.052965849999999995,phi_peri,median,0.2310810810810811
0.038993677500000004,0.0661592325,phi_peri,95%,0.23716216216216218
0.040868615,0.06330317999999999,phi_peri,90%,0.23716216216216218
0.043077,0.06016892,phi_peri,80%,0.23716216216216218
0.04453165,0.058170305,phi_peri,70%,0.23716216216216218
0.04479204,0.057821748,phi_peri,68%,0.23716216216216218
0.04567794,0.05670816,phi_peri,60%,0.23716216216216218
0.0466762,0.055440050000000005,phi_peri,50%,0.23716216216216218
0.04762171,0.0543405,phi_peri,40%,0.23716216216216218
0.04845223,0.053434375,phi_peri,30%,0.23716216216216218
0.049230300000000005,0.05252844,phi_peri,20%,0.23716216216216218
0.05003611,0.05165665,phi_peri,10%,0.23716216216216218
0.05088075,0.05088075,phi_peri,median,0.23716216216216218
0.037449235,0.0633068675,phi_peri,95%,0.24324324324324326
0.03920585,0.060435934999999996,phi_peri,90%,0.24324324324324326
0.041242720000000004,0.05753109,phi_peri,80%,0.24324324324324326
0.04259401,0.055532635,phi_peri,70%,0.24324324324324326
0.042831207999999996,0.055204555999999995,phi_peri,68%,0.24324324324324326
0.043738980000000004,0.0540729,phi_peri,60%,0.24324324324324326
0.044733350000000005,0.052940825000000004,phi_peri,50%,0.24324324324324326
0.045549650000000004,0.05193589,phi_peri,40%,0.24324324324324326
0.0463447,0.051027205,phi_peri,30%,0.24324324324324326
0.04716036,0.05020694,phi_peri,20%,0.24324324324324326
0.04793313,0.049401890000000004,phi_peri,10%,0.24324324324324326
0.04866745,0.04866745,phi_peri,median,0.24324324324324326
0.0356438775,0.060902257499999994,phi_peri,95%,0.24932432432432433
0.037335154999999995,0.05815757999999999,phi_peri,90%,0.24932432432432433
0.03941501,0.05513686,phi_peri,80%,0.24932432432432433
0.040725939999999995,0.053386144999999996,phi_peri,70%,0.24932432432432433
0.040985368,0.053079232,phi_peri,68%,0.24932432432432433
0.041827119999999995,0.05198632,phi_peri,60%,0.24932432432432433
0.042754475,0.050908125,phi_peri,50%,0.24932432432432433
0.043608799999999996,0.04987183,phi_peri,40%,0.24932432432432433
0.044404055,0.049002145000000004,phi_peri,30%,0.24932432432432433
0.045176060000000004,0.04813586,phi_peri,20%,0.24932432432432433
0.045927475,0.047381034999999995,phi_peri,10%,0.24932432432432433
0.0466756,0.0466756,phi_peri,median,0.24932432432432433
0.0341396775,0.05865374,phi_peri,95%,0.2554054054054054
0.035744035,0.05594292,phi_peri,90%,0.2554054054054054
0.037665000000000004,0.053127280000000006,phi_peri,80%,0.2554054054054054
0.03902984,0.05135103,phi_peri,70%,0.2554054054054054
0.03924284,0.051057504000000004,phi_peri,68%,0.2554054054054054
0.04008146,0.04999096,phi_peri,60%,0.2554054054054054
0.040973800000000005,0.048895575,phi_peri,50%,0.2554054054054054
0.04174634,0.04785697,phi_peri,40%,0.2554054054054054
0.042498095,0.04695418,phi_peri,30%,0.2554054054054054
0.04325842,0.04618028,phi_peri,20%,0.2554054054054054
0.04398474,0.04543,phi_peri,10%,0.2554054054054054
0.04474715,0.04474715,phi_peri,median,0.2554054054054054
0.03257891,0.056091590000000004,phi_peri,95%,0.2614864864864865
0.034187965,0.05365707,phi_peri,90%,0.2614864864864865
0.03612575,0.05082937,phi_peri,80%,0.2614864864864865
0.03734712,0.049208335,phi_peri,70%,0.2614864864864865
0.037530868,0.048932500000000004,phi_peri,68%,0.2614864864864865
0.03831496,0.04788966,phi_peri,60%,0.2614864864864865
0.03916385,0.0467467,phi_peri,50%,0.2614864864864865
0.03997028,0.04581014,phi_peri,40%,0.2614864864864865
0.040681065,0.044971215,phi_peri,30%,0.2614864864864865
0.041405500000000005,0.04417516,phi_peri,20%,0.2614864864864865
0.04208391,0.04344725,phi_peri,10%,0.2614864864864865
0.042757550000000005,0.042757550000000005,phi_peri,median,0.2614864864864865
0.0310909475,0.053893937499999996,phi_peri,95%,0.2675675675675676
0.032649805000000004,0.05131111499999999,phi_peri,90%,0.2675675675675676
0.03443318,0.04867191,phi_peri,80%,0.2675675675675676
0.035588005,0.04701269,phi_peri,70%,0.2675675675675676
0.035820788000000006,0.04673044,phi_peri,68%,0.2675675675675676
0.03664278,0.045763380000000006,phi_peri,60%,0.2675675675675676
0.037498275,0.044776025,phi_peri,50%,0.2675675675675676
0.03824607,0.04389593,phi_peri,40%,0.2675675675675676
0.03898306,0.04309809,phi_peri,30%,0.2675675675675676
0.03963626,0.0423776,phi_peri,20%,0.2675675675675676
0.040293285,0.041631935,phi_peri,10%,0.2675675675675676
0.04097025,0.04097025,phi_peri,median,0.2675675675675676
0.0298462625,0.05159191,phi_peri,95%,0.2736486486486487
0.031311595,0.049099375,phi_peri,90%,0.2736486486486487
0.03300866,0.046667759999999996,phi_peri,80%,0.2736486486486487
0.03422471,0.04512928,phi_peri,70%,0.2736486486486487
0.034396,0.04487218,phi_peri,68%,0.2736486486486487
0.03515408,0.04399092,phi_peri,60%,0.2736486486486487
0.035975925,0.04308395,phi_peri,50%,0.2736486486486487
0.03670803,0.04212602,phi_peri,40%,0.2736486486486487
0.037367295,0.04134587,phi_peri,30%,0.2736486486486487
0.038055160000000005,0.04061384,phi_peri,20%,0.2736486486486487
0.03865253,0.039927134999999996,phi_peri,10%,0.2736486486486487
0.03928545,0.03928545,phi_peri,median,0.2736486486486487
0.028468935,0.04973629,phi_peri,95%,0.27972972972972976
0.029890035000000002,0.047275714999999996,phi_peri,90%,0.27972972972972976
0.031476699999999996,0.0447172,phi_peri,80%,0.27972972972972976
0.032640739999999994,0.043231905,phi_peri,70%,0.27972972972972976
0.032851451999999996,0.0430107,phi_peri,68%,0.27972972972972976
0.03357474,0.04213418,phi_peri,60%,0.27972972972972976
0.034352825,0.041189,phi_peri,50%,0.27972972972972976
0.03508908,0.0403528,phi_peri,40%,0.27972972972972976
0.035763385,0.03961966,phi_peri,30%,0.27972972972972976
