cyto_intensity,peri_intensity,proteome_intensity,gene,localization
0.00011015921346090000,8.05153122281469E-05,0.00014113712007351200,purK,cytoplasm
6.99005649023289E-05,8.04608732070325E-05,8.25074373232E-05,yidA,cytoplasm
0.0002828135683249580,8.04040672719567E-05,0.00022236285696439800,ahpF,cytoplasm
0.002031617876626620,8.03283260251888E-05,0.0023450656295917100,rpsL,cytoplasm
8.13545022860815E-05,8.03070237995354E-05,7.22457218366354E-05,sixA,cytoplasm
6.63090760616607E-05,8.02194479829601E-05,8.4941045738986E-05,iscX,cytoplasm
0.000500058198491231,7.96300864065481E-05,0.00027125810605156700,pdxJ,cytoplasm
0.005305534978815890,7.96277194925866E-05,0.006036565675357320,ompF,membrane
8.11522788153231E-05,7.92442794308245E-05,0.0,ytfP,cytoplasm
0.0003988170400907740,7.88277025736015E-05,0.00036960427814750800,yeaY,membrane
0.0002623202417983080,7.87732635524872E-05,0.0003456251232239620,ribC,cytoplasm
0.0007156284183196250,7.86975223057194E-05,0.0006017908010836290,ompR,cytoplasm
0.0017272715531353100,7.85626082099142E-05,0.0017291193395562600,rpoC,cytoplasm
0.00016182326577024100,7.8240707911151E-05,0.00016915606496726300,ygiC,cytoplasm
0.0005906947580851200,7.79945488591556E-05,0.0002975410769420560,,
6.02989945107228E-05,7.62974715487643E-05,8.28887026416731E-05,gph,cytoplasm
8.9148194849108E-05,7.62903708068798E-05,9.59247317222338E-05,yniC,cytoplasm
0.00013749578223801300,7.62217303019965E-05,0.00015508575230999300,pabB,cytoplasm
6.90148261004074E-05,7.6190960420497E-05,7.42899529058957E-05,ydbC,cytoplasm
0.0,7.5620534155777E-05,2.57621786895112E-06,yliI,periplasm
0.0005466504861539530,7.50643093748258E-05,0.0005412345116708190,nuoF,cytoplasm
0.0004384609292982400,7.47069053666402E-05,0.00041776944470994000,leuS,cytoplasm
7.16558646285113E-05,7.46500994315643E-05,7.57014457870516E-05,pyrE,cytoplasm
0.0001020379188752450,7.45009838519902E-05,4.87614006243E-05,ycdX,cytoplasm
0.000215161728417462,7.41625151554966E-05,0.00019051097881578500,hpf,cytoplasm
8.16052593898218E-05,7.35329160417391E-05,9.21404706356865E-05,bolA,cytoplasm
0.0021483412639483300,7.35234483858931E-05,0.0019037713035291700,pnp,cytoplasm
8.00602720732281E-05,7.34997792462782E-05,9.48863921314984E-05,yecD,cytoplasm
0.00011900851254128500,7.29269860675966E-05,9.87720535687035E-05,yceD,cytoplasm
0.0006729997106837660,7.28110072834834E-05,0.0006968637698603380,dcrB,periplasm
1.32561529551509E-05,7.26618917039093E-05,2.15130983955488E-05,yahJ,periplasm
0.00014674143932108400,7.2560114403565E-05,0.00011727153354270400,garR,cytoplasm
0.00011254949488526300,7.24323010496443E-05,0.00010917978556021500,yqhD,cytoplasm
0.00010364761770248100,7.23518259749535E-05,0.00013061176367523800,,
0.00011828050804655500,7.22453148466863E-05,0.00011863841026957000,yjbR,cytoplasm
9.87052760771473E-05,7.22240126210328E-05,0.00014874214637284400,lolB,membrane
1.70696831667117E-05,7.20796308693817E-05,2.2321867592395E-05,sapA,periplasm
0.005039408891297910,7.20748970414587E-05,0.006768270605703660,rpsE,cytoplasm
0.000628955438752599,7.20464940739208E-05,0.0007307720471202900,ynfB,membrane
6.20947389310569E-05,7.18642416988857E-05,6.22841513880179E-05,ygdR,membrane
0.0001450751179220350,7.17861335381564E-05,0.0002221884483612670,rlpA,membrane
4.87965234939882E-05,7.15944135072754E-05,7.33043414975024E-05,yfcD,cytoplasm
6.81250428290707E-05,7.14618663254317E-05,8.45029962241446E-05,rimP,cytoplasm
0.00046208063068281400,7.10689586078237E-05,0.00029451123446440200,prpB,cytoplasm
3.90137608725826E-05,7.09198430282496E-05,0.0,sdhE,cytoplasm
0.00018425793761617200,7.07754612765984E-05,0.00023988483755805800,ybhC,membrane
6.1370778905742E-05,7.07470583090605E-05,7.55148691418414E-05,cysQ,cytoplasm
0.0001164524078709000,7.06026765574093E-05,0.00011310600713768300,fucO,cytoplasm
0.00021369358601975600,7.05979427294863E-05,0.00023189448992622700,metA,cytoplasm
0.00019203140783212300,7.04937985151806E-05,0.00023506629289480200,ybbN,cytoplasm
0.0001500902599968420,6.98902354549996E-05,0.00016688064109850300,fhuA,membrane
0.0,6.98689332293461E-05,4.41902728166485E-06,fecB,periplasm
0.00034064948096184400,6.96985154241186E-05,0.0002569444325527180,prpC,cytoplasm
8.91684171961839E-05,6.96535440588502E-05,9.83623961520462E-05,aroD,cytoplasm
0.0004784202871200880,6.95162630490835E-05,0.0004654681696593470,hisS,cytoplasm
0.00015942085093763200,6.94121188347778E-05,0.00021180505245391300,lptE,membrane
5.20523213731975E-05,6.89032323330565E-05,7.11708781196633E-05,mdaB,cytoplasm
0.00014070709095365500,6.88842970213646E-05,9.99401856082808E-05,yciO,cytoplasm
0.00020783314983718000,6.88180234304427E-05,0.00017118001596639100,avtA,cytoplasm
0.00046402197600209400,6.87115123021755E-05,0.0002605137248958710,rcsB,cytoplasm
5.03253329329213E-05,6.84274826267962E-05,5.34542088527408E-05,murB,cytoplasm
7.99874716237551E-05,6.79067615552675E-05,8.16232262654644E-05,yniA,cytoplasm
0.00040938119420319000,6.78641571039606E-05,0.0004743914005172290,ppiD,membrane
7.68449188881704E-05,6.74286449350457E-05,0.00011781909543625600,hscB,cytoplasm
0.00020905457960056,6.73150330648939E-05,0.00018308441713361100,nfsA,cytoplasm
0.00020397068154569500,6.71256799479744E-05,0.00017749522980535600,trmJ,cytoplasm
9.51299651141398E-05,6.71233130340129E-05,0.0001153327588381280,trpR,cytoplasm
5.60725239718734E-05,6.70286364755532E-05,4.35534786145178E-05,nadA,cytoplasm
0.0001028791685136000,6.70168019057457E-05,8.36917934188825E-05,,
4.12495435652868E-05,6.66428294998296E-05,4.70254266210393E-05,murQ,cytoplasm
8.22968636598153E-05,6.63445983406813E-05,0.00012506313648724600,pdxK,cytoplasm
0.00011728556857042400,6.62925262335285E-05,0.00014563118361466400,bglA,cytoplasm
0.0007874177504388370,6.6266490179952E-05,0.0005556739216044830,gltD,cytoplasm
0.000331407868348188,6.59658921068423E-05,0.00027639707582290200,lysS,cytoplasm
0.00020328716621453200,6.57836397318072E-05,0.0002288565354205210,nusB,cytoplasm
0.00010893778369751900,6.56392579801561E-05,5.20102678593744E-05,cysC,cytoplasm
6.60421410802597E-05,6.5442804121352E-05,7.4423801368764E-05,dtd,cytoplasm
6.24466077701764E-05,6.53268253372389E-05,6.26573046784384E-05,add,cytoplasm
4.41898728301132E-05,6.51398391342808E-05,5.21562843643215E-05,cutC,cytoplasm
0.00011185789061527000,6.51374722203193E-05,0.00015413258901381,yedD,cytoplasm
5.23597010487502E-05,6.49599536732072E-05,4.57518382167779E-05,yigL,cytoplasm
0.00039082516852640400,6.485344254494E-05,0.0005445198830321310,murA,cytoplasm
0.0013669497729381000,6.47966366098642E-05,0.0013558443687149400,rpoB,cytoplasm
0.0001073119069926220,6.47658667283647E-05,8.97595904022424E-05,yibF,cytoplasm
1.51319778699053E-05,6.46853916536739E-05,3.81646583791622E-05,trxC,cytoplasm
0.00019682410408909500,6.42877501081429E-05,0.0002316267930004910,uxaC,cytoplasm
0.00012640989157104000,6.39114107882653E-05,5.99641113649685E-05,rihC,cytoplasm
0.005264685837722710,6.35445391242337E-05,0.004816111054840610,rpsH,cytoplasm
0.00010054550966104800,6.34025242865441E-05,8.21342840327795E-05,sufC,cytoplasm
2.99266469905857E-05,6.33528190933527E-05,5.65246114706575E-06,gcvR,cytoplasm
6.41169736386403E-05,6.33007469861998E-05,9.80622511140992E-05,yeaC,cytoplasm
7.54981105729198E-05,6.32060704277401E-05,4.67252815830923E-05,yjaG,cytoplasm
5.08147137321565E-05,6.31587321485102E-05,9.15401805597926E-05,tsaC,cytoplasm
1.21224881780796E-05,6.30971923855113E-05,2.6667075418781E-05,flgB,cytoplasm
4.64021976002094E-05,6.30782570738194E-05,4.85302078248003E-05,queC,cytoplasm
0.005705128557034380,6.29173069244378E-05,0.006474209588796180,rplC,cytoplasm
8.641008905504E-05,6.27587236890177E-05,0.00011262334146855200,hisA,cytoplasm
0.0006731210447662210,6.24368233902545E-05,0.0005872297107291760,argD,cytoplasm
0.00041957325712941000,6.22024989080666E-05,0.0004612499150719840,ssb,cytoplasm
0.0009753237994674890,6.20794193820689E-05,0.0009839484426425660,iscS,cytoplasm
0.00031263748579239900,6.17788213089591E-05,0.0003417719098989680,proA,cytoplasm
0.0005310388342114090,6.17693536531131E-05,0.0004911832985861530,hslU,cytoplasm
0.0013016720365773000,6.15421299128097E-05,0.001557387705682290,stpA,cytoplasm
9.78195372752258E-05,6.15302953430022E-05,6.85263569745091E-05,gmk,cytoplasm
0.004392698231812730,6.15208276871562E-05,0.003772539206011280,rplE,cytoplasm
0.00018639746193679500,6.13196400004292E-05,0.0002132206013490960,miaB,cytoplasm
0.00013769800570877100,5.95326199595011E-05,0.00017504134131943900,prfB,cytoplasm
2.40666152549504E-06,5.9407173519542E-05,5.31702878708991E-06,ybcH,periplasm
0.0025474899505311500,5.9397705863696E-05,0.002402539348344520,rpsP,cytoplasm
5.32535287895021E-05,5.92462233701604E-05,8.65391152653522E-05,wecE,cytoplasm
4.0646917622427E-05,5.91491798977391E-05,3.92926358798791E-05,grxA,cytoplasm
0.00031649186514505300,5.91018416185092E-05,0.00034143526073478400,asnB,cytoplasm
7.08914599090448E-05,5.88367472548219E-05,1.29658600379055E-05,uhpA,cytoplasm
0.0008189241671829870,5.87515383522081E-05,0.0007950598694373050,nuoG,cytoplasm
0.00033987294283413200,5.82426518504868E-05,0.00043358789941254900,lpxA,cytoplasm
0.003876947491990650,5.82331841946408E-05,0.0029660819371600500,sdhB,cytoplasm
0.0003432743416122880,5.78734132724937E-05,0.0003095549904879870,ydjA,cytoplasm
0.0001396433954974660,5.76130527367294E-05,0.00011590871282986400,murF,cytoplasm
9.01835790193907E-05,5.75089085224236E-05,0.00011309383909560400,rstA,cytoplasm
0.0001886825871563650,5.71349361165076E-05,0.0002010160551439280,argS,cytoplasm
5.42363348573876E-05,5.70284249882403E-05,7.39938638819751E-05,murD,cytoplasm
0.0008638177776913390,5.69053454622426E-05,0.0008786137583792930,katG,cytoplasm
4.86266557785512E-05,5.63207177137536E-05,5.96152941587058E-05,yajD,cytoplasm
0.0036046738109616200,5.62378757251013E-05,0.003819467288295690,rpsK,cytoplasm
8.37609615881057E-05,5.58331334376858E-05,9.0132743692663E-05,deoA,cytoplasm
0.00013290126498238300,5.57928959003404E-05,0.00014655189879863600,yihI,cytoplasm
0.000731118736179714,5.56461472347277E-05,0.0005994383129483690,moaB,cytoplasm
0.0002659845310884490,5.56295788369973E-05,0.00036745864672759000,aspA,cytoplasm
0.0007169226485324780,5.55609383321139E-05,0.0006319269852991130,purE,cytoplasm
3.28095447897166E-05,5.48248280900893E-05,3.22927668732731E-05,yfbR,cytoplasm
0.0001378516955465470,5.46757125105151E-05,0.00010476278628556300,ygfB,cytoplasm
6.65355663489101E-05,5.44603233400192E-05,6.65389101016171E-05,moaD,cytoplasm
0.0001076395090152510,5.42662363951766E-05,8.09337038809917E-05,otsA,cytoplasm
3.19407927593388E-05,5.39372353545289E-05,2.9252378759151E-05,lsrG,cytoplasm
0.0018316188640466200,5.36579395070726E-05,0.0014067879048853900,rpmE,cytoplasm
0.0027730095651208600,5.35443276369209E-05,0.0034296032200867700,rplS,cytoplasm
0.0003928474032339880,5.33786436596163E-05,0.0003162514696454250,pepP,cytoplasm
5.66468386288271E-05,5.32011251125043E-05,6.63969496106963E-05,mmuM,cytoplasm
0.003629587742559050,5.31490530053514E-05,0.002513633572525160,rplX,cytoplasm
0.0008201375080075370,5.2907627781279E-05,0.0007398169583989620,rho,cytoplasm
1.81677566129296E-05,5.28413541903571E-05,2.47806232951442E-05,amiB,periplasm
8.88044149488188E-05,5.27537783737819E-05,7.86947841384685E-05,nudE,cytoplasm
5.64001259945019E-05,5.26543679873991E-05,5.74737187528141E-05,yajL,cytoplasm
0.0006990865384115920,5.26543679873991E-05,0.0007189690463037280,rbsA,cytoplasm
7.02928784356001E-05,5.24366119029416E-05,0.00010347702983922300,mltA,membrane
0.000493101711097144,5.22354242162146E-05,0.0004823006278685340,nrdA,cytoplasm
0.00011263847321239700,5.16294942420721E-05,0.00010438963299514300,gshB,cytoplasm
4.53304132051902E-05,5.14070043296917E-05,5.57174646794218E-05,lplA,cytoplasm
4.30655103326968E-05,5.12247519546566E-05,3.72897761536871E-05,dadX,cytoplasm
4.58804610456529E-05,5.11963489871187E-05,6.5046296939935E-05,mak,cytoplasm
6.75871283968535E-05,5.11537445358118E-05,9.50202405943666E-05,fliA,cytoplasm
0.0006526964742196280,5.09667583328538E-05,0.0005489003781805450,dps,cytoplasm
0.0001787008366397330,5.07939736136647E-05,0.000210048798380521,ybiB,cytoplasm
0.0,5.07679375600883E-05,8.09742640212548E-06,btuF,periplasm
7.34192532935241E-05,5.07371676785888E-05,8.82061370301657E-05,curA,cytoplasm
0.0014893758621352000,5.0680361743513E-05,0.0013479757015039000,nusG,cytoplasm
0.00026294713455765800,5.05336130779003E-05,0.0002648577159180490,rfaE,cytoplasm
6.75871283968535E-05,5.02164466070601E-05,7.1037029656795E-05,yddB,membrane
7.39167230315896E-05,5.01336046184078E-05,5.39084824236875E-05,alaA,cytoplasm
0.0002276793612574030,5.00886332531394E-05,0.00024346629794329000,glnS,cytoplasm
0.0005431722424569100,5.00294604041021E-05,0.0004352914253036000,purL,cytoplasm
0.00014153216271434900,4.99111147060274E-05,0.00015323620991399500,ybdH,cytoplasm
4.04070805861076E-05,4.97975028358757E-05,4.36589349792019E-05,ratB,cytoplasm
6.44526646000991E-05,4.95347753861498E-05,5.79036562396029E-05,gloB,cytoplasm
1.42705058844748E-05,4.9463767967305E-05,2.19592599384429E-05,yejA,periplasm
0.000519835653931397,4.94093289461906E-05,0.00046007367100435400,cysI,cytoplasm
0.0003878686613839170,4.93809259786527E-05,0.00029443011418387600,infA,cytoplasm
6.66690338396106E-05,4.93714583228067E-05,7.46266020700795E-05,yeaK,cytoplasm
6.57711616294435E-05,4.92199758292711E-05,5.62244664327106E-05,tatB,cytoplasm
0.0001702034063984670,4.9061392593851E-05,0.00019289997107728200,ycaC,cytoplasm
0.0005020804331988140,4.89241115840843E-05,0.0004932113055993080,thiC,cytoplasm
8.93949074834332E-05,4.8860204907124E-05,7.56852217309464E-05,ubiG,cytoplasm
5.3637753383943E-05,4.88033989720481E-05,6.08320983665988E-05,nemA,cytoplasm
0.00010056573200812400,4.86613841343585E-05,0.00013171499949039400,dhaK,cytoplasm
5.32454398506718E-05,4.85903767155136E-05,0.00010069054820314800,fdhE,cytoplasm
0.00024425764139017200,4.84601964476315E-05,0.0002748395664367990,bfr,cytoplasm
6.58399176095014E-05,4.8419958910286E-05,5.25456617108473E-05,queF,cytoplasm
7.61452256793466E-05,4.82968793842884E-05,7.68290176863659E-05,entA,cytoplasm
5.77792900650738E-05,4.82116704816746E-05,5.84187700209443E-05,yggS,cytoplasm
0.003586231030428460,4.79891805692941E-05,0.00156631093654017,rpmA,cytoplasm
0.0005203614349553690,4.76365103890315E-05,0.0005484947767779140,lon,cytoplasm
5.38197545076255E-05,4.7624675819224E-05,8.31158394271465E-05,yffB,cytoplasm
9.97527936556755E-05,4.75584022283022E-05,0.0001379085329085700,rimO,cytoplasm
0.0001571963927592910,4.72625379831154E-05,0.00017023090868423500,rimM,cytoplasm
0.0011312785401163200,4.7236501929539E-05,0.0010530629216508900,aceF,cytoplasm
5.52514966805945E-05,4.72341350155775E-05,9.72064321545478E-05,ung,cytoplasm
3.44932574072506E-05,4.71157893175028E-05,6.57682674366182E-05,nanE,cytoplasm
0.00012642202497928600,4.70684510382729E-05,0.00015480183132815100,ybiT,cytoplasm
0.00015661398916350600,4.68956663190838E-05,0.0001669942094912390,aldB,cytoplasm
8.18236607382408E-05,4.65429961388212E-05,0.00010013487428154400,entF,cytoplasm
7.9914671174282E-05,4.65311615690137E-05,0.00010528601209495700,pliG,periplasm
7.36700103972644E-05,4.6422283526785E-05,5.98951591265212E-05,cpdA,cytoplasm
0.0005589052284819090,4.64151827849005E-05,0.0005047709455742920,glmU,cytoplasm
5.65093266687114E-05,4.6393880559247E-05,6.0389992837731E-05,dhaL,cytoplasm
0.00012919248652867500,4.62921032589028E-05,8.959734984119E-05,gnsA,cytoplasm
0.0005860031735635270,4.61879590445971E-05,0.0005107332861929670,yghZ,cytoplasm
2.12852336381402E-05,4.56790725428758E-05,2.74340676711562E-05,yhbO,cytoplasm
0.00024501800164022400,4.5392675953535E-05,0.00026750629307723000,rbfA,cytoplasm
6.09137538618281E-05,4.52340927181149E-05,4.27503878373084E-05,eutM,cytoplasm
0.00010103084599086800,4.51843875249235E-05,8.94310532661113E-05,yqeF,cytoplasm
0.00030531295168153100,4.48246166027764E-05,0.00026973304477767400,nrdB,cytoplasm
4.15003006690272E-05,4.46541987975488E-05,4.55328134593572E-05,kdsC,cytoplasm
3.28888163902539E-05,4.44482772828989E-05,3.7048037717719E-05,ygeA,cytoplasm
0.00028122004737538200,4.40837725328288E-05,0.0002683905041349650,folD,cytoplasm
4.28673313313536E-05,4.40174989419069E-05,4.82178947447744E-05,nlpE,membrane
0.004385822633806950,4.38257789110259E-05,0.0016951299420157800,rpsM,cytoplasm
0.003007831459365450,4.36529941918368E-05,0.003426236728444930,rplD,cytoplasm
0.001548506004984940,4.35370154077236E-05,0.0012337583465230100,infC,cytoplasm
0.0002931026985171430,4.3155942259923E-05,0.00044259225055095800,glyQ,cytoplasm
0.004061860633652080,4.29926251965799E-05,0.003330920398826640,rpsJ,cytoplasm
0.001007194218459000,4.29429200033886E-05,0.0007863394392807390,aceE,cytoplasm
5.06408015473043E-05,4.25784152533185E-05,4.93576346861676E-05,pdxA,cytoplasm
3.57142827236895E-05,4.2571314511434E-05,3.93027759149448E-05,pdxY,cytoplasm
0.0004964990654058840,4.25310769740886E-05,0.0004072238082415340,prpD,cytoplasm
0.00010080031123420400,4.2355925340938E-05,8.87171947974807E-05,pflA,cytoplasm
0.00013403776088804500,4.22636156964397E-05,0.00013997710006198800,speG,cytoplasm
0.0021808183533521200,4.21618383960955E-05,0.0022193697549163600,rpmC,cytoplasm
3.00815501691866E-05,4.18991109463696E-05,3.49372880184273E-05,,
6.78378855005938E-05,4.18304704414863E-05,7.14101829472156E-05,ugpQ,cytoplasm
6.95810518185307E-05,4.18233696996018E-05,6.26694727205173E-05,coaA,cytoplasm
0.0,4.175709610868E-05,1.80034294585826E-06,efeB,periplasm
9.1376697496865E-05,4.16079805291059E-05,0.00012213063834622300,nagA,cytoplasm
6.08490423511855E-05,4.15772106476064E-05,9.35357394607371E-05,yaeP,cytoplasm
3.18425121525502E-05,4.14778002612237E-05,4.97226759485355E-05,yhdE,cytoplasm
0.00018585954750457800,4.14588649495317E-05,0.0001572354397439370,glgC,cytoplasm
4.50473003461285E-05,4.13570876491875E-05,5.49671020845544E-05,ogt,cytoplasm
4.69198896853508E-05,4.11985044137674E-05,8.68352042892729E-05,ispA,cytoplasm
4.32636893340399E-05,4.10257196945783E-05,4.09779097078109E-05,yfbT,cytoplasm
4.61231292105629E-05,4.08316327497358E-05,7.76605005617594E-05,entC,cytoplasm
0.0,4.07677260727754E-05,1.65724677101004E-06,ypfG,cytoplasm
7.50855746925728E-05,4.07606253308909E-05,9.82974999276252E-05,prfA,cytoplasm
5.11301823465395E-05,4.0755891502968E-05,5.99073271686001E-05,pncA,cytoplasm
9.59712147524945E-05,4.05996751815093E-05,4.77555091457751E-05,speD,cytoplasm
4.90634584753892E-05,4.04505596019352E-05,4.51839962530945E-05,folP,cytoplasm
4.24547954510066E-05,4.04245235483588E-05,3.50317931452403E-05,ymdB,cytoplasm
5.45720258188465E-06,4.04103220645898E-05,2.66565297823126E-05,ymgG,cytoplasm
0.005518274070053670,4.0320379334053E-05,0.005146676197984880,rplR,cytoplasm
0.0002743970274719960,4.0320379334053E-05,0.0001895618715336290,amn,cytoplasm
0.0,4.02541057431312E-05,0.00011941716496262200,yidQ,membrane
0.00014217523335136100,4.01688968405174E-05,0.00011670774759304700,lipA,cytoplasm
0.00021677142724469800,4.01594291846714E-05,0.00025878586292066300,cheZ,cytoplasm
7.29622282496102E-05,4.00150474330203E-05,8.11365045823072E-05,diaA,cytoplasm
6.89056254261979E-05,3.99866444654824E-05,4.98159642711406E-05,yiiM,cytoplasm
4.96579954794188E-05,3.99203708745605E-05,4.16552640502047E-05,tsaE,cytoplasm
0.002773050009815010,3.98185935742163E-05,0.0036382040214598900,rplN,cytoplasm
0.00013895179122747300,3.97972913485628E-05,0.00014131152867664400,lsrF,cytoplasm
0.0005227881166044690,3.94682903079151E-05,0.00048002926001380000,ybjP,membrane
0.0002532120966753520,3.94611895660307E-05,0.0002397347650390850,pyrH,cytoplasm
7.53969988375407E-05,3.93641460936094E-05,7.88002405031526E-05,wecB,cytoplasm
0.00015899618164904000,3.92150305140353E-05,0.00016584230150776700,pdxB,cytoplasm
0.004909176976129540,3.90209435691927E-05,0.003507275888690600,rplV,cytoplasm
5.40058001007231E-05,3.89404684945019E-05,8.49653818231439E-05,glxK,cytoplasm
0.00014128140561060900,3.8701410184391E-05,0.00022074856338192700,ybjQ,cytoplasm
6.4278752415247E-05,3.8701410184391E-05,4.0900845441311E-05,thiL,cytoplasm
0.00016341678671981700,3.86351365934692E-05,0.00010374878277898600,menB,cytoplasm
2.04079882219905E-05,3.84410496486267E-05,1.30218330314686E-05,fadM,cytoplasm
4.45134303833265E-05,3.79605661144434E-05,2.31131959289281E-05,ybhA,cytoplasm
0.001090186730858230,3.78706233839066E-05,0.0014499033339850700,elaB,cytoplasm
0.00033270209856104100,3.78635226420221E-05,0.00028475652073112700,guaC,cytoplasm
0.0005587838943994540,3.78374865884457E-05,0.0005603383377347400,pepB,cytoplasm
0.00015056346291841700,3.77617453416778E-05,0.00011106177606842300,ftsY,membrane
0.00024254683082755700,3.76623349552951E-05,0.00020478003616034400,uspG,cytoplasm
8.20541954949053E-05,3.71629161094198E-05,9.3507347362553E-05,era,cytoplasm
0.00044529608260987200,3.68978217457325E-05,0.0005192914757884820,maeA,cytoplasm
0.00017602744235630700,3.66019575005457E-05,0.00013905638487801500,ltaE,cytoplasm
0.00023040533364322600,3.65711876190463E-05,0.0002290593361218360,ispG,cytoplasm
3.97684588654527E-05,3.63842014160882E-05,4.25394751079403E-05,aroE,cytoplasm
6.90026926921619E-05,3.62208843527451E-05,6.81815957822727E-05,yecA,cytoplasm
0.0003988615292543410,3.62090497829377E-05,0.0003049392465260460,pheT,cytoplasm
0.0017253302078160300,3.59439554192503E-05,0.0012621098845669100,rplY,cytoplasm
0.00016230051316123100,3.55510477016423E-05,5.38800903255033E-05,fucU,cytoplasm
2.89276630450395E-05,3.55131770782584E-05,3.10021432101012E-05,yidR,cytoplasm
4.06550065612573E-05,3.52551834564555E-05,3.73579171893292E-05,prmA,cytoplasm
7.71280317472321E-05,3.51794422096877E-05,0.00011879659481659600,ddlB,cytoplasm
3.55743440819247E-05,3.51226362746119E-05,2.55054330016458E-05,nudF,cytoplasm
9.38923574730987E-05,3.5080031823305E-05,0.00010814955799753200,ybgK,cytoplasm
6.18965599297137E-05,3.50421611999211E-05,8.26331737580156E-05,tsaB,cytoplasm
5.43617134092578E-05,3.50255928021906E-05,4.54679172349362E-05,eutL,cytoplasm
9.96799932062025E-05,3.50161251463446E-05,6.54113382023029E-05,mlaA,membrane
2.05196155778491E-05,3.4476468763124E-05,2.53817245738433E-05,dsdA,cytoplasm
3.38113598638535E-05,3.44693680212395E-05,2.44318060888815E-05,sbmC,cytoplasm
5.15750739822078E-05,3.43462884952418E-05,6.45392951866463E-05,queA,cytoplasm
0.0001032472152303800,3.43178855277038E-05,6.61698128252229E-05,xthA,cytoplasm
0.0004920905937433520,3.42823818182814E-05,0.0016272728273556100,yajC,membrane
0.00023216467783882300,3.42303097111286E-05,0.00028961156952062000,glmM,cytoplasm
1.79125505928325E-05,3.38279343376746E-05,2.14323837164252E-05,yjdN,cytoplasm
0.00010194489607869600,3.38113659399441E-05,8.46165646168812E-05,ppsR,cytoplasm
0.0001638091002530880,3.36740849301774E-05,0.0001272614960895060,lptB,cytoplasm
5.32494843200869E-05,3.3633847392832E-05,4.31965493802025E-05,yeaO,cytoplasm
0.00012406005484082800,3.33924221687596E-05,0.00013285879544581400,hscA,cytoplasm
0.0002335033972152440,3.33876883408366E-05,0.00013058742759108000,yceH,cytoplasm
5.7686267268525E-05,3.31202270631878E-05,6.42432061627256E-05,copA,membrane
0.0,3.29379746881527E-05,1.97349418464144E-05,yqiA,cytoplasm
5.62666585038014E-05,3.2843298129693E-05,6.07509780860726E-05,serB,cytoplasm
3.64819230186881E-05,3.2829096645924E-05,4.18905128637307E-05,ispE,cytoplasm
7.85880852061073E-05,3.27888591085786E-05,9.39859570176576E-05,yjdC,cytoplasm
2.7584090305321E-05,3.27675568829252E-05,2.30085507670493E-05,dnaT,cytoplasm
8.40521633859978E-05,3.25900383358131E-05,8.75450067438771E-05,rseA,cytoplasm
0.00020441557318136400,3.24243543585085E-05,0.0002098946698475210,rnb,cytoplasm
9.80055828683234E-05,3.23817499072016E-05,0.00012046767259543600,thyA,cytoplasm
3.81894980057716E-05,3.18775972334034E-05,6.11079073203879E-05,caiD,cytoplasm
0.002948377758962490,3.1813690556443E-05,0.0018124298676566700,rpmG,cytoplasm
0.0003701943300396380,3.17308485677907E-05,0.0003855200771867480,glyS,cytoplasm
7.50977081008183E-05,3.17166470840218E-05,8.08444715724129E-05,tas,cytoplasm
4.51443676120925E-05,3.15935675580241E-05,6.54356742864608E-05,btuR,cytoplasm
0.0003576605193220360,3.13119047966063E-05,0.0003426561209567030,gyrB,cytoplasm
3.3314699019671E-05,3.12432642917229E-05,0.0,holE,cytoplasm
1.76715002156886E-05,3.1027875121227E-05,3.26699761777199E-05,queE,cytoplasm
0.000574516880424453,3.09805368419971E-05,0.0003413906445804950,rraA,cytoplasm
7.64121606607476E-05,3.09379323906902E-05,7.85933837878108E-05,glgX,cytoplasm
2.90093613272258E-05,3.09095294231523E-05,7.83824710584426E-05,anmK,cytoplasm
0.00015612865283368600,3.08385220043074E-05,0.00017995317430530000,ygdH,cytoplasm
0.00010155258254542500,3.0817219778654E-05,0.00011237186859892100,pncC,cytoplasm
0.00011865664370216500,3.06515358013494E-05,0.00033039884656919400,argR,cytoplasm
4.95204835193031E-05,3.0611298264004E-05,7.03150591601118E-05,sufS,cytoplasm
0.00042709597024162100,3.05118878776212E-05,0.0002949533399932700,pheS,cytoplasm
3.40127744407288E-05,3.03935421795465E-05,3.75298921840447E-05,yccX,cytoplasm
1.66838407845048E-05,3.03556715561626E-05,2.18396075246667E-05,folK,cytoplasm
2.59743914780846E-05,3.02207574603575E-05,4.19554090881516E-05,yciE,cytoplasm
0.0001185029538643890,3.0213656718473E-05,0.00011597766506831100,thiM,cytoplasm
4.37935148274268E-05,3.01213470739747E-05,5.90474521950224E-05,tnaA,cytoplasm
0.0,3.00811095366293E-05,5.83700978526286E-06,elfG,cytoplasm
0.0002522333350768810,2.99580300106316E-05,0.0002897656980536200,dcyD,cytoplasm
0.00018221143609209800,2.98657203661333E-05,0.00020243160403911100,metC,cytoplasm
4.07561182966365E-05,2.97757776355965E-05,3.27328443951277E-05,apaH,cytoplasm
3.3241898570198E-05,2.97710438076736E-05,3.97505598634495E-05,tatC,membrane
6.02181051224194E-05,2.97213386144822E-05,5.90109480687856E-05,phoU,cytoplasm
6.95284737161336E-05,2.96905687329828E-05,4.74999802621175E-05,zapE,cytoplasm
5.36215755062823E-05,2.95130501858707E-05,7.2266001906767E-05,minC,cytoplasm
