strain,carbon_source,date,inducer_conc,replicate,entry,name,synonyms,intensity,norm_intensity,common_intensity,mass_frac,rel_mass_frac,localization
wildtype,glycerol,2024-05-22,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0029949553340683,1.3456602089457,4188603400.0,0.0029949553340683,0.0006871335291284,phi_peri
wildtype,sorbitol,2024-05-22,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0034111378260279,1.50039460108739,4188603400.0,0.0034111378260279,0.0007661454433123,phi_peri
wildtype,glucoseCAA,2024-05-24,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.001525988475117,0.743682211022891,4188603400.0,0.001525988475117,0.0003797459260615,phi_peri
wildtype,LB,2024-05-24,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0008220126028623,0.410922667052492,4188603400.0,0.0008220126028623,0.0002098291534026,phi_peri
wildtype,acetate,2024-05-25,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0060710599720727,2.77714358609266,4188603400.0,0.0060710599720727,0.0014180908824697,phi_peri
meshI,glucose,2024-05-23,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0017900813960064,0.896803334286844,4188603400.0,0.0017900813960064,0.0004579340578893,phi_peri
meshI,glucose,2024-05-23,100,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0015977715387595,0.792095323848289,4188603400.0,0.0015977715387595,0.0004044670799238,phi_peri
relA,glucose,2024-05-23,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0014593040506519,0.692309432618663,4188603400.0,0.0014593040506519,0.0003535134802394,phi_peri
relA,glucose,2024-05-26,2,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0021353359146779,1.00026541067773,4188603400.0,0.0021353359146779,0.0005107648254254,phi_peri
relA,glucose,2024-05-25,4,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0026396457729853,1.17302391185034,4188603400.0,0.0026396457729853,0.000598980377768,phi_peri
lacZ,glucose,2024-05-25,0,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0015017488541575,0.717352033822934,4188603400.0,0.0015017488541575,0.0003663009661364,phi_peri
lacZ,glucose,2024-05-28,1,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0013290547344274,0.643313975888902,4188603400.0,0.0013290547344274,0.0003284949645174,phi_peri
lacZ,glucose,2024-05-26,3,2,GLNH_ECOLI,glnH,b0811 JW0796,0.0013052255024086,0.616997510990174,4188603400.0,0.0013052255024086,0.0003150570064952,phi_peri
lacZ,glucose,2024-05-25,5,2,GLNH_ECOLI,glnH,b0811 JW0796,0.001201422340614,0.563510006051275,4188603400.0,0.001201422340614,0.0002877447193452,phi_peri
wildtype,glucose,2024-05-22,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,3.02e-05,0.549037927914271,109803000.0,3.0237909223605597e-05,2.14e-05,phi_peri
wildtype,glucose+acetate,2024-05-22,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,3.63e-05,0.640192807924813,109803000.0,3.6314456291335294e-05,2.4952968443612136e-05,phi_peri
wildtype,glycerol,2024-05-22,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,0.0002977141500142,4.96238202020106,109803000.0,0.0002977141500142,0.0001934201078525,phi_peri
wildtype,sorbitol,2024-05-22,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,3.79e-05,0.618029961774353,109803000.0,3.786233184462627e-05,2.408912118733679e-05,phi_peri
wildtype,glucoseCAA,2024-05-24,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,6.15e-05,1.07845768965915,109803000.0,6.151266786360718e-05,4.203533742446561e-05,phi_peri
wildtype,LB,2024-05-24,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,6.1e-05,1.07597159562793,109803000.0,6.100710979642155e-05,4.1938436264157406e-05,phi_peri
wildtype,acetate,2024-05-25,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,3.92e-05,0.658097348200755,109803000.0,3.921649868266238e-05,2.5650838558634477e-05,phi_peri
meshI,glucose,2024-05-23,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,4.05e-05,0.739532654398818,109803000.0,4.047486709847357e-05,2.882496454162241e-05,phi_peri
meshI,glucose,2024-05-23,100,1,GLPQ_ECOLI,glpQ,b2239 JW2233,4.31e-05,0.776226600145056,109803000.0,4.305363893749317e-05,3.025519440197572e-05,phi_peri
relA,glucose,2024-05-23,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,2.95e-05,0.516556665585067,109803000.0,2.946915050866747e-05,2.013396904201944e-05,phi_peri
relA,glucose,2024-05-23,2,1,GLPQ_ECOLI,glpQ,b2239 JW2233,4.29e-05,0.714465058983935,109803000.0,4.289881717316422e-05,2.7847898086639256e-05,phi_peri
relA,glucose,2024-05-25,4,1,GLPQ_ECOLI,glpQ,b2239 JW2233,4.81e-05,0.770719587637755,109803000.0,4.813441286618676e-05,3.0040546084137382e-05,phi_peri
lacZ,glucose,2024-05-25,0,1,GLPQ_ECOLI,glpQ,b2239 JW2233,3.66e-05,0.635297324167783,109803000.0,3.664894760310731e-05,2.4762155847479796e-05,phi_peri
lacZ,glucose,2024-05-28,1,1,GLPQ_ECOLI,glpQ,b2239 JW2233,3.56e-05,0.606366521996138,109803000.0,3.55613659929769e-05,2.3634512136552284e-05,phi_peri
lacZ,glucose,2024-05-29,3,1,GLPQ_ECOLI,glpQ,b2239 JW2233,5e-05,0.852555275530565,109803000.0,5.003121916733025e-05,3.323027785286792e-05,phi_peri
lacZ,glucose,2024-05-25,5,1,GLPQ_ECOLI,glpQ,b2239 JW2233,4.3e-05,0.737382733817353,109803000.0,4.304861057980569e-05,2.8741166504903654e-05,phi_peri
wildtype,glucose,2024-05-22,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,9.24e-06,0.428769436139934,45751300.0,9.241874029310163e-06,2.14e-05,phi_peri
wildtype,glucose+acetate,2024-05-22,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,9.63e-06,0.431104149042606,45751300.0,9.62824714357182e-06,2.1516526160462783e-05,phi_peri
wildtype,glycerol,2024-05-22,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,0.0001785245043062,7.34359468238911,45751300.0,0.0001785245043062,0.0003665208220481,phi_peri
wildtype,sorbitol,2024-05-22,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.84e-05,0.740571409254589,45751300.0,1.8390558310876967e-05,3.696212188239076e-05,phi_peri
wildtype,glucoseCAA,2024-05-24,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,2.34e-05,1.04588321413217,45751300.0,2.344127615535689e-05,5.220031769037715e-05,phi_peri
wildtype,LB,2024-05-24,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.49e-05,0.679838315291579,45751300.0,1.485450599270306e-05,3.393091652757567e-05,phi_peri
wildtype,acetate,2024-05-25,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.53e-05,0.638699759550112,45751300.0,1.5250958489947193e-05,3.187767994244726e-05,phi_peri
meshI,glucose,2024-05-23,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,8.12e-06,0.372479692401176,45751300.0,8.121053333812778e-06,1.8590563471934862e-05,phi_peri
meshI,glucose,2024-05-23,100,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.05e-05,0.476117274116024,45751300.0,1.0490238634624332e-05,2.3763143562214264e-05,phi_peri
relA,glucose,2024-05-23,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.23e-05,0.533192825900917,45751300.0,1.2276202238060106e-05,2.6611799985099045e-05,phi_peri
relA,glucose,2024-05-26,2,2,GLPQ_ECOLI,glpQ,b2239 JW2233,9.59e-06,0.411473853635997,45751300.0,9.594611526409745e-06,2.0536772739875375e-05,phi_peri
relA,glucose,2024-05-25,4,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.58e-05,0.641513479992232,45751300.0,1.576807837493294e-05,3.2018113500406635e-05,phi_peri
lacZ,glucose,2024-05-25,0,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.2e-05,0.523270891500912,45751300.0,1.19653594492515e-05,2.6116593521523574e-05,phi_peri
lacZ,glucose,2024-05-28,1,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.75e-05,0.775994791479497,45751300.0,1.7511078081668127e-05,3.873011259189093e-05,phi_peri
lacZ,glucose,2024-05-26,3,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.48e-05,0.640644007285238,45751300.0,1.4803114713552683e-05,3.197471787944731e-05,phi_peri
lacZ,glucose,2024-05-25,5,2,GLPQ_ECOLI,glpQ,b2239 JW2233,1.98e-05,0.850502799574062,45751300.0,1.9806330278416175e-05,4.244882768403504e-05,phi_peri
wildtype,glucose,2024-05-22,0,2,GLPT_ECOLI,glpT,b2240 JW2234,1.78e-05,0.878158738278644,42922000.0,1.7757661090504174e-05,2.849555e-05,phi_mem
wildtype,glucose+acetate,2024-05-22,0,2,GLPT_ECOLI,glpT,b2240 JW2234,2.04e-05,0.972244849293934,42922000.0,2.0371227049742484e-05,3.154856919103723e-05,phi_mem
wildtype,glycerol,2024-05-22,0,2,GLPT_ECOLI,glpT,b2240 JW2234,5.95e-05,2.60828552860186,42922000.0,5.9486823700380655e-05,8.463678314041578e-05,phi_mem
wildtype,sorbitol,2024-05-22,0,2,GLPT_ECOLI,glpT,b2240 JW2234,1.26e-05,0.542139950292296,42922000.0,1.2630364832207369e-05,1.7592008582450302e-05,phi_mem
wildtype,glucoseCAA,2024-05-24,0,2,GLPT_ECOLI,glpT,b2240 JW2234,1.86e-05,0.885430332738044,42922000.0,1.8617825931568724e-05,2.8731507435103044e-05,phi_mem
wildtype,LB,2024-05-24,0,2,GLPT_ECOLI,glpT,b2240 JW2234,1.81e-05,0.883005086262489,42922000.0,1.8100571710366124e-05,2.865281012310912e-05,phi_mem
wildtype,acetate,2024-05-25,0,2,GLPT_ECOLI,glpT,b2240 JW2234,1.93e-05,0.86036492900567,42922000.0,1.927345599952301e-05,2.7918155094356407e-05,phi_mem
meshI,glucose,2024-05-23,0,2,GLPT_ECOLI,glpT,b2240 JW2234,2.4e-05,1.17273426730533,42922000.0,2.3987549806098448e-05,3.805429074954874e-05,phi_mem
meshI,glucose,2024-05-23,100,2,GLPT_ECOLI,glpT,b2240 JW2234,2.2e-05,1.06201776084477,42922000.0,2.1952284396614226e-05,3.4461628502793146e-05,phi_mem
relA,glucose,2024-05-23,0,2,GLPT_ECOLI,glpT,b2240 JW2234,1.92e-05,0.890120798476315,42922000.0,1.922671980317392e-05,2.8883709303788177e-05,phi_mem
relA,glucose,2024-05-26,2,2,GLPT_ECOLI,glpT,b2240 JW2234,2.08e-05,0.949501992760107,42922000.0,2.07710065823038e-05,3.081058165273313e-05,phi_mem
relA,glucose,2024-05-25,4,2,GLPT_ECOLI,glpT,b2240 JW2234,2.59e-05,1.121435819808,42922000.0,2.5859725976769275e-05,3.638969708115582e-05,phi_mem
lacZ,glucose,2024-05-25,0,2,GLPT_ECOLI,glpT,b2240 JW2234,1.31e-05,0.610558985792257,42922000.0,1.3097949506989344e-05,1.981215166371437e-05,phi_mem
lacZ,glucose,2024-05-28,1,2,GLPT_ECOLI,glpT,b2240 JW2234,2.49e-05,1.17753984227057,42922000.0,2.4929077064200874e-05,3.82102278207543e-05,phi_mem
lacZ,glucose,2024-05-26,3,2,GLPT_ECOLI,glpT,b2240 JW2234,1.73e-05,0.797093861266138,42922000.0,1.727914752130929e-05,2.5865059457160645e-05,phi_mem
lacZ,glucose,2024-05-25,5,2,GLPT_ECOLI,glpT,b2240 JW2234,1.29e-05,0.592038277790049,42922000.0,1.2934646595921655e-05,1.9211169474609445e-05,phi_mem
wildtype,glucose,2024-05-22,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0014280412761241,0.702636619182324,4052049800.0,0.0014280412761241,0.00139722205,phi_peri
wildtype,glucose+acetate,2024-05-22,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0014533753961778,0.694302102232973,4052049800.0,0.0014533753961778,0.00138064851748,phi_peri
wildtype,glycerol,2024-05-22,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0038875171683405,1.75591087928594,4052049800.0,0.0038875171683405,0.003491701587128,phi_peri
wildtype,sorbitol,2024-05-22,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0048435405712794,2.14241966497723,4052049800.0,0.0048435405712794,0.0042602903329224,phi_peri
wildtype,glucoseCAA,2024-05-24,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0006745223765942,0.320460378590454,4052049800.0,0.0006745223765942,0.0006372487497719,phi_peri
wildtype,LB,2024-05-24,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0005933917845784,0.283596793882023,4052049800.0,0.0005933917845784,0.0005639439831393,phi_peri
wildtype,acetate,2024-05-25,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0063264479510627,2.87687303350061,4052049800.0,0.0063264479510627,0.0057207813081748,phi_peri
meshI,glucose,2024-05-23,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.001460812793124,0.723279105404791,4052049800.0,0.001460812793124,0.0014382704897332,phi_peri
meshI,glucose,2024-05-23,100,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0016505082834723,0.806372664230618,4052049800.0,0.0016505082834723,0.0016035054766878,phi_peri
relA,glucose,2024-05-23,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0017388725291081,0.825957177162789,4052049800.0,0.0017388725291081,0.0016424500926675,phi_peri
relA,glucose,2024-05-23,2,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0020659944440803,0.932404278303749,4052049800.0,0.0020659944440803,0.0018541245668015,phi_peri
relA,glucose,2024-05-25,4,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0021742506911233,0.943386737222512,4052049800.0,0.0021742506911233,0.0018759636417167,phi_peri
lacZ,glucose,2024-05-25,0,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0014254626585898,0.669592830178227,4052049800.0,0.0014254626585898,0.001331513105502,phi_peri
lacZ,glucose,2024-05-28,1,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0013171105888933,0.608581089876599,4052049800.0,0.0013171105888933,0.0012101887302403,phi_peri
lacZ,glucose,2024-05-29,3,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0012748691077872,0.5886897707052,4052049800.0,0.0012748691077872,0.001170634017333,phi_peri
lacZ,glucose,2024-05-25,5,1,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0014656961639185,0.680326218467298,4052049800.0,0.0014656961639185,0.0013528568931431,phi_peri
wildtype,glucose,2024-05-22,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0016164518343643,0.829477516043514,4136427000.0,0.0016164518343643,0.00139722205,phi_peri
wildtype,glucose+acetate,2024-05-22,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0014054253542524,0.696018577843606,4136427000.0,0.0014054253542524,0.0011724157501114,phi_peri
wildtype,glycerol,2024-05-22,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0035027578736886,1.59367241457098,4136427000.0,0.0035027578736886,0.002684478114291,phi_peri
wildtype,sorbitol,2024-05-22,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0044503617014256,1.98219059700671,4136427000.0,0.0044503617014256,0.0033389216173704,phi_peri
wildtype,glucoseCAA,2024-05-24,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0006991373494215,0.345018609003729,4136427000.0,0.0006991373494215,0.000581170193087,phi_peri
wildtype,LB,2024-05-24,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0005044289709047,0.255343919378093,4136427000.0,0.0005044289709047,0.0004301167272022,phi_peri
wildtype,acetate,2024-05-25,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0064608525266419,2.99272985629158,4136427000.0,0.0064608525266419,0.005041135008516,phi_peri
meshI,glucose,2024-05-23,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0013822760237532,0.70123419668863,4136427000.0,0.0013822760237532,0.0011812012536527,phi_peri
meshI,glucose,2024-05-23,100,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0016068248874865,0.806631532101449,4136427000.0,0.0016068248874865,0.0013587388941574,phi_peri
relA,glucose,2024-05-23,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0014168026533124,0.680624689616472,4136427000.0,0.0014168026533124,0.0011464853545911,phi_peri
relA,glucose,2024-05-26,2,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0019272704838375,0.914188162298104,4136427000.0,0.0019272704838375,0.0015399137812734,phi_peri
relA,glucose,2024-05-25,4,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0025667749133357,1.15502897007147,4136427000.0,0.0025667749133357,0.0019456005909242,phi_peri
lacZ,glucose,2024-05-25,0,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0014644871186481,0.708377009121912,4136427000.0,0.0014644871186481,0.0011932330385267,phi_peri
lacZ,glucose,2024-05-28,1,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.001397451550208,0.684952974610535,4136427000.0,0.001397451550208,0.0011537761793759,phi_peri
lacZ,glucose,2024-05-26,3,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0013168032876039,0.630322253465207,4136427000.0,0.0013168032876039,0.0010617528915649,phi_peri
lacZ,glucose,2024-05-25,5,2,GLTI_ECOLI,gltI,ybeJ yzzK b0655 JW5092,0.0012936617607261,0.614427360071031,4136427000.0,0.0012936617607261,0.0010349785726675,phi_peri
wildtype,glucose,2024-05-22,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001461564815099,1.03393634879855,281831200.0,0.0001461564815099,0.00022651295,phi_peri
wildtype,glucose+acetate,2024-05-22,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001612720810066,1.10768320477725,281831200.0,0.0001612720810066,0.0002426692810162,phi_peri
wildtype,glycerol,2024-05-22,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001470861949877,0.95518560156101,281831200.0,0.0001470861949877,0.0002092603753205,phi_peri
wildtype,sorbitol,2024-05-22,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001341584868099,0.853189416797983,281831200.0,0.0001341584868099,0.000186915231225,phi_peri
wildtype,glucoseCAA,2024-05-24,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001101093551782,0.75212132705589,281831200.0,0.0001101093551782,0.0001647734125483,phi_peri
wildtype,LB,2024-05-24,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,2.45e-05,0.168321099306361,281831200.0,2.4495881191645207e-05,3.687548928464585e-05,phi_peri
wildtype,acetate,2024-05-25,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001707195553192,1.11616842133359,281831200.0,0.0001707195553192,0.0002445282072797,phi_peri
meshI,glucose,2024-05-23,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001367403895092,0.973405672151885,281831200.0,0.0001367403895092,0.0002132519962201,phi_peri
meshI,glucose,2024-05-23,100,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001407764561456,0.988857749287839,281831200.0,0.0001407764561456,0.0002166372100002,phi_peri
relA,glucose,2024-05-23,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001520399206648,1.03832455246376,281831200.0,0.0001520399206648,0.0002274743099121,phi_peri
relA,glucose,2024-05-23,2,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0002149463977298,1.39473270238123,281831200.0,0.0002149463977298,0.0003055555781987,phi_peri
relA,glucose,2024-05-25,4,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0002584849556697,1.6125052056505,281831200.0,0.0002584849556697,0.0003532647937628,phi_peri
lacZ,glucose,2024-05-25,0,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001283143748439,0.866594576030401,281831200.0,0.0001283143748439,0.0001898520098444,phi_peri
lacZ,glucose,2024-05-28,1,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001303682883608,0.866071765140645,281831200.0,0.0001303682883608,0.0001897374733576,phi_peri
lacZ,glucose,2024-05-29,3,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001296782557931,0.860941726250407,281831200.0,0.0001296782557931,0.0001886135934941,phi_peri
lacZ,glucose,2024-05-25,5,1,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001602382120991,1.06936275011159,281831200.0,0.0001602382120991,0.0002342741034584,phi_peri
wildtype,glucose,2024-05-22,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001426751635476,1.21190465678239,249889000.0,0.0001426751635476,0.00022651295,phi_peri
wildtype,glucose+acetate,2024-05-22,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001461947898913,1.1984589646374,249889000.0,0.0001461947898913,0.0002239998617174,phi_peri
wildtype,glycerol,2024-05-22,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.000111692684697,0.841185721992662,249889000.0,0.000111692684697,0.0001572231431904,phi_peri
wildtype,sorbitol,2024-05-22,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001265770936285,0.933218730256152,249889000.0,0.0001265770936285,0.0001744247176562,phi_peri
wildtype,glucoseCAA,2024-05-24,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,8.64e-05,0.705682785626125,249889000.0,8.638757480293521e-05,0.000131896753298,phi_peri
wildtype,LB,2024-05-24,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,2.55e-05,0.213384923139961,249889000.0,2.5465957318260703e-05,3.98830453826986e-05,phi_peri
wildtype,acetate,2024-05-25,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001465185896892,1.12343679303145,249889000.0,0.0001465185896892,0.0002099777244884,phi_peri
meshI,glucose,2024-05-23,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001127150615641,0.946517154918613,249889000.0,0.0001127150615642,0.0001769102806778,phi_peri
meshI,glucose,2024-05-23,100,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001077597892044,0.89545054196306,249889000.0,0.0001077597892044,0.0001673655948956,phi_peri
relA,glucose,2024-05-23,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001224477993324,0.973705329236107,249889000.0,0.0001224477993324,0.0001819919292509,phi_peri
relA,glucose,2024-05-26,2,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001699137309964,1.33413452972104,249889000.0,0.0001699137309964,0.0002493585170522,phi_peri
relA,glucose,2024-05-25,4,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0002099490501945,1.56385769207312,249889000.0,0.0002099490501945,0.0002922952867861,phi_peri
lacZ,glucose,2024-05-25,0,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001010059347776,0.808730866127159,249889000.0,0.0001010059347776,0.0001511571172016,phi_peri
lacZ,glucose,2024-05-28,1,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001108526966362,0.899390889070854,249889000.0,0.0001108526966362,0.0001681020716823,phi_peri
lacZ,glucose,2024-05-26,3,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,9.19e-05,0.728506082496443,249889000.0,9.194184595887194e-05,0.0001361625775721,phi_peri
lacZ,glucose,2024-05-25,5,2,GSIB_ECOLI,gsiB,yliB b0830 JW5111,0.0001315603661091,1.03431566872174,249889000.0,0.0001315603661091,0.0001933204002824,phi_peri
wildtype,glucose,2024-05-22,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.000418798418761,1.03360571824939,807820600.0,0.000418798418761,0.0008292793499999,phi_mem
wildtype,glucose+acetate,2024-05-22,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004367517019883,1.04656241243556,807820600.0,0.0004367517019883,0.0008396747248931,phi_mem
wildtype,glycerol,2024-05-22,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004292517018897,0.972527802665876,807820600.0,0.0004292517018897,0.0007802755052648,phi_mem
wildtype,sorbitol,2024-05-22,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0003923706766533,0.870558575665427,807820600.0,0.0003923706766533,0.0006984638697505,phi_mem
wildtype,glucoseCAA,2024-05-24,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004611598947469,1.09897891904575,807820600.0,0.0004611598947469,0.0008817293747112,phi_mem
wildtype,LB,2024-05-24,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.00056253257616,1.34855081347951,807820600.0,0.00056253257616,0.0010819651268361,phi_mem
wildtype,acetate,2024-05-25,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0003298937581408,0.75247955551507,807820600.0,0.0003298937581408,0.0006037270747134,phi_mem
meshI,glucose,2024-05-23,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004309969292888,1.07039822912202,807820600.0,0.0004309969292888,0.0008587986037759,phi_mem
meshI,glucose,2024-05-23,100,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004225168767666,1.03543299465308,807820600.0,0.0004225168767666,0.0008307454047649,phi_mem
relA,glucose,2024-05-23,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004284618098593,1.02084957716082,807820600.0,0.0004284618098593,0.0008190448822492,phi_mem
relA,glucose,2024-05-23,2,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004287001742206,0.970484534155707,807820600.0,0.0004287001742206,0.0007786361563796,phi_mem
relA,glucose,2024-05-25,4,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.000469780678107,1.02243368773978,807820600.0,0.000469780678107,0.0008203158409601,phi_mem
lacZ,glucose,2024-05-25,0,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004279159644979,1.00826174423464,807820600.0,0.0004279159644979,0.0008089454509838,phi_mem
lacZ,glucose,2024-05-28,1,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004315020557493,1.00008964803746,807820600.0,0.0004315020557493,0.0008023888399832,phi_mem
lacZ,glucose,2024-05-29,3,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004274873992643,0.99015699556742,807820600.0,0.0004274873992643,0.0007944197049072,phi_mem
lacZ,glucose,2024-05-25,5,1,GYRB_ECOLI,gyrB,acrB cou himB hisU nalC parA pcbA b3699 JW5625,0.0004196077368293,0.976959577096719,807820600.0,0.0004196077368293,0.000783831192849,phi_mem
