lower,upper,quantity,interval,phi_M
0.4899793969801668,0.5893929531223916,width_um,95%,0.05273869346733668
0.5041906820440747,0.5731239873443726,width_um,75%,0.05273869346733668
0.5272349667064875,0.5461334185498143,width_um,25%,0.05273869346733668
0.5367261125300449,0.5367261125300449,width_um,median,0.05273869346733668
0.4865495615310859,0.5856130174687916,width_um,95%,0.05323618090452261
0.5007296584208982,0.5693790725345561,width_um,75%,0.05323618090452261
0.5236716246678099,0.542654041791018,width_um,25%,0.05323618090452261
0.5330748239549903,0.5330748239549903,width_um,median,0.05323618090452261
0.4831291794829099,0.5818803607150311,width_um,95%,0.05373366834170854
0.49723750313907167,0.5657430148065714,width_um,75%,0.05373366834170854
0.5201507840554076,0.5391061394292446,width_um,25%,0.05373366834170854
0.5294722998306687,0.5294722998306687,width_um,median,0.05373366834170854
0.47979837928557756,0.5782155306265211,width_um,95%,0.05423115577889447
0.49381468332695355,0.5621065221421395,width_um,75%,0.05423115577889447
0.5166856260218115,0.5355267440593762,width_um,25%,0.05423115577889447
0.5258542958348222,0.5258542958348222,width_um,median,0.05423115577889447
0.47666859247895804,0.5745991382360779,width_um,95%,0.0547286432160804
0.4904039107541268,0.5585182032597505,width_um,75%,0.0547286432160804
0.5131691081769947,0.5319421773081037,width_um,25%,0.0547286432160804
0.5223353114927176,0.5223353114927176,width_um,median,0.0547286432160804
0.4733884574461738,0.5710545668082886,width_um,95%,0.05522613065326633
0.48703942879215273,0.5549541733464194,width_um,75%,0.05522613065326633
0.5096928682530708,0.5284307711092466,width_um,25%,0.05522613065326633
0.5189143517827954,0.5189143517827954,width_um,median,0.05522613065326633
0.470231426151562,0.567389456062194,width_um,95%,0.05572361809045226
0.48375664590297596,0.5513509246214761,width_um,75%,0.05572361809045226
0.506318843383643,0.5249327161519919,width_um,25%,0.05572361809045226
0.5154567376898311,0.5154567376898311,width_um,median,0.05572361809045226
0.4671453660325325,0.5639543400431305,width_um,95%,0.05622110552763819
0.4804348046113358,0.5480010695486783,width_um,75%,0.05622110552763819
0.5029558235975753,0.521508251935808,width_um,25%,0.05622110552763819
0.5121104713492639,0.5121104713492639,width_um,median,0.05622110552763819
0.4640721564674756,0.5605619433792521,width_um,95%,0.05671859296482412
0.4771877484523138,0.5444416446436877,width_um,75%,0.05671859296482412
0.4996345986027237,0.5181128366541199,width_um,25%,0.05671859296482412
0.5087848068517018,0.5087848068517018,width_um,median,0.05671859296482412
0.4609579176191303,0.557298890401547,width_um,95%,0.057216080402010046
0.474026105689394,0.5410403338207295,width_um,75%,0.057216080402010046
0.49637645413851283,0.5147266088854435,width_um,25%,0.057216080402010046
0.5055365758098731,0.5055365758098731,width_um,median,0.057216080402010046
0.45788825948896694,0.5538990387220807,width_um,95%,0.05771356783919598
0.47090176947449525,0.5376018076906552,width_um,75%,0.05771356783919598
0.4931050708546053,0.5114309974299555,width_um,25%,0.05771356783919598
0.5022770125167509,0.5022770125167509,width_um,median,0.05771356783919598
0.4550377527259957,0.5504451960763849,width_um,95%,0.05821105527638191
0.46776259471085646,0.5342667029076222,width_um,75%,0.05821105527638191
0.4899413209086996,0.508119284829629,width_um,25%,0.05821105527638191
0.49908961279872777,0.49908961279872777,width_um,median,0.05821105527638191
0.4521029259943215,0.5471533399941181,width_um,95%,0.05870854271356784
0.46467440305678137,0.5309826004940085,width_um,75%,0.05870854271356784
0.48676806195678446,0.5049212335800504,width_um,25%,0.05870854271356784
0.4959227280529981,0.4959227280529981,width_um,median,0.05870854271356784
0.4491947105018987,0.5438097845277525,width_um,95%,0.05920603015075376
0.4617371845586744,0.5276348096185596,width_um,75%,0.05920603015075376
0.4835720518540816,0.5016898886259806,width_um,25%,0.05920603015075376
0.4927658587475327,0.4927658587475327,width_um,median,0.05920603015075376
0.446403815838121,0.5405832763449436,width_um,95%,0.059703517587939695
0.4587992230735095,0.524474692740977,width_um,75%,0.059703517587939695
0.4804509213904592,0.49847043778617856,width_um,25%,0.059703517587939695
0.4896223668946967,0.4896223668946967,width_um,median,0.059703517587939695
0.44363395155925606,0.5373527107850958,width_um,95%,0.060201005025125626
0.45594792958763375,0.5213004896631473,width_um,75%,0.060201005025125626
0.477390911285229,0.4953459823339258,width_um,25%,0.060201005025125626
0.48657841924729706,0.48657841924729706,width_um,median,0.060201005025125626
0.44085187874248943,0.5340068083307622,width_um,95%,0.06069849246231156
0.45307697912541134,0.5180478398268338,width_um,75%,0.06069849246231156
0.4743947979233369,0.4922759493404041,width_um,25%,0.06069849246231156
0.4835764682712166,0.4835764682712166,width_um,median,0.06069849246231156
0.4381370450385026,0.5306880070594227,width_um,95%,0.06119597989949749
0.45027466620598583,0.5148782315770299,width_um,75%,0.06119597989949749
0.47143668811256145,0.4892650024724258,width_um,25%,0.06119597989949749
0.48059253266988045,0.48059253266988045,width_um,median,0.06119597989949749
0.4355396757824412,0.5274848486769947,width_um,95%,0.06169346733668341
0.4475318126461936,0.5117933770320493,width_um,75%,0.06169346733668341
0.46854972270958956,0.4862641024047637,width_um,25%,0.06169346733668341
0.4776085774091669,0.4776085774091669,width_um,median,0.06169346733668341
0.43290328930596234,0.5242349036433298,width_um,95%,0.06219095477386934
0.4448481697659131,0.5086980331004296,width_um,75%,0.06219095477386934
0.4656537626463263,0.48326653771286854,width_um,25%,0.06219095477386934
0.4746558721569319,0.4746558721569319,width_um,median,0.06219095477386934
0.4303193831744047,0.5210611564982729,width_um,95%,0.06268844221105527
0.4421643100740657,0.5057167667415191,width_um,75%,0.06268844221105527
0.4628740626193337,0.4802986534982163,width_um,25%,0.06268844221105527
0.47175840271215663,0.47175840271215663,width_um,median,0.06268844221105527
0.4278014904577698,0.517918772311667,width_um,95%,0.0631859296482412
0.43950631865084944,0.5026705957698278,width_um,75%,0.0631859296482412
0.4600717568702802,0.47744602791230145,width_um,25%,0.0631859296482412
0.46890381348147037,0.46890381348147037,width_um,median,0.0631859296482412
0.4254014685345105,0.5147731079147037,width_um,95%,0.06368341708542713
0.43695264659913263,0.4996826765100467,width_um,75%,0.06368341708542713
0.4573191731872895,0.4745472894973102,width_um,25%,0.06368341708542713
0.4661049136917168,0.4661049136917168,width_um,median,0.06368341708542713
0.4230026705208603,0.5117781929401181,width_um,95%,0.06418090452261306
0.4344151719653386,0.49672737951779755,width_um,75%,0.06418090452261306
0.45460110152182137,0.47171067117085186,width_um,25%,0.06418090452261306
0.4633268820331051,0.4633268820331051,width_um,median,0.06418090452261306
0.42064223257242334,0.5088451928084167,width_um,95%,0.06467839195979899
0.43193482611529865,0.49387544618755774,width_um,75%,0.06467839195979899
0.4519306827319119,0.4688857922979421,width_um,25%,0.06467839195979899
0.4606079372104354,0.4606079372104354,width_um,median,0.06467839195979899
0.41837096898556386,0.5058659061855648,width_um,95%,0.06517587939698492
0.42947558709840533,0.4910565346614466,width_um,75%,0.06517587939698492
0.4492908096413091,0.4660946265145129,width_um,25%,0.06517587939698492
0.4578987203254004,0.4578987203254004,width_um,median,0.06517587939698492
0.41613237172571604,0.502873035301238,width_um,95%,0.06567336683417085
0.4271007965401694,0.4882237272876641,width_um,75%,0.06567336683417085
0.4467037746157992,0.4633759155839044,width_um,25%,0.06567336683417085
0.45524053041004986,0.45524053041004986,width_um,median,0.06567336683417085
0.413837378722994,0.49996120295869434,width_um,95%,0.06617085427135679
0.424751822631667,0.4853371055767283,width_um,75%,0.06617085427135679
0.4441454798717297,0.46068005063173084,width_um,25%,0.06617085427135679
0.45261473135340435,0.45261473135340435,width_um,median,0.06617085427135679
0.4116827493404013,0.49707577591788304,width_um,95%,0.06666834170854272
0.42247713978536355,0.48251811346819007,width_um,75%,0.06666834170854272
0.4416161919028688,0.45805194838768404,width_um,25%,0.06666834170854272
0.4500390132833712,0.4500390132833712,width_um,median,0.06666834170854272
0.409480651478099,0.494270990878048,width_um,95%,0.06716582914572863
0.4202090265699652,0.47973916975542646,width_um,75%,0.06716582914572863
0.4391307283010314,0.4554639568668362,width_um,25%,0.06716582914572863
0.4475008880375315,0.4475008880375315,width_um,median,0.06716582914572863
0.40747512535952884,0.4915152194324697,width_um,95%,0.06766331658291456
0.41803312199041986,0.47699167704144224,width_um,75%,0.06766331658291456
0.4366845753264159,0.4529315652667849,width_um,25%,0.06766331658291456
0.4450067817566755,0.4450067817566755,width_um,median,0.06766331658291456
0.40547617557415794,0.4887091173353627,width_um,95%,0.0681608040201005
0.41582379280181775,0.4742677369374422,width_um,75%,0.0681608040201005
0.4343113528010113,0.4504674751480226,width_um,25%,0.0681608040201005
0.4425281673358105,0.4425281673358105,width_um,median,0.0681608040201005
0.40349770553541003,0.486023802955903,width_um,95%,0.06865829145728643
0.41364716535228685,0.47157733822479797,width_um,75%,0.06865829145728643
0.43194457931008606,0.44795656746512263,width_um,25%,0.06865829145728643
0.44009231679416494,0.44009231679416494,width_um,median,0.06865829145728643
0.40160032018683156,0.4832768985225251,width_um,95%,0.06915577889447236
0.41157888280242305,0.46894884669051606,width_um,75%,0.06915577889447236
0.42964070906530494,0.44548709103304124,width_um,25%,0.06915577889447236
0.4376990983853265,0.4376990983853265,width_um,median,0.06915577889447236
0.39981005472838305,0.48061620937206084,width_um,95%,0.06965326633165829
0.40955578058694814,0.46633274615653797,width_um,75%,0.06965326633165829
0.42739588176185883,0.4430590859009179,width_um,25%,0.06965326633165829
0.4353317651931319,0.4353317651931319,width_um,median,0.06965326633165829
0.3980373430973407,0.4780324602741197,width_um,95%,0.07015075376884422
0.4075874205442905,0.4637563416635515,width_um,75%,0.07015075376884422
0.42519354308070056,0.4406636286032811,width_um,25%,0.07015075376884422
0.43299872186801014,0.43299872186801014,width_um,median,0.07015075376884422
0.3962905739314384,0.47536246655777636,width_um,95%,0.07064824120603015
0.40565963873174204,0.46123311969214975,width_um,75%,0.07064824120603015
0.4230107542278285,0.43834116264377665,width_um,25%,0.07064824120603015
0.43075323342021643,0.43075323342021643,width_um,median,0.07064824120603015
0.39445237461488797,0.47276244261795897,width_um,95%,0.07114572864321608
0.4037862735112747,0.45874363443321764,width_um,75%,0.07114572864321608
0.4208583376349223,0.4360099807632649,width_um,25%,0.07114572864321608
0.428492530049663,0.428492530049663,width_um,median,0.07114572864321608
0.39269296090515754,0.47025600970018183,width_um,95%,0.071643216080402
0.40194745182782643,0.4562571232013958,width_um,75%,0.071643216080402
0.4187739807770046,0.4337648496110457,width_um,25%,0.071643216080402
0.42628852547198637,0.42628852547198637,width_um,median,0.071643216080402
0.3909946927247338,0.46772105127539926,width_um,95%,0.07214070351758793
0.400212381444134,0.4538210481049617,width_um,75%,0.07214070351758793
0.41669951300168223,0.4315218963376032,width_um,25%,0.07214070351758793
0.42412758323419275,0.42412758323419275,width_um,median,0.07214070351758793
0.3895297063113263,0.465217242519088,width_um,95%,0.07263819095477386
0.3985468242704408,0.4514282846374935,width_um,75%,0.07263819095477386
0.41468360338596494,0.429291306985719,width_um,25%,0.07263819095477386
0.4219484198962482,0.4219484198962482,width_um,median,0.07263819095477386
0.3879387490927391,0.4628118184668331,width_um,95%,0.0731356783919598
0.3969066040721232,0.44906055224077207,width_um,75%,0.0731356783919598
0.41270929634621306,0.4271409708861146,width_um,25%,0.0731356783919598
0.4199017908792543,0.4199017908792543,width_um,median,0.0731356783919598
0.3865510536405964,0.4603469952983987,width_um,95%,0.07363316582914572
0.39524461814005296,0.4467111760114181,width_um,75%,0.07363316582914572
0.4108462516666586,0.42505652993396165,width_um,25%,0.07363316582914572
0.4178658619779462,0.4178658619779462,width_um,median,0.07363316582914572
0.3851537000654436,0.45797171211789367,width_um,95%,0.07413065326633166
0.3935118563806198,0.4444003779662704,width_um,75%,0.07413065326633166
0.40899062288292765,0.42296048825095245,width_um,25%,0.07413065326633166
0.4158879999689914,0.4158879999689914,width_um,median,0.07413065326633166
0.38376508973379425,0.4557085376536873,width_um,95%,0.07462814070351759
0.3920143969616773,0.4421581546176779,width_um,75%,0.07462814070351759
0.4071729594693051,0.42096670703107947,width_um,25%,0.07462814070351759
0.41394385067497297,0.41394385067497297,width_um,median,0.07462814070351759
0.38229262840755435,0.4534270015424744,width_um,95%,0.07512562814070352
0.3904615909124482,0.43989745634410393,width_um,75%,0.07512562814070352
0.40536742162376727,0.4189423907119283,width_um,25%,0.07512562814070352
0.41202360881035205,0.41202360881035205,width_um,median,0.07512562814070352
0.38088362449682533,0.45109529478445576,width_um,95%,0.07562311557788945
0.3889622285002351,0.4376910307800192,width_um,75%,0.07562311557788945
0.40371255780019144,0.41700765984171473,width_um,25%,0.07562311557788945
0.410188923395496,0.410188923395496,width_um,median,0.07562311557788945
0.37947699657932055,0.44879657543685636,width_um,95%,0.07612060301507537
0.38744223383389353,0.43551543841004425,width_um,75%,0.07612060301507537
0.4020443719814312,0.41507149124949094,width_um,25%,0.07612060301507537
0.4083444594535459,0.4083444594535459,width_um,median,0.07612060301507537
0.3781582512808704,0.4465913030896265,width_um,95%,0.0766180904522613
0.3860503659753157,0.4333813556876521,width_um,75%,0.0766180904522613
0.4004054107639171,0.4131865734258109,width_um,25%,0.0766180904522613
0.40650814542484903,0.40650814542484903,width_um,median,0.0766180904522613
0.37684111036209567,0.4443583834797397,width_um,95%,0.07711557788944723
0.3846277230661338,0.4312726767510411,width_um,75%,0.07711557788944723
0.3988438563329892,0.41137958096383553,width_um,25%,0.07711557788944723
0.4048017064551444,0.4048017064551444,width_um,median,0.07711557788944723
0.3755845573747991,0.44214128809038783,width_um,95%,0.07761306532663316
0.3832331126341934,0.4291790156273644,width_um,75%,0.07761306532663316
0.3972040945483063,0.40961097663181556,width_um,25%,0.07761306532663316
0.4031209484380881,0.4031209484380881,width_um,median,0.07761306532663316
0.3742893085735971,0.43998376458968996,width_um,95%,0.07811055276381909
0.3819194183211368,0.4271646979959607,width_um,75%,0.07811055276381909
0.3956427824208955,0.40785164948634134,width_um,25%,0.07811055276381909
0.401457124938711,0.401457124938711,width_um,median,0.07811055276381909
0.37295206735470543,0.4378428235895478,width_um,95%,0.07860804020100502
0.3806341152907661,0.4251737328090452,width_um,75%,0.07860804020100502
0.39412742752184504,0.4061462491541776,width_um,25%,0.07860804020100502
0.3998804945550088,0.3998804945550088,width_um,median,0.07860804020100502
0.3718594430745531,0.43584040612119734,width_um,95%,0.07910552763819095
0.3793170735191602,0.42321210569580225,width_um,75%,0.07910552763819095
0.392655116546875,0.4045687558107438,width_um,25%,0.07910552763819095
0.3983870321317402,0.3983870321317402,width_um,median,0.07910552763819095
0.3707440053437584,0.4337297953151826,width_um,95%,0.07960301507537688
0.3781181846596452,0.42129344888277515,width_um,75%,0.07960301507537688
0.3912650650995425,0.402967174983902,width_um,25%,0.07960301507537688
0.39685974041961686,0.39685974041961686,width_um,median,0.07960301507537688
0.369647603477208,0.431682045283969,width_um,95%,0.08010050251256282
0.37700818723052193,0.4194289544255738,width_um,75%,0.08010050251256282
0.3899619391791461,0.4013921609835051,width_um,25%,0.08010050251256282
0.3954046357380938,0.3954046357380938,width_um,median,0.08010050251256282
0.3684778491788335,0.4296410892296843,width_um,95%,0.08059798994974873
0.37571248863656315,0.41760215395420647,width_um,75%,0.08059798994974873
0.3886423894408361,0.399894804733878,width_um,25%,0.08059798994974873
0.3940494722377321,0.3940494722377321,width_um,median,0.08059798994974873
0.36731268596904193,0.42770145906442825,width_um,95%,0.08109547738693466
0.3746362113236208,0.41583149030217614,width_um,75%,0.08109547738693466
0.3874019849425422,0.3984335387928678,width_um,25%,0.08109547738693466
0.39278777249896735,0.39278777249896735,width_um,median,0.08109547738693466
0.36628185658270696,0.4257555480496798,width_um,95%,0.0815929648241206
0.3735960973475416,0.41416369711448914,width_um,75%,0.0815929648241206
0.3861854067722489,0.3969881349248867,width_um,25%,0.0815929648241206
0.39143251309235416,0.39143251309235416,width_um,median,0.0815929648241206
0.36533123221301655,0.42383540516119733,width_um,95%,0.08209045226130653
0.3724690561906523,0.4124530046388801,width_um,75%,0.08209045226130653
0.3849891659710174,0.39562277275710933,width_um,25%,0.08209045226130653
0.3901139130767675,0.3901139130767675,width_um,median,0.08209045226130653
0.3643256553507884,0.4220078553935525,width_um,95%,0.08258793969849246
0.37137589404177623,0.41073881717810334,width_um,75%,0.08258793969849246
0.3837346150614482,0.3943119099144861,width_um,25%,0.08258793969849246
0.3888755898047309,0.3888755898047309,width_um,median,0.08258793969849246
0.36341884629054516,0.4203355986871453,width_um,95%,0.08308542713567839
0.3704061210448473,0.40917939889565663,width_um,75%,0.08308542713567839
0.3826213841829944,0.3930727795440283,width_um,25%,0.08308542713567839
0.3876495128375238,0.3876495128375238,width_um,median,0.08308542713567839
0.3623755743421956,0.4185744310045272,width_um,95%,0.08358291457286432
0.36942951005041663,0.40767535574848096,width_um,75%,0.08358291457286432
0.3815585510563717,0.391799400023028,width_um,25%,0.08358291457286432
0.38646542301964426,0.38646542301964426,width_um,median,0.08358291457286432
0.3614882570050061,0.4167525232121848,width_um,95%,0.08408040201005025
0.36847471278469257,0.40613938759785506,width_um,75%,0.08408040201005025
0.3804769879387132,0.3905995050068008,width_um,25%,0.08408040201005025
0.38531684486315476,0.38531684486315476,width_um,median,0.08408040201005025
0.360573266380303,0.41510716313744367,width_um,95%,0.08457788944723618
0.367505828535208,0.40471993767695336,width_um,75%,0.08457788944723618
0.3795760603169225,0.3894346968633239,width_um,25%,0.08457788944723618
0.38425188626238865,0.38425188626238865,width_um,median,0.08457788944723618
0.35965873159601797,0.41343308730816786,width_um,95%,0.08507537688442211
0.3665723792778519,0.40333133936766513,width_um,75%,0.08507537688442211
0.37857406118429415,0.3884028079403735,width_um,25%,0.08507537688442211
0.3832707554610191,0.3832707554610191,width_um,median,0.08507537688442211
0.35875496574848414,0.4118420846480847,width_um,95%,0.08557286432160803
0.3657395917028757,0.40206223699674737,width_um,75%,0.08557286432160803
0.37765555194873623,0.38735696811646025,width_um,25%,0.08557286432160803
0.38223098128362026,0.38223098128362026,width_um,median,0.08557286432160803
0.3578579432694999,0.41049119013010443,width_um,95%,0.08607035175879396
0.36486902160819024,0.400736016714365,width_um,75%,0.08607035175879396
0.37664133566445174,0.386391648888837,width_um,25%,0.08607035175879396
0.38134956327687686,0.38134956327687686,width_um,median,0.08607035175879396
0.3570010903921664,0.4089697242565926,width_um,95%,0.08656783919597989
0.3639894750274554,0.39945731680134144,width_um,75%,0.08656783919597989
0.37571966845542665,0.3853688780521364,width_um,25%,0.08656783919597989
0.38050388504207405,0.38050388504207405,width_um,median,0.08656783919597989
0.35610138183963624,0.40767936347653044,width_um,95%,0.08706532663316582
0.3631088914427087,0.39832056474493177,width_um,75%,0.08706532663316582
0.374859818130545,0.38437936382347127,width_um,25%,0.08706532663316582
0.3796090217078849,0.3796090217078849,width_um,median,0.08706532663316582
0.35535482847205324,0.406394485232192,width_um,95%,0.08756281407035175
0.36224426837650764,0.39720571508733993,width_um,75%,0.08756281407035175
0.37399652252179855,0.3834453194067144,width_um,25%,0.08756281407035175
0.3786736947267401,0.3786736947267401,width_um,median,0.08756281407035175
0.3545099731004289,0.4053823442292342,width_um,95%,0.08806030150753769
0.36139927382799747,0.39619024546956033,width_um,75%,0.08806030150753769
0.37318886021322684,0.3826102365847048,width_um,25%,0.08806030150753769
0.37777396490756265,0.37777396490756265,width_um,median,0.08806030150753769
0.3537550476204588,0.404367507140515,width_um,95%,0.08855778894472362
0.36068208616834113,0.3953077410271203,width_um,75%,0.08855778894472362
0.3723118186559031,0.38189999709468103,width_um,25%,0.08855778894472362
0.376985084391694,0.376985084391694,width_um,median,0.08855778894472362
0.3530487410246251,0.40343005502585183,width_um,95%,0.08905527638190955
0.3600393314360431,0.3943877940095831,width_um,75%,0.08905527638190955
0.3715175147835674,0.38112723529678794,width_um,25%,0.08905527638190955
0.3761156019252262,0.3761156019252262,width_um,median,0.08905527638190955
0.35236500066553383,0.4023918312514704,width_um,95%,0.08955276381909548
0.3592720333543601,0.3936586504532994,width_um,75%,0.08955276381909548
0.37083126762578233,0.38029886816463193,width_um,25%,0.08955276381909548
0.3754079345793543,0.3754079345793543,width_um,median,0.08955276381909548
0.3516756582618223,0.40165038332277175,width_um,95%,0.0900502512562814
0.3585550091480805,0.39300272062789643,width_um,75%,0.0900502512562814
0.37016703481534646,0.3795230825378478,width_um,25%,0.0900502512562814
0.37475606107317494,0.37475606107317494,width_um,median,0.0900502512562814
0.35085061427722736,0.400959243562941,width_um,95%,0.09054773869346733
0.3577581682238802,0.3922809175981151,width_um,75%,0.09054773869346733
0.36945701624558575,0.3788265023901098,width_um,25%,0.09054773869346733
0.374080764640047,0.374080764640047,width_um,median,0.09054773869346733
0.35019253131109923,0.4005184969386647,width_um,95%,0.09104522613065326
0.3570118963103236,0.39161010519183215,width_um,75%,0.09104522613065326
0.36878980510722154,0.3782460510468639,width_um,25%,0.09104522613065326
0.3734430758475197,0.3734430758475197,width_um,median,0.09104522613065326
0.349465518806551,0.40000922423042695,width_um,95%,0.09154271356783919
0.35632405669545747,0.3910862059331316,width_um,75%,0.09154271356783919
0.36809093773729024,0.3775407551459231,width_um,25%,0.09154271356783919
0.37286625802240253,0.37286625802240253,width_um,median,0.09154271356783919
0.34869842898450715,0.39969300377966144,width_um,95%,0.09204020100502512
0.3556656208860873,0.39070053586210995,width_um,75%,0.09204020100502512
0.36744811584198034,0.376985768640332,width_um,25%,0.09204020100502512
0.3722854238177093,0.3722854238177093,width_um,median,0.09204020100502512
0.34812615251846607,0.39932541345101247,width_um,95%,0.09253768844221105
0.35508977486184296,0.39018279179047305,width_um,75%,0.09253768844221105
0.3668399626066464,0.3764001129467183,width_um,25%,0.09253768844221105
0.3717305756548841,0.3717305756548841,width_um,median,0.09253768844221105
0.347406843464842,0.399238805705788,width_um,95%,0.09303517587939698
0.354450098513419,0.38982401992105364,width_um,75%,0.09303517587939698
0.3662743729334093,0.3759294279955117,width_um,25%,0.09303517587939698
0.37118264596195605,0.37118264596195605,width_um,median,0.09303517587939698
0.3466480868684677,0.3990134385007626,width_um,95%,0.09353266331658291
0.353874476834188,0.3895574171209661,width_um,75%,0.09353266331658291
0.36574526010086356,0.37550356682421676,width_um,25%,0.09353266331658291
0.3705834172371031,0.3705834172371031,width_um,median,0.09353266331658291
0.34602694056321437,0.399089679041974,width_um,95%,0.09403015075376885
0.35329768002052814,0.38916482599201474,width_um,75%,0.09403015075376885
0.3651856810864789,0.37511351480661564,width_um,25%,0.09403015075376885
0.3700940796747351,0.3700940796747351,width_um,median,0.09403015075376885
0.34558634780883396,0.3994485305702467,width_um,95%,0.09452763819095476
0.35272545148357165,0.3889384131318247,width_um,75%,0.09452763819095476
0.36476194120765354,0.37470649177888404,width_um,25%,0.09452763819095476
0.36962881022944094,0.36962881022944094,width_um,median,0.09452763819095476
0.34505070366717283,0.39974007565115727,width_um,95%,0.0950251256281407
0.3521277297983765,0.388864082357661,width_um,75%,0.0950251256281407
0.3643751972431697,0.37434888545891665,width_um,25%,0.0950251256281407
0.3692004579413445,0.3692004579413445,width_um,median,0.0950251256281407
0.34441600169495795,0.39999015562481,width_um,95%,0.09552261306532663
0.3516276706439283,0.38881132757588854,width_um,75%,0.09552261306532663
0.3639385143726295,0.37386880365731845,width_um,25%,0.09552261306532663
0.3688120723847395,0.3688120723847395,width_um,median,0.09552261306532663
0.34387263154957115,0.40054453348212576,width_um,95%,0.09602010050251256
0.3511047701034982,0.38879919851822836,width_um,75%,0.09602010050251256
0.3635644241172432,0.37344539666423804,width_um,25%,0.09602010050251256
0.36851621085473696,0.36851621085473696,width_um,median,0.09602010050251256
0.3433890005149043,0.4011419247784606,width_um,95%,0.09651758793969849
0.35057955468518237,0.3889415947128265,width_um,75%,0.09651758793969849
0.3632607655800998,0.3731041239772343,width_um,25%,0.09651758793969849
0.3681733230106952,0.3681733230106952,width_um,median,0.09651758793969849
0.34280674186364796,0.4017618709605852,width_um,95%,0.09701507537688442
0.3501393065139946,0.3890151374340378,width_um,75%,0.09701507537688442
0.36285300138305554,0.37291980007717723,width_um,25%,0.09701507537688442
0.3679164328243008,0.3679164328243008,width_um,median,0.09701507537688442
0.3423308064740096,0.40268516485666334,width_um,95%,0.09751256281407035
0.34959481592429054,0.3892424434450071,width_um,75%,0.09751256281407035
0.3624826047964154,0.37270540335746616,width_um,25%,0.09751256281407035
0.3675824527235666,0.3675824527235666,width_um,median,0.09751256281407035
0.3418945357735046,0.40361181126658374,width_um,95%,0.09801005025125628
0.3491751204390638,0.38972155318758617,width_um,75%,0.09801005025125628
0.36222168855765835,0.3725198362247132,width_um,25%,0.09801005025125628
0.36728522585395973,0.36728522585395973,width_um,median,0.09801005025125628
0.34142283069661744,0.4046915318769588,width_um,95%,0.09850753768844221
0.34862349178652846,0.3901959710019901,width_um,75%,0.09850753768844221
0.36192069868655485,0.37245759774545995,width_um,25%,0.09850753768844221
0.3669369066664895,0.3669369066664895,width_um,median,0.09850753768844221
0.3410847296804323,0.4059271933548396,width_um,95%,0.09900502512562813
0.3481983612602093,0.3906649130401332,width_um,75%,0.09900502512562813
0.36161952988616547,0.3723596422495551,width_um,25%,0.09900502512562813
0.36672529222845973,0.36672529222845973,width_um,median,0.09900502512562813
0.3405185969551615,0.40698900939774246,width_um,95%,0.09950251256281406
0.34792982074772044,0.39117873331528485,width_um,75%,0.09950251256281406
0.36125000612767344,0.3723352813476971,width_um,25%,0.09950251256281406
0.3666188506727666,0.3666188506727666,width_um,median,0.09950251256281406
0.3401692285328017,0.4082513526775416,width_um,95%,0.1
0.3475367316025802,0.39162294387162616,width_um,75%,0.1
0.36103715854286555,0.37239976744432135,width_um,25%,0.1
0.3664784076131957,0.3664784076131957,width_um,median,0.1
