lower,upper,quantity,interval,growth_rate_hr
6.790700445652175,6.879051858695652,sav,25%,0.15618729096989967
6.832482821070235,6.832482821070235,sav,median,0.15618729096989967
0.5991700285451506,0.6807078679765886,width,95%,0.1642140468227425
0.6163283638795987,0.668351516680602,width,75%,0.1642140468227425
0.6393022321906355,0.6522861579431438,width,25%,0.1642140468227425
0.6459628891304348,0.6459628891304348,width,median,0.1642140468227425
2.8581987559030098,3.3036742332608693,alpha,95%,0.1642140468227425
2.934055770986622,3.2204735945234115,alpha,75%,0.1642140468227425
3.0382371593645487,3.111430308528428,alpha,25%,0.1642140468227425
3.0755237986622075,3.0755237986622075,alpha,median,0.1642140468227425
1.7129074924749166,2.08194004222408,length,95%,0.1642140468227425
1.8005313327759198,2.0328495238294315,length,75%,0.1642140468227425
1.9014683191889632,1.9589825986622074,length,25%,0.1642140468227425
1.9307416647157192,1.9307416647157192,length,median,0.1642140468227425
6.602728986287625,7.206771763377925,sav,95%,0.1642140468227425
6.67561160535117,7.04146339590301,sav,75%,0.1642140468227425
6.780873858695652,6.868704254598662,sav,25%,0.1642140468227425
6.822454220735786,6.822454220735786,sav,median,0.1642140468227425
0.6009148788461538,0.6818880486622073,width,95%,0.17224080267558528
0.6180136329431438,0.6695970144230768,width,75%,0.17224080267558528
0.640783329013378,0.6536281640886287,width,25%,0.17224080267558528
0.6473909556856188,0.6473909556856188,width,median,0.17224080267558528
2.861473032023411,3.3042885516722404,alpha,95%,0.17224080267558528
2.938039547658863,3.2222432117474917,alpha,75%,0.17224080267558528
3.0414855422240805,3.1141055953177257,alpha,25%,0.17224080267558528
3.0785528536789295,3.0785528536789295,alpha,median,0.17224080267558528
1.721513558528428,2.088504560033445,length,95%,0.17224080267558528
1.80888606187291,2.0386192487458197,length,75%,0.17224080267558528
1.9088188325668896,1.965517156354515,length,25%,0.17224080267558528
1.9379965476588628,1.9379965476588628,length,median,0.17224080267558528
6.59435806187291,7.194453340301003,sav,95%,0.17224080267558528
6.66620756270903,7.029893818979933,sav,75%,0.17224080267558528
6.770913722826087,6.858629088628763,sav,25%,0.17224080267558528
6.812514640468228,6.812514640468228,sav,median,0.17224080267558528
0.6027254324749164,0.6831319618561873,width,95%,0.18026755852842807
0.6196384161789298,0.670815095735786,width,75%,0.18026755852842807
0.6422961798494984,0.6550138548494983,width,25%,0.18026755852842807
0.6488543949832777,0.6488543949832777,width,median,0.18026755852842807
2.8657141536287623,3.3058101540802673,alpha,95%,0.18026755852842807
2.941935564590301,3.2232514824414715,alpha,75%,0.18026755852842807
3.044767659573579,3.1165492367474914,alpha,25%,0.18026755852842807
3.0813659459866223,3.0813659459866223,alpha,median,0.18026755852842807
1.7299405259197325,2.0944438114715718,length,95%,0.18026755852842807
1.8173224205685616,2.0443417648411373,length,75%,0.18026755852842807
1.9160774478678928,1.9722548862876255,length,25%,0.18026755852842807
1.9447282394648828,1.9447282394648828,length,median,0.18026755852842807
6.5857937528762545,7.184695487123746,sav,95%,0.18026755852842807
6.657498585744147,7.0182695409699,sav,75%,0.18026755852842807
6.761317632107024,6.848220530100335,sav,25%,0.18026755852842807
6.802323673913044,6.802323673913044,sav,median,0.18026755852842807
0.6045154325418061,0.6843051745652173,width,95%,0.1882943143812709
0.6211971179765886,0.6721058009197324,width,75%,0.1882943143812709
0.6437511349916388,0.6564443662625418,width,25%,0.1882943143812709
0.6503414000000001,0.6503414000000001,width,median,0.1882943143812709
2.8703851991304346,3.3073291025250837,alpha,95%,0.1882943143812709
2.945720877299331,3.2250080664715717,alpha,75%,0.1882943143812709
3.0478174528846154,3.119418222282609,alpha,25%,0.1882943143812709
3.0842034202341138,3.0842034202341138,alpha,median,0.1882943143812709
1.7389771583612041,2.0999061021070236,length,95%,0.1882943143812709
1.825871785785953,2.0505360694816055,length,75%,0.1882943143812709
