lower,upper,quantity,interval,growth_rate_hr
0.063495425,0.14019675,phi_peri_rep,50%,0.046546546546546545
0.0786506375,0.114457625,phi_peri_rep,25%,0.046546546546546545
0.087874765,0.10190895000000001,phi_peri_rep,10%,0.046546546546546545
0.0944352,0.0944352,phi_peri_rep,median,0.046546546546546545
0.026703425,0.33183045000000005,phi_peri_rep,95%,0.04964964964964965
0.047655125000000007,0.188084375,phi_peri_rep,75%,0.04964964964964965
0.06419699999999999,0.13566825,phi_peri_rep,50%,0.04964964964964965
0.078677225,0.1115445,phi_peri_rep,25%,0.04964964964964965
0.08784913,0.10119925,phi_peri_rep,10%,0.04964964964964965
0.0939537,0.0939537,phi_peri_rep,median,0.04964964964964965
0.0286428825,0.34166165000000004,phi_peri_rep,95%,0.052752752752752756
0.048218699999999996,0.188885375,phi_peri_rep,75%,0.052752752752752756
0.0637285,0.13885524999999999,phi_peri_rep,50%,0.052752752752752756
0.0775457875,0.110760375,phi_peri_rep,25%,0.052752752752752756
0.08573971,0.09978164000000005,phi_peri_rep,10%,0.052752752752752756
0.09208285,0.09208285,phi_peri_rep,median,0.052752752752752756
0.027444465000000005,0.33846875,phi_peri_rep,95%,0.055855855855855854
0.047506337499999995,0.18709975,phi_peri_rep,75%,0.055855855855855854
0.062447974999999996,0.13581275,phi_peri_rep,50%,0.055855855855855854
0.0765566375,0.110146375,phi_peri_rep,25%,0.055855855855855854
0.085414165,0.097928095,phi_peri_rep,10%,0.055855855855855854
0.0913079,0.0913079,phi_peri_rep,median,0.055855855855855854
0.027340342500000003,0.33263957500000013,phi_peri_rep,95%,0.05895895895895896
0.0477902875,0.189954,phi_peri_rep,75%,0.05895895895895896
0.062773125,0.14135825,phi_peri_rep,50%,0.05895895895895896
0.07784907499999999,0.113629125,phi_peri_rep,25%,0.05895895895895896
0.08757292,0.10139735000000001,phi_peri_rep,10%,0.05895895895895896
0.0943649,0.0943649,phi_peri_rep,median,0.05895895895895896
0.0245120575,0.3347510750000001,phi_peri_rep,95%,0.062062062062062065
0.0470757,0.18907425,phi_peri_rep,75%,0.062062062062062065
0.063218375,0.14035825000000002,phi_peri_rep,50%,0.062062062062062065
0.0773970625,0.11272375,phi_peri_rep,25%,0.062062062062062065
0.08581152,0.099320485,phi_peri_rep,10%,0.062062062062062065
0.092412,0.092412,phi_peri_rep,median,0.062062062062062065
0.026499242500000006,0.32450052500000043,phi_peri_rep,95%,0.06516516516516517
0.04687455,0.185416875,phi_peri_rep,75%,0.06516516516516517
0.062032125,0.13590724999999998,phi_peri_rep,50%,0.06516516516516517
0.0754085625,0.11028099999999999,phi_peri_rep,25%,0.06516516516516517
0.08411436,0.09822507000000001,phi_peri_rep,10%,0.06516516516516517
0.0908854,0.0908854,phi_peri_rep,median,0.06516516516516517
0.025839465,0.3356016500000002,phi_peri_rep,95%,0.06826826826826828
0.0460546125,0.183752625,phi_peri_rep,75%,0.06826826826826828
0.0612518,0.1358955,phi_peri_rep,50%,0.06826826826826828
0.07461475,0.108983125,phi_peri_rep,25%,0.06826826826826828
0.08402652499999999,0.097220945,phi_peri_rep,10%,0.06826826826826828
0.090644,0.090644,phi_peri_rep,median,0.06826826826826828
0.0280047075,0.32731492500000003,phi_peri_rep,95%,0.07137137137137137
0.047139650000000005,0.182135875,phi_peri_rep,75%,0.07137137137137137
0.06204595,0.13592125,phi_peri_rep,50%,0.07137137137137137
0.075274675,0.109333875,phi_peri_rep,25%,0.07137137137137137
0.084055115,0.09798486000000001,phi_peri_rep,10%,0.07137137137137137
0.09118770000000001,0.09118770000000001,phi_peri_rep,median,0.07137137137137137
0.025659575,0.3373390750000001,phi_peri_rep,95%,0.07447447447447447
0.046868375,0.182471125,phi_peri_rep,75%,0.07447447447447447
0.061120549999999996,0.135541,phi_peri_rep,50%,0.07447447447447447
0.07557587499999999,0.10968275,phi_peri_rep,25%,0.07447447447447447
0.083744975,0.09769985,phi_peri_rep,10%,0.07447447447447447
0.09014174999999999,0.09014174999999999,phi_peri_rep,median,0.07447447447447447
0.0265857675,0.3335480500000002,phi_peri_rep,95%,0.07757757757757758
0.04728375,0.18707612499999998,phi_peri_rep,75%,0.07757757757757758
0.062239199999999995,0.136628,phi_peri_rep,50%,0.07757757757757758
0.07686615,0.111786625,phi_peri_rep,25%,0.07757757757757758
0.084902015,0.09811816500000001,phi_peri_rep,10%,0.07757757757757758
0.09161415,0.09161415,phi_peri_rep,median,0.07757757757757758
0.02484853,0.3140424500000001,phi_peri_rep,95%,0.08068068068068068
0.047000375000000004,0.186942125,phi_peri_rep,75%,0.08068068068068068
0.062281125,0.13681575,phi_peri_rep,50%,0.08068068068068068
0.077033875,0.111421875,phi_peri_rep,25%,0.08068068068068068
0.087224915,0.10047925,phi_peri_rep,10%,0.08068068068068068
0.09418385000000001,0.09418385000000001,phi_peri_rep,median,0.08068068068068068
0.02697765,0.31486654999999997,phi_peri_rep,95%,0.08378378378378379
0.04723525,0.180685375,phi_peri_rep,75%,0.08378378378378379
0.0610854,0.13468875,phi_peri_rep,50%,0.08378378378378379
0.0737647,0.107541625,phi_peri_rep,25%,0.08378378378378379
0.083128145,0.09578029500000003,phi_peri_rep,10%,0.08378378378378379
0.08959515,0.08959515,phi_peri_rep,median,0.08378378378378379
0.025549910000000002,0.31742310000000007,phi_peri_rep,95%,0.0868868868868869
0.04705705,0.18485875,phi_peri_rep,75%,0.0868868868868869
0.06169875,0.13597900000000002,phi_peri_rep,50%,0.0868868868868869
0.0760326875,0.108475,phi_peri_rep,25%,0.0868868868868869
0.0847176,0.097382195,phi_peri_rep,10%,0.0868868868868869
0.09089620000000001,0.09089620000000001,phi_peri_rep,median,0.0868868868868869
0.024571505,0.315586425,phi_peri_rep,95%,0.08998998998998999
0.046187,0.177561625,phi_peri_rep,75%,0.08998998998998999
0.06056125,0.132352,phi_peri_rep,50%,0.08998998998998999
0.07437785,0.107005375,phi_peri_rep,25%,0.08998998998998999
0.083114245,0.095551695,phi_peri_rep,10%,0.08998998998998999
0.08859890000000001,0.08859890000000001,phi_peri_rep,median,0.08998998998998999
0.025164785,0.33057407500000013,phi_peri_rep,95%,0.09309309309309309
0.047085475,0.181398625,phi_peri_rep,75%,0.09309309309309309
0.061521425000000005,0.13443049999999998,phi_peri_rep,50%,0.09309309309309309
0.075030475,0.10763425,phi_peri_rep,25%,0.09309309309309309
0.08388664,0.09571684500000002,phi_peri_rep,10%,0.09309309309309309
0.08937315,0.08937315,phi_peri_rep,median,0.09309309309309309
0.0256170925,0.3128057,phi_peri_rep,95%,0.0961961961961962
0.0450139875,0.182024875,phi_peri_rep,75%,0.0961961961961962
0.060832449999999996,0.1352725,phi_peri_rep,50%,0.0961961961961962
0.0756009,0.107805,phi_peri_rep,25%,0.0961961961961962
0.08386727499999999,0.09670701500000001,phi_peri_rep,10%,0.0961961961961962
0.09012134999999999,0.09012134999999999,phi_peri_rep,median,0.0961961961961962
0.026863987500000002,0.3318568750000001,phi_peri_rep,95%,0.0992992992992993
0.0460445875,0.18205100000000002,phi_peri_rep,75%,0.0992992992992993
0.061344375,0.133353,phi_peri_rep,50%,0.0992992992992993
0.0747882875,0.1068215,phi_peri_rep,25%,0.0992992992992993
0.08346268,0.09601073,phi_peri_rep,10%,0.0992992992992993
0.08991755000000001,0.08991755000000001,phi_peri_rep,median,0.0992992992992993
0.02418648,0.316283825,phi_peri_rep,95%,0.1024024024024024
0.0452885,0.18032,phi_peri_rep,75%,0.1024024024024024
0.061156875,0.13600800000000002,phi_peri_rep,50%,0.1024024024024024
0.0750722125,0.108457,phi_peri_rep,25%,0.1024024024024024
0.0837252,0.09800377500000003,phi_peri_rep,10%,0.1024024024024024
0.09042610000000001,0.09042610000000001,phi_peri_rep,median,0.1024024024024024
0.024737142500000003,0.3223003250000003,phi_peri_rep,95%,0.10550550550550551
0.044494775,0.17665875,phi_peri_rep,75%,0.10550550550550551
0.05965185,0.130606,phi_peri_rep,50%,0.10550550550550551
0.07329864999999999,0.105489375,phi_peri_rep,25%,0.10550550550550551
0.081567665,0.093626695,phi_peri_rep,10%,0.10550550550550551
0.0874156,0.0874156,phi_peri_rep,median,0.10550550550550551
0.025396930000000005,0.3081554500000001,phi_peri_rep,95%,0.10860860860860862
0.0456714875,0.1765545,phi_peri_rep,75%,0.10860860860860862
0.060019675,0.13187475,phi_peri_rep,50%,0.10860860860860862
0.0737310875,0.106455875,phi_peri_rep,25%,0.10860860860860862
0.08225979,0.09525738500000001,phi_peri_rep,10%,0.10860860860860862
0.08872865,0.08872865,phi_peri_rep,median,0.10860860860860862
0.02509652,0.33062195000000005,phi_peri_rep,95%,0.11171171171171171
0.045816125,0.18109275,phi_peri_rep,75%,0.11171171171171171
0.061115625,0.13483025,phi_peri_rep,50%,0.11171171171171171
0.074893325,0.10890262499999999,phi_peri_rep,25%,0.11171171171171171
0.08452214,0.09777045000000001,phi_peri_rep,10%,0.11171171171171171
0.0911518,0.0911518,phi_peri_rep,median,0.11171171171171171
0.026225270000000002,0.2939508500000001,phi_peri_rep,95%,0.11481481481481481
0.045433025,0.16977625,phi_peri_rep,75%,0.11481481481481481
0.0608077,0.1272475,phi_peri_rep,50%,0.11481481481481481
0.0742307375,0.103596125,phi_peri_rep,25%,0.11481481481481481
0.08239041,0.09340349500000003,phi_peri_rep,10%,0.11481481481481481
0.08820845,0.08820845,phi_peri_rep,median,0.11481481481481481
0.024446175,0.30891257500000013,phi_peri_rep,95%,0.11791791791791792
0.044145075,0.17388562500000002,phi_peri_rep,75%,0.11791791791791792
0.058298,0.12968025,phi_peri_rep,50%,0.11791791791791792
0.0727986625,0.103519875,phi_peri_rep,25%,0.11791791791791792
0.081510495,0.09236534,phi_peri_rep,10%,0.11791791791791792
0.0869535,0.0869535,phi_peri_rep,median,0.11791791791791792
0.026089644999999998,0.3093038500000001,phi_peri_rep,95%,0.12102102102102102
0.045270375,0.176993,phi_peri_rep,75%,0.12102102102102102
0.06042335,0.132189,phi_peri_rep,50%,0.12102102102102102
0.0737769375,0.105265375,phi_peri_rep,25%,0.12102102102102102
0.0824305,0.094468495,phi_peri_rep,10%,0.12102102102102102
0.0883121,0.0883121,phi_peri_rep,median,0.12102102102102102
0.026192092500000003,0.31235170000000034,phi_peri_rep,95%,0.12412412412412413
0.0460068625,0.171154625,phi_peri_rep,75%,0.12412412412412413
0.060650075,0.129193,phi_peri_rep,50%,0.12412412412412413
0.07527603749999999,0.105930625,phi_peri_rep,25%,0.12412412412412413
0.084122835,0.096133995,phi_peri_rep,10%,0.12412412412412413
0.08994959999999999,0.08994959999999999,phi_peri_rep,median,0.12412412412412413
0.0242114925,0.29475252500000004,phi_peri_rep,95%,0.12722722722722724
0.043715737500000004,0.1714435,phi_peri_rep,75%,0.12722722722722724
0.059141575,0.1272345,phi_peri_rep,50%,0.12722722722722724
0.0715955625,0.103174375,phi_peri_rep,25%,0.12722722722722724
0.079589435,0.09216348,phi_peri_rep,10%,0.12722722722722724
0.0856789,0.0856789,phi_peri_rep,median,0.12722722722722724
0.02452835,0.29909045,phi_peri_rep,95%,0.13033033033033034
0.043777275,0.16760275,phi_peri_rep,75%,0.13033033033033034
0.058702675,0.12503775,phi_peri_rep,50%,0.13033033033033034
0.0717019875,0.102249875,phi_peri_rep,25%,0.13033033033033034
0.079728115,0.09190695000000002,phi_peri_rep,10%,0.13033033033033034
0.0856189,0.0856189,phi_peri_rep,median,0.13033033033033034
0.024456085,0.30223125,phi_peri_rep,95%,0.13343343343343345
0.045255375,0.172647875,phi_peri_rep,75%,0.13343343343343345
0.058855525000000006,0.12749875,phi_peri_rep,50%,0.13343343343343345
0.0732396375,0.10446575,phi_peri_rep,25%,0.13343343343343345
0.08098641499999999,0.09354862,phi_peri_rep,10%,0.13343343343343345
0.08708679999999999,0.08708679999999999,phi_peri_rep,median,0.13343343343343345
0.025121150000000002,0.30721682500000014,phi_peri_rep,95%,0.13653653653653655
0.043605174999999996,0.17219774999999998,phi_peri_rep,75%,0.13653653653653655
0.058021325,0.12880750000000002,phi_peri_rep,50%,0.13653653653653655
0.0714453125,0.103249875,phi_peri_rep,25%,0.13653653653653655
0.07903492499999999,0.09212115500000001,phi_peri_rep,10%,0.13653653653653655
0.0854748,0.0854748,phi_peri_rep,median,0.13653653653653655
0.023624585,0.3072473250000001,phi_peri_rep,95%,0.13963963963963963
0.0432855,0.172823625,phi_peri_rep,75%,0.13963963963963963
0.05817395,0.12651925,phi_peri_rep,50%,0.13963963963963963
0.0722562875,0.10325275,phi_peri_rep,25%,0.13963963963963963
0.08052227999999999,0.09251759000000001,phi_peri_rep,10%,0.13963963963963963
0.0859355,0.0859355,phi_peri_rep,median,0.13963963963963963
0.023783125000000002,0.2995815500000003,phi_peri_rep,95%,0.14274274274274273
0.04305195,0.16667025,phi_peri_rep,75%,0.14274274274274273
0.058172675,0.1236045,phi_peri_rep,50%,0.14274274274274273
0.07091915,0.100687875,phi_peri_rep,25%,0.14274274274274273
0.07889047,0.090566295,phi_peri_rep,10%,0.14274274274274273
0.08462035000000001,0.08462035000000001,phi_peri_rep,median,0.14274274274274273
0.02459938,0.3025907250000001,phi_peri_rep,95%,0.14584584584584584
0.043438425,0.16942512499999998,phi_peri_rep,75%,0.14584584584584584
0.057944725,0.125465,phi_peri_rep,50%,0.14584584584584584
0.0710112,0.102727875,phi_peri_rep,25%,0.14584584584584584
0.07816597,0.091449365,phi_peri_rep,10%,0.14584584584584584
0.08440305000000001,0.08440305000000001,phi_peri_rep,median,0.14584584584584584
0.023869207500000003,0.30018742500000006,phi_peri_rep,95%,0.14894894894894894
0.0431938125,0.16904125,phi_peri_rep,75%,0.14894894894894894
0.057276875000000005,0.12441150000000001,phi_peri_rep,50%,0.14894894894894894
0.0703817625,0.101307375,phi_peri_rep,25%,0.14894894894894894
0.07852353,0.091052295,phi_peri_rep,10%,0.14894894894894894
0.08473069999999999,0.08473069999999999,phi_peri_rep,median,0.14894894894894894
0.022439377500000003,0.29754700000000006,phi_peri_rep,95%,0.15205205205205205
0.0444556875,0.169029125,phi_peri_rep,75%,0.15205205205205205
0.059012175,0.12559175,phi_peri_rep,50%,0.15205205205205205
0.0711498375,0.10142224999999999,phi_peri_rep,25%,0.15205205205205205
0.079015005,0.09128189,phi_peri_rep,10%,0.15205205205205205
0.0847829,0.0847829,phi_peri_rep,median,0.15205205205205205
0.0222594825,0.2884440750000001,phi_peri_rep,95%,0.15515515515515516
0.042365774999999994,0.163720125,phi_peri_rep,75%,0.15515515515515516
0.057048575,0.12183325,phi_peri_rep,50%,0.15515515515515516
0.0699915,0.100119125,phi_peri_rep,25%,0.15515515515515516
0.0781669,0.08983022,phi_peri_rep,10%,0.15515515515515516
0.0835437,0.0835437,phi_peri_rep,median,0.15515515515515516
0.025016965000000002,0.2776326,phi_peri_rep,95%,0.15825825825825826
0.0432397125,0.1674385,phi_peri_rep,75%,0.15825825825825826
0.057556525,0.1226395,phi_peri_rep,50%,0.15825825825825826
0.0698409,0.0993531875,phi_peri_rep,25%,0.15825825825825826
0.077453045,0.08889679,phi_peri_rep,10%,0.15825825825825826
0.0830815,0.0830815,phi_peri_rep,median,0.15825825825825826
0.0242679175,0.2846494000000001,phi_peri_rep,95%,0.16136136136136137
0.0439618125,0.169215,phi_peri_rep,75%,0.16136136136136137
0.057549575,0.12611650000000002,phi_peri_rep,50%,0.16136136136136137
0.07037745,0.1009365,phi_peri_rep,25%,0.16136136136136137
0.078719795,0.090638285,phi_peri_rep,10%,0.16136136136136137
0.08446429999999999,0.08446429999999999,phi_peri_rep,median,0.16136136136136137
0.023567245,0.2787385250000001,phi_peri_rep,95%,0.16446446446446447
0.043244825,0.16519462499999998,phi_peri_rep,75%,0.16446446446446447
0.057874300000000004,0.12271699999999999,phi_peri_rep,50%,0.16446446446446447
0.0709342,0.100627125,phi_peri_rep,25%,0.16446446446446447
0.078487425,0.09053791000000001,phi_peri_rep,10%,0.16446446446446447
0.08474390000000001,0.08474390000000001,phi_peri_rep,median,0.16446446446446447
0.0248060825,0.3055051500000001,phi_peri_rep,95%,0.16756756756756758
0.0429742375,0.163624375,phi_peri_rep,75%,0.16756756756756758
0.0574952,0.1218385,phi_peri_rep,50%,0.16756756756756758
0.06925745,0.099347325,phi_peri_rep,25%,0.16756756756756758
0.077282985,0.08915831,phi_peri_rep,10%,0.16756756756756758
0.08347104999999999,0.08347104999999999,phi_peri_rep,median,0.16756756756756758
0.023612625,0.2980902500000002,phi_peri_rep,95%,0.17067067067067068
0.0417518625,0.162694,phi_peri_rep,75%,0.17067067067067068
0.056602075,0.12169050000000001,phi_peri_rep,50%,0.17067067067067068
0.0683816875,0.0987885125,phi_peri_rep,25%,0.17067067067067068
0.077285435,0.08822122,phi_peri_rep,10%,0.17067067067067068
0.08221125000000001,0.08221125000000001,phi_peri_rep,median,0.17067067067067068
0.022676475,0.28187275,phi_peri_rep,95%,0.1737737737737738
0.0418110125,0.158749625,phi_peri_rep,75%,0.1737737737737738
0.0562966,0.119048,phi_peri_rep,50%,0.1737737737737738
0.0693052625,0.0979821,phi_peri_rep,25%,0.1737737737737738
0.07687619,0.088412235,phi_peri_rep,10%,0.1737737737737738
0.08246645,0.08246645,phi_peri_rep,median,0.1737737737737738
0.022751515000000003,0.29320787500000006,phi_peri_rep,95%,0.1768768768768769
0.042687924999999995,0.16250799999999999,phi_peri_rep,75%,0.1768768768768769
0.056111975,0.12188875,phi_peri_rep,50%,0.1768768768768769
0.069156575,0.0995195,phi_peri_rep,25%,0.1768768768768769
0.07753905,0.08903450000000002,phi_peri_rep,10%,0.1768768768768769
0.0828358,0.0828358,phi_peri_rep,median,0.1768768768768769
0.02376564,0.28514437500000006,phi_peri_rep,95%,0.17997997997997997
0.04278935,0.1667195,phi_peri_rep,75%,0.17997997997997997
0.05682325,0.124059,phi_peri_rep,50%,0.17997997997997997
0.06904916250000001,0.0995526875,phi_peri_rep,25%,0.17997997997997997
0.076811155,0.089119675,phi_peri_rep,10%,0.17997997997997997
0.08202614999999999,0.08202614999999999,phi_peri_rep,median,0.17997997997997997
0.02255167,0.28756955,phi_peri_rep,95%,0.18308308308308308
0.042203149999999995,0.16193212499999998,phi_peri_rep,75%,0.18308308308308308
0.056239225,0.12002950000000001,phi_peri_rep,50%,0.18308308308308308
0.0679493125,0.09721157500000001,phi_peri_rep,25%,0.18308308308308308
0.07621947,0.08692071000000001,phi_peri_rep,10%,0.18308308308308308
0.0811448,0.0811448,phi_peri_rep,median,0.18308308308308308
0.02425147,0.27866025000000016,phi_peri_rep,95%,0.18618618618618618
0.042067675,0.161612,phi_peri_rep,75%,0.18618618618618618
0.056509675,0.121213,phi_peri_rep,50%,0.18618618618618618
0.0685542,0.0982980125,phi_peri_rep,25%,0.18618618618618618
0.076965935,0.08874596500000001,phi_peri_rep,10%,0.18618618618618618
0.0826491,0.0826491,phi_peri_rep,median,0.18618618618618618
0.023063675000000002,0.27433245000000017,phi_peri_rep,95%,0.1892892892892893
0.0416431,0.15737275,phi_peri_rep,75%,0.1892892892892893
0.054547175,0.11725025,phi_peri_rep,50%,0.1892892892892893
0.0666034625,0.0954894,phi_peri_rep,25%,0.1892892892892893
0.07475952,0.08597264500000003,phi_peri_rep,10%,0.1892892892892893
0.0804936,0.0804936,phi_peri_rep,median,0.1892892892892893
0.023093680000000002,0.26596655000000013,phi_peri_rep,95%,0.1923923923923924
0.042203662499999996,0.15925375,phi_peri_rep,75%,0.1923923923923924
0.0558392,0.11843975,phi_peri_rep,50%,0.1923923923923924
0.0677309375,0.097265075,phi_peri_rep,25%,0.1923923923923924
0.07519644,0.08661335500000003,phi_peri_rep,10%,0.1923923923923924
0.08072335,0.08072335,phi_peri_rep,median,0.1923923923923924
0.021358817500000002,0.2714728500000001,phi_peri_rep,95%,0.1954954954954955
0.0421286375,0.15579375,phi_peri_rep,75%,0.1954954954954955
0.0553204,0.11834,phi_peri_rep,50%,0.1954954954954955
0.0684930625,0.098549175,phi_peri_rep,25%,0.1954954954954955
0.07679491000000001,0.08870077000000003,phi_peri_rep,10%,0.1954954954954955
0.08258555000000001,0.08258555000000001,phi_peri_rep,median,0.1954954954954955
0.023800947500000003,0.28632210000000013,phi_peri_rep,95%,0.1985985985985986
0.042235975,0.1594045,phi_peri_rep,75%,0.1985985985985986
0.056209675,0.1189515,phi_peri_rep,50%,0.1985985985985986
0.068828525,0.09714853749999999,phi_peri_rep,25%,0.1985985985985986
0.07592368000000001,0.08695997500000001,phi_peri_rep,10%,0.1985985985985986
0.08165454999999999,0.08165454999999999,phi_peri_rep,median,0.1985985985985986
0.022317105,0.2779244750000001,phi_peri_rep,95%,0.2017017017017017
0.04194275,0.160374125,phi_peri_rep,75%,0.2017017017017017
0.0551079,0.11969099999999999,phi_peri_rep,50%,0.2017017017017017
0.066981775,0.096753775,phi_peri_rep,25%,0.2017017017017017
0.074603285,0.08639021499999999,phi_peri_rep,10%,0.2017017017017017
0.08004275,0.08004275,phi_peri_rep,median,0.2017017017017017
0.0229648675,0.27768045,phi_peri_rep,95%,0.2048048048048048
0.0419666125,0.1583155,phi_peri_rep,75%,0.2048048048048048
0.055122925,0.11725074999999999,phi_peri_rep,50%,0.2048048048048048
0.067864875,0.0959195,phi_peri_rep,25%,0.2048048048048048
0.07558395,0.08611147000000001,phi_peri_rep,10%,0.2048048048048048
0.0808633,0.0808633,phi_peri_rep,median,0.2048048048048048
