lower,upper,quantity,interval,source,growth_rate_hr
2.0189305,2.6220410000000003,ms_rho_mem,95%,Schmidt et al. 2016,0.5
2.12924,2.4925725,ms_rho_mem,75%,Schmidt et al. 2016,0.5
2.3534187500000003,2.25073375,ms_rho_mem,25%,Schmidt et al. 2016,0.5
2.30317,2.30317,ms_rho_mem,median,Schmidt et al. 2016,0.5
1.8964227500000002,2.7270605,ms_rho_mem,95%,Schmidt et al. 2016,0.55
2.0143925,2.56244375,ms_rho_mem,75%,Schmidt et al. 2016,0.55
2.36495875,2.1843262500000002,ms_rho_mem,25%,Schmidt et al. 2016,0.55
2.2749449999999998,2.2749449999999998,ms_rho_mem,median,Schmidt et al. 2016,0.55
1.7841885,2.2831155,ms_rho_mem,95%,Schmidt et al. 2016,0.58
1.87562875,2.1738275000000002,ms_rho_mem,75%,Schmidt et al. 2016,0.58
2.06148375,1.9766587500000001,ms_rho_mem,25%,Schmidt et al. 2016,0.58
2.020885,2.020885,ms_rho_mem,median,Schmidt et al. 2016,0.58
2.07579925,2.6383155,ms_rho_mem,95%,Schmidt et al. 2016,0.63
2.18011375,2.5124475000000004,ms_rho_mem,75%,Schmidt et al. 2016,0.63
2.3880575,2.29246875,ms_rho_mem,25%,Schmidt et al. 2016,0.63
2.34129,2.34129,ms_rho_mem,median,Schmidt et al. 2016,0.63
1.6513455000000001,2.0917920000000003,ms_rho_mem,95%,Schmidt et al. 2016,0.65
1.7339125,1.9948012499999999,ms_rho_mem,75%,Schmidt et al. 2016,0.65
1.89689,1.82185625,ms_rho_mem,25%,Schmidt et al. 2016,0.65
1.86152,1.86152,ms_rho_mem,median,Schmidt et al. 2016,0.65
1.6914115,2.14112125,ms_rho_mem,95%,Schmidt et al. 2016,0.66
1.77640625,2.04172625,ms_rho_mem,75%,Schmidt et al. 2016,0.66
1.94174875,1.86506375,ms_rho_mem,25%,Schmidt et al. 2016,0.66
1.90489,1.90489,ms_rho_mem,median,Schmidt et al. 2016,0.66
1.883952,2.3747265,ms_rho_mem,95%,Schmidt et al. 2016,1.27
1.97581625,2.2664525,ms_rho_mem,75%,Schmidt et al. 2016,1.27
2.1595875,2.07896875,ms_rho_mem,25%,Schmidt et al. 2016,1.27
2.11861,2.11861,ms_rho_mem,median,Schmidt et al. 2016,1.27
2.011406,2.70207625,ms_rho_mem,95%,Schmidt et al. 2016,1.9
2.14445125,2.5496162499999997,ms_rho_mem,75%,Schmidt et al. 2016,1.9
2.39588625,2.2836225,ms_rho_mem,25%,Schmidt et al. 2016,1.9
2.3363300000000002,2.3363300000000002,ms_rho_mem,median,Schmidt et al. 2016,1.9
1.9751239999999999,2.49783925,ms_rho_mem,95%,Soufi et al. 2015,0.6931471805599453
2.07688625,2.3814325,ms_rho_mem,75%,Soufi et al. 2015,0.6931471805599453
2.2671625,2.1793087499999997,ms_rho_mem,25%,Soufi et al. 2015,0.6931471805599453
2.2245749999999997,2.2245749999999997,ms_rho_mem,median,Soufi et al. 2015,0.6931471805599453
155.260975,197.14845000000003,ms_kappa,95%,Caglar et al. 2017,0.6630116912775283
162.9635,187.877625,ms_kappa,75%,Caglar et al. 2017,0.6630116912775283
178.5805,171.485875,ms_kappa,25%,Caglar et al. 2017,0.6630116912775283
174.94,174.94,ms_kappa,median,Caglar et al. 2017,0.6630116912775283
126.70089999999999,159.0647,ms_kappa,95%,Caglar et al. 2017,0.7747553284413429
132.597625,151.88762499999999,ms_kappa,75%,Caglar et al. 2017,0.7747553284413429
144.763,139.243,ms_kappa,25%,Caglar et al. 2017,0.7747553284413429
141.889,141.889,ms_kappa,median,Caglar et al. 2017,0.7747553284413429
76.6622275,96.7363625,ms_kappa,95%,Li et al. 2014,0.738700370046123
80.3737875,92.2926,ms_kappa,75%,Li et al. 2014,0.738700370046123
87.845125,84.4696375,ms_kappa,25%,Li et al. 2014,0.738700370046123
86.06635,86.06635,ms_kappa,median,Li et al. 2014,0.738700370046123
87.101265,113.092575,ms_kappa,95%,Li et al. 2014,1.5693898427772346
91.744325,106.99087499999999,ms_kappa,75%,Li et al. 2014,1.5693898427772346
101.159375,97.02857499999999,ms_kappa,25%,Li et al. 2014,1.5693898427772346
99.0937,99.0937,ms_kappa,median,Li et al. 2014,1.5693898427772346
61.868134999999995,83.6121225,ms_kappa,95%,Li et al. 2014,1.934364224818452
65.6736375,78.441375,ms_kappa,75%,Li et al. 2014,1.934364224818452
73.5078,70.0608625,ms_kappa,25%,Li et al. 2014,1.934364224818452
71.8183,71.8183,ms_kappa,median,Li et al. 2014,1.934364224818452
63.304992500000004,86.944445,ms_kappa,95%,Mori et al. 2021,0.33
67.1112875,81.2417125,ms_kappa,75%,Mori et al. 2021,0.33
76.020425,72.18755,ms_kappa,25%,Mori et al. 2021,0.33
74.1403,74.1403,ms_kappa,median,Mori et al. 2021,0.33
65.63017500000001,89.75331,ms_kappa,95%,Mori et al. 2021,0.34
69.52783749999999,83.9521125,ms_kappa,75%,Mori et al. 2021,0.34
78.61126250000001,74.683575,ms_kappa,25%,Mori et al. 2021,0.34
76.70665,76.70665,ms_kappa,median,Mori et al. 2021,0.34
64.8293675,88.3322175,ms_kappa,95%,Mori et al. 2021,0.35
68.65455,82.6790875,ms_kappa,75%,Mori et al. 2021,0.35
77.4641375,73.6694,ms_kappa,25%,Mori et al. 2021,0.35
75.63585,75.63585,ms_kappa,median,Mori et al. 2021,0.35
74.7954675,97.7869775,ms_kappa,95%,Mori et al. 2021,0.48
78.745775,92.5385875,ms_kappa,75%,Mori et al. 2021,0.48
87.457475,83.6311,ms_kappa,25%,Mori et al. 2021,0.48
85.52205000000001,85.52205000000001,ms_kappa,median,Mori et al. 2021,0.48
73.8110575,96.28373250000001,ms_kappa,95%,Mori et al. 2021,0.4892803627481966
77.6627375,91.1455875,ms_kappa,75%,Mori et al. 2021,0.4892803627481966
86.1971875,82.43531250000001,ms_kappa,25%,Mori et al. 2021,0.4892803627481966
84.3045,84.3045,ms_kappa,median,Mori et al. 2021,0.4892803627481966
74.562155,97.23911749999999,ms_kappa,95%,Mori et al. 2021,0.49
78.4474125,92.0591,ms_kappa,75%,Mori et al. 2021,0.49
87.0581875,83.265975,ms_kappa,25%,Mori et al. 2021,0.49
85.1477,85.1477,ms_kappa,median,Mori et al. 2021,0.49
77.0742825,100.291725,ms_kappa,95%,Mori et al. 2021,0.5
81.059975,95.0384,ms_kappa,75%,Mori et al. 2021,0.5
89.90946249999999,85.9919125,ms_kappa,25%,Mori et al. 2021,0.5
87.93155,87.93155,ms_kappa,median,Mori et al. 2021,0.5
85.7171625,111.5108,ms_kappa,95%,Mori et al. 2021,0.5010702510071894
90.154775,105.68775,ms_kappa,75%,Mori et al. 2021,0.5010702510071894
99.9748,95.627825,ms_kappa,25%,Mori et al. 2021,0.5010702510071894
97.78659999999999,97.78659999999999,ms_kappa,median,Mori et al. 2021,0.5010702510071894
74.996695,96.668975,ms_kappa,95%,Mori et al. 2021,0.55
78.795175,91.8285,ms_kappa,75%,Mori et al. 2021,0.55
87.0584875,83.3673375,ms_kappa,25%,Mori et al. 2021,0.55
85.14545,85.14545,ms_kappa,median,Mori et al. 2021,0.55
83.020625,105.275225,ms_kappa,95%,Mori et al. 2021,0.6817841120261757
87.106325,100.36025,ms_kappa,75%,Mori et al. 2021,0.6817841120261757
95.405275,91.6488125,ms_kappa,25%,Mori et al. 2021,0.6817841120261757
93.46985,93.46985,ms_kappa,median,Mori et al. 2021,0.6817841120261757
84.2804975,106.462025,ms_kappa,95%,Mori et al. 2021,0.71
88.390625,101.6045,ms_kappa,75%,Mori et al. 2021,0.71
96.6864125,92.9024875,ms_kappa,25%,Mori et al. 2021,0.71
94.7337,94.7337,ms_kappa,median,Mori et al. 2021,0.71
84.81687,107.0513,ms_kappa,95%,Mori et al. 2021,0.72
88.942025,102.18400000000001,ms_kappa,75%,Mori et al. 2021,0.72
97.26129999999999,93.48094999999999,ms_kappa,25%,Mori et al. 2021,0.72
95.28944999999999,95.28944999999999,ms_kappa,median,Mori et al. 2021,0.72
80.9874775,101.7299,ms_kappa,95%,Mori et al. 2021,0.7701635339554948
84.7861625,97.1574875,ms_kappa,75%,Mori et al. 2021,0.7701635339554948
92.5897375,89.0303875,ms_kappa,25%,Mori et al. 2021,0.7701635339554948
90.7441,90.7441,ms_kappa,median,Mori et al. 2021,0.7701635339554948
89.7098825,112.496325,ms_kappa,95%,Mori et al. 2021,0.81
93.922625,107.465625,ms_kappa,75%,Mori et al. 2021,0.81
102.415,98.5491625,ms_kappa,25%,Mori et al. 2021,0.81
100.41900000000001,100.41900000000001,ms_kappa,median,Mori et al. 2021,0.81
82.7160425,103.72437500000001,ms_kappa,95%,Mori et al. 2021,0.8317766166719343
86.6312125,99.03428749999999,ms_kappa,75%,Mori et al. 2021,0.8317766166719343
94.42665,90.8489,ms_kappa,25%,Mori et al. 2021,0.8317766166719343
92.59575000000001,92.59575000000001,ms_kappa,median,Mori et al. 2021,0.8317766166719343
86.85480249999999,108.91890000000001,ms_kappa,95%,Mori et al. 2021,0.8487516496652392
90.990325,103.992125,ms_kappa,75%,Mori et al. 2021,0.8487516496652392
99.150825,95.3619875,ms_kappa,25%,Mori et al. 2021,0.8487516496652392
97.2454,97.2454,ms_kappa,median,Mori et al. 2021,0.8487516496652392
82.0234575,102.772525,ms_kappa,95%,Mori et al. 2021,0.9041050181216675
85.94035,98.1557,ms_kappa,75%,Mori et al. 2021,0.9041050181216675
93.565325,90.0533875,ms_kappa,25%,Mori et al. 2021,0.9041050181216675
91.8269,91.8269,ms_kappa,median,Mori et al. 2021,0.9041050181216675
84.631,106.37337500000001,ms_kappa,95%,Mori et al. 2021,1.1240224549620734
88.843475,101.473625,ms_kappa,75%,Mori et al. 2021,1.1240224549620734
96.61420000000001,92.9676125,ms_kappa,25%,Mori et al. 2021,1.1240224549620734
94.8703,94.8703,ms_kappa,median,Mori et al. 2021,1.1240224549620734
81.15098499999999,119.681025,ms_kappa,95%,Peebo et al. 2015,0.21
87.60351250000001,109.93762500000001,ms_kappa,75%,Peebo et al. 2015,0.21
101.54575,95.513775,ms_kappa,25%,Peebo et al. 2015,0.21
98.58269999999999,98.58269999999999,ms_kappa,median,Peebo et al. 2015,0.21
83.42967,122.29505,ms_kappa,95%,Peebo et al. 2015,0.22
89.95899999999999,112.473875,ms_kappa,75%,Peebo et al. 2015,0.22
103.98037500000001,97.9261375,ms_kappa,25%,Peebo et al. 2015,0.22
101.0185,101.0185,ms_kappa,median,Peebo et al. 2015,0.22
92.0741825,132.222775,ms_kappa,95%,Peebo et al. 2015,0.25
98.8147375,122.12975,ms_kappa,75%,Peebo et al. 2015,0.25
113.475,107.1125,ms_kappa,25%,Peebo et al. 2015,0.25
110.371,110.371,ms_kappa,median,Peebo et al. 2015,0.25
86.254565,122.92487500000001,ms_kappa,95%,Peebo et al. 2015,0.26
92.359025,113.769625,ms_kappa,75%,Peebo et al. 2015,0.26
105.872,100.01712500000001,ms_kappa,25%,Peebo et al. 2015,0.26
102.9625,102.9625,ms_kappa,median,Peebo et al. 2015,0.26
88.551785,122.77295000000001,ms_kappa,95%,Peebo et al. 2015,0.31
94.03695,114.347375,ms_kappa,75%,Peebo et al. 2015,0.31
106.86875,101.38674999999999,ms_kappa,25%,Peebo et al. 2015,0.31
104.182,104.182,ms_kappa,median,Peebo et al. 2015,0.31
101.189475,137.874025,ms_kappa,95%,Peebo et al. 2015,0.35
107.16025,129.0505,ms_kappa,75%,Peebo et al. 2015,0.35
120.91075000000001,114.98750000000001,ms_kappa,25%,Peebo et al. 2015,0.35
118.057,118.057,ms_kappa,median,Peebo et al. 2015,0.35
91.5278325,124.253075,ms_kappa,95%,Peebo et al. 2015,0.36
96.8801125,116.38850000000001,ms_kappa,75%,Peebo et al. 2015,0.36
109.1335,103.853625,ms_kappa,25%,Peebo et al. 2015,0.36
106.57849999999999,106.57849999999999,ms_kappa,median,Peebo et al. 2015,0.36
91.36645250000001,121.672475,ms_kappa,95%,Peebo et al. 2015,0.41
96.41135,114.658,ms_kappa,75%,Peebo et al. 2015,0.41
107.831375,102.89,ms_kappa,25%,Peebo et al. 2015,0.41
105.3935,105.3935,ms_kappa,median,Peebo et al. 2015,0.41
106.965925,142.043325,ms_kappa,95%,Peebo et al. 2015,0.42
112.87675,133.933125,ms_kappa,75%,Peebo et al. 2015,0.42
126.083375,120.295625,ms_kappa,25%,Peebo et al. 2015,0.42
123.2285,123.2285,ms_kappa,median,Peebo et al. 2015,0.42
107.6825,141.814525,ms_kappa,95%,Peebo et al. 2015,0.45
113.51775,134.108125,ms_kappa,75%,Peebo et al. 2015,0.45
126.38850000000001,120.74237500000001,ms_kappa,25%,Peebo et al. 2015,0.45
123.596,123.596,ms_kappa,median,Peebo et al. 2015,0.45
94.2133725,123.714775,ms_kappa,95%,Peebo et al. 2015,0.46
99.2409375,117.042125,ms_kappa,75%,Peebo et al. 2015,0.46
110.423875,105.5265,ms_kappa,25%,Peebo et al. 2015,0.46
107.96549999999999,107.96549999999999,ms_kappa,median,Peebo et al. 2015,0.46
94.45176,122.6493,ms_kappa,95%,Peebo et al. 2015,0.51
99.3044375,116.311375,ms_kappa,75%,Peebo et al. 2015,0.51
110.06725,105.300875,ms_kappa,25%,Peebo et al. 2015,0.51
107.654,107.654,ms_kappa,median,Peebo et al. 2015,0.51
107.78907500000001,139.4086,ms_kappa,95%,Peebo et al. 2015,0.53
113.31287499999999,132.39249999999998,ms_kappa,75%,Peebo et al. 2015,0.53
125.367625,120.026625,ms_kappa,25%,Peebo et al. 2015,0.53
122.6625,122.6625,ms_kappa,median,Peebo et al. 2015,0.53
114.29639999999999,147.32527499999998,ms_kappa,95%,Peebo et al. 2015,0.55
120.08525,139.94887500000002,ms_kappa,75%,Peebo et al. 2015,0.55
132.67925,127.053875,ms_kappa,25%,Peebo et al. 2015,0.55
129.7635,129.7635,ms_kappa,median,Peebo et al. 2015,0.55
112.288025,143.258125,ms_kappa,95%,Peebo et al. 2015,0.63
117.8635,136.252125,ms_kappa,75%,Peebo et al. 2015,0.63
129.5015,124.2805,ms_kappa,25%,Peebo et al. 2015,0.63
126.7995,126.7995,ms_kappa,median,Peebo et al. 2015,0.63
113.1333,143.87152500000002,ms_kappa,95%,Peebo et al. 2015,0.65
118.742875,137.03725,ms_kappa,75%,Peebo et al. 2015,0.65
130.19075,125.0195,ms_kappa,25%,Peebo et al. 2015,0.65
127.57499999999999,127.57499999999999,ms_kappa,median,Peebo et al. 2015,0.65
113.415125,143.20552500000002,ms_kappa,95%,Peebo et al. 2015,0.73
118.95762500000001,136.607,ms_kappa,75%,Peebo et al. 2015,0.73
130.0155,124.991625,ms_kappa,25%,Peebo et al. 2015,0.73
127.3785,127.3785,ms_kappa,median,Peebo et al. 2015,0.73
106.904175,134.878875,ms_kappa,95%,Peebo et al. 2015,0.74
112.069375,128.696125,ms_kappa,75%,Peebo et al. 2015,0.74
122.487875,117.785875,ms_kappa,25%,Peebo et al. 2015,0.74
120.0035,120.0035,ms_kappa,median,Peebo et al. 2015,0.74
111.30267500000001,139.710775,ms_kappa,95%,Peebo et al. 2015,0.78
116.461,133.39000000000001,ms_kappa,75%,Peebo et al. 2015,0.78
127.17137500000001,122.3385,ms_kappa,25%,Peebo et al. 2015,0.78
124.6325,124.6325,ms_kappa,median,Peebo et al. 2015,0.78
102.73679999999999,128.80825,ms_kappa,95%,Peebo et al. 2015,0.82
107.55525,122.99950000000001,ms_kappa,75%,Peebo et al. 2015,0.82
117.25675,112.850875,ms_kappa,25%,Peebo et al. 2015,0.82
114.97800000000001,114.97800000000001,ms_kappa,median,Peebo et al. 2015,0.82
79.2344575,126.438175,ms_kappa,95%,Schmidt et al. 2016,0.12
87.935225,114.8535,ms_kappa,75%,Schmidt et al. 2016,0.12
105.090125,97.4018125,ms_kappa,25%,Schmidt et al. 2016,0.12
101.0695,101.0695,ms_kappa,median,Schmidt et al. 2016,0.12
89.0951975,132.289625,ms_kappa,95%,Schmidt et al. 2016,0.2
96.3061375,121.32549999999999,ms_kappa,75%,Schmidt et al. 2016,0.2
111.977875,105.22025,ms_kappa,25%,Schmidt et al. 2016,0.2
108.643,108.643,ms_kappa,median,Schmidt et al. 2016,0.2
109.809325,156.49392500000002,ms_kappa,95%,Schmidt et al. 2016,0.26
117.5805,144.837875,ms_kappa,75%,Schmidt et al. 2016,0.26
134.784,127.330125,ms_kappa,25%,Schmidt et al. 2016,0.26
131.07999999999998,131.07999999999998,ms_kappa,median,Schmidt et al. 2016,0.26
117.796525,164.22412500000002,ms_kappa,95%,Schmidt et al. 2016,0.3
125.25675000000001,152.667875,ms_kappa,75%,Schmidt et al. 2016,0.3
142.609875,135.18099999999998,ms_kappa,25%,Schmidt et al. 2016,0.3
139.0125,139.0125,ms_kappa,median,Schmidt et al. 2016,0.3
99.2375925,135.215025,ms_kappa,95%,Schmidt et al. 2016,0.35
105.09325,126.561375,ms_kappa,75%,Schmidt et al. 2016,0.35
118.578375,112.7695,ms_kappa,25%,Schmidt et al. 2016,0.35
115.77950000000001,115.77950000000001,ms_kappa,median,Schmidt et al. 2016,0.35
120.766825,161.35565000000003,ms_kappa,95%,Schmidt et al. 2016,0.4
127.52425,151.94750000000002,ms_kappa,75%,Schmidt et al. 2016,0.4
142.779,136.16762500000002,ms_kappa,25%,Schmidt et al. 2016,0.4
139.524,139.524,ms_kappa,median,Schmidt et al. 2016,0.4
119.1539,158.228475,ms_kappa,95%,Schmidt et al. 2016,0.42
125.7385,149.195,ms_kappa,75%,Schmidt et al. 2016,0.42
140.44975,134.00325,ms_kappa,25%,Schmidt et al. 2016,0.42
137.26999999999998,137.26999999999998,ms_kappa,median,Schmidt et al. 2016,0.42
124.953575,164.97745,ms_kappa,95%,Schmidt et al. 2016,0.44
131.74625,155.94400000000002,ms_kappa,75%,Schmidt et al. 2016,0.44
146.83187500000003,140.244875,ms_kappa,25%,Schmidt et al. 2016,0.44
143.6465,143.6465,ms_kappa,median,Schmidt et al. 2016,0.44
108.41862499999999,142.36805,ms_kappa,95%,Schmidt et al. 2016,0.46
114.204,134.690375,ms_kappa,75%,Schmidt et al. 2016,0.46
127.07325,121.437125,ms_kappa,25%,Schmidt et al. 2016,0.46
124.24449999999999,124.24449999999999,ms_kappa,median,Schmidt et al. 2016,0.46
120.535,169.084125,ms_kappa,95%,Schmidt et al. 2016,0.47
128.54925,158.720375,ms_kappa,75%,Schmidt et al. 2016,0.47
147.192,138.4845,ms_kappa,25%,Schmidt et al. 2016,0.47
142.76299999999998,142.76299999999998,ms_kappa,median,Schmidt et al. 2016,0.47
109.41170000000001,142.371025,ms_kappa,95%,Schmidt et al. 2016,0.5
115.07012499999999,134.91325,ms_kappa,75%,Schmidt et al. 2016,0.5
127.632375,122.070875,ms_kappa,25%,Schmidt et al. 2016,0.5
124.8245,124.8245,ms_kappa,median,Schmidt et al. 2016,0.5
105.13839999999999,151.62505,ms_kappa,95%,Schmidt et al. 2016,0.55
111.788375,142.64525,ms_kappa,75%,Schmidt et al. 2016,0.55
131.33700000000002,121.314875,ms_kappa,25%,Schmidt et al. 2016,0.55
126.1385,126.1385,ms_kappa,median,Schmidt et al. 2016,0.55
125.50005,160.89885,ms_kappa,95%,Schmidt et al. 2016,0.58
131.730625,153.14375,ms_kappa,75%,Schmidt et al. 2016,0.58
145.308875,139.25412500000002,ms_kappa,25%,Schmidt et al. 2016,0.58
142.207,142.207,ms_kappa,median,Schmidt et al. 2016,0.58
108.65205,138.61915,ms_kappa,95%,Schmidt et al. 2016,0.63
114.046625,131.841,ms_kappa,75%,Schmidt et al. 2016,0.63
125.308125,120.2565,ms_kappa,25%,Schmidt et al. 2016,0.63
122.69399999999999,122.69399999999999,ms_kappa,median,Schmidt et al. 2016,0.63
136.940125,174.14685000000003,ms_kappa,95%,Schmidt et al. 2016,0.65
143.729875,165.874375,ms_kappa,75%,Schmidt et al. 2016,0.65
157.58675,151.32737500000002,ms_kappa,25%,Schmidt et al. 2016,0.65
154.421,154.421,ms_kappa,median,Schmidt et al. 2016,0.65
133.830975,169.99377500000003,ms_kappa,95%,Schmidt et al. 2016,0.66
140.46025,161.981375,ms_kappa,75%,Schmidt et al. 2016,0.66
153.943125,147.84112499999998,ms_kappa,25%,Schmidt et al. 2016,0.66
150.82,150.82,ms_kappa,median,Schmidt et al. 2016,0.66
120.650375,152.664275,ms_kappa,95%,Schmidt et al. 2016,1.27
126.686125,145.495,ms_kappa,75%,Schmidt et al. 2016,1.27
138.098,132.92374999999998,ms_kappa,25%,Schmidt et al. 2016,1.27
135.5855,135.5855,ms_kappa,median,Schmidt et al. 2016,1.27
106.05720000000001,142.8033,ms_kappa,95%,Schmidt et al. 2016,1.9
112.53,134.02137499999998,ms_kappa,75%,Schmidt et al. 2016,1.9
125.70375,119.8825,ms_kappa,25%,Schmidt et al. 2016,1.9
122.87950000000001,122.87950000000001,ms_kappa,median,Schmidt et al. 2016,1.9
114.84325,145.2939,ms_kappa,95%,Soufi et al. 2015,0.6931471805599453
120.37725,138.571375,ms_kappa,75%,Soufi et al. 2015,0.6931471805599453
131.78375,126.60849999999999,ms_kappa,25%,Soufi et al. 2015,0.6931471805599453
129.108,129.108,ms_kappa,median,Soufi et al. 2015,0.6931471805599453
