quantity,phi_rib,mean_val,2sig_lower,2sig_upper,1sig_lower,1sig_upper
phi_peri_mu,0.2863636363636364,0.036364653425,0.02783385,0.046361202500000004,0.032151308,0.040614632
phi_peri_mu,0.2909090909090909,0.0352327509,0.0267930525,0.0452258925,0.03100626,0.039474444
phi_peri_mu,0.2954545454545454,0.0341366804,0.025742585000000002,0.0441229375,0.029913139999999998,0.038392932
phi_peri_mu,0.3,0.033075289174999994,0.0247537825,0.0430758,0.028839656,0.037327
phi_peri_mu,0.3045454545454545,0.032047464875,0.023787390000000002,0.0420164375,0.027834992,0.036281759999999996
phi_peri_mu,0.3090909090909091,0.03105212425,0.0228298425,0.0410176075,0.026852764,0.035288052
phi_peri_mu,0.3136363636363636,0.030088229225,0.021910925,0.040034172500000006,0.02590644,0.034306892
phi_peri_mu,0.3181818181818182,0.029154768125,0.0210533575,0.0390792675,0.025007768,0.03334
phi_peri_mu,0.3227272727272727,0.02825076465,0.020199575,0.038147387500000005,0.024141684,0.032406212000000004
phi_peri_mu,0.32727272727272727,0.027375273425,0.019399964999999998,0.03721235,0.023286984,0.031495532
phi_peri_mu,0.3318181818181818,0.026527383399999997,0.018647747500000002,0.0363371325,0.022463464,0.03061662
phi_peri_mu,0.33636363636363636,0.02570620765,0.017917505,0.0355239975,0.021676468,0.02977662
phi_peri_mu,0.3409090909090909,0.024910892375000004,0.0171897175,0.0346723925,0.020917888000000003,0.028954952
phi_peri_mu,0.34545454545454546,0.0241406095,0.0164968475,0.033843897500000004,0.020183556,0.028152308
phi_peri_mu,0.35,0.023394559449999998,0.0158394025,0.033051185000000004,0.019473255999999998,0.027379031999999998
phi_peri_mu,0.35454545454545455,0.022671965149999997,0.015216465,0.032276610000000004,0.018781196,0.02660862
phi_peri_mu,0.35909090909090907,0.021972079715,0.014620632500000001,0.031486495,0.018122984,0.025869156
phi_peri_mu,0.36363636363636365,0.0212941769825,0.01405564,0.030714340000000003,0.017491468,0.025156523999999996
phi_peri_mu,0.36818181818181817,0.020637555095,0.01350401,0.029992945000000003,0.01687264,0.024463196000000003
phi_peri_mu,0.3727272727272727,0.02000153528,0.012969655,0.0293008375,0.016273219999999998,0.023780535999999998
phi_peri_mu,0.37727272727272726,0.019385460724999998,0.0124466375,0.0286194325,0.0156993,0.023115564
phi_peri_mu,0.3818181818181818,0.01878869451,0.011947174999999999,0.027939105000000002,0.015139036,0.022470024
phi_peri_mu,0.38636363636363635,0.018210623395,0.011484175,0.02728714,0.014604376,0.021842468
phi_peri_mu,0.3909090909090909,0.0176506519075,0.0110384,0.026653972500000005,0.014091592,0.0212434
phi_peri_mu,0.39545454545454545,0.0171082031525,0.0106042975,0.026033795000000002,0.01359558,0.020654643999999996
phi_peri_mu,0.39999999999999997,0.01658272029,0.0101870225,0.025427097500000002,0.013112776,0.020086296
phi_peri_mu,0.40454545454545454,0.016073664227500003,0.0097862355,0.024816847500000003,0.0126487,0.019530136
phi_peri_mu,0.40909090909090906,0.0155805128275,0.009401244,0.024225792500000003,0.012202020000000001,0.018980924
phi_peri_mu,0.41363636363636364,0.0151027603725,0.00902275975,0.023644677500000006,0.011771076,0.018454067999999997
phi_peri_mu,0.41818181818181815,0.014639919385,0.008657729000000001,0.023093692500000002,0.011355364,0.017943548
phi_peri_mu,0.42272727272727273,0.0141915154425,0.00831493725,0.022555375000000003,0.010951452,0.017445556
phi_peri_mu,0.42727272727272725,0.013757091795,0.00798074175,0.022029402500000003,0.010566108000000001,0.016962824
phi_peri_mu,0.4318181818181818,0.01333620471,0.007659971,0.02151548,0.010194228,0.016491811999999998
phi_peri_mu,0.43636363636363634,0.0129284259625,0.0073543245,0.0210051175,0.0098300144,0.016033
phi_peri_mu,0.44090909090909086,0.0125333404825,0.00706559075,0.0204927025,0.0094818384,0.015586231999999998
phi_peri_mu,0.44545454545454544,0.012150545062499999,0.006788200249999999,0.0199925375,0.00914591,0.015151699999999999
phi_peri_mu,0.45,0.011779652845,0.00652169325,0.019504482500000003,0.0088226628,0.014728179999999999
phi_peri_ppc,0.0,0.27641041325,0.19972727499999998,0.36835140000000016,0.23565284,0.31505488
phi_peri_ppc,0.004545454545454545,0.26714982775,0.193594575,0.35506535,0.22730636,0.30448944
phi_peri_ppc,0.00909090909090909,0.25869798775,0.1862251,0.34244270000000004,0.22185272,0.293954
phi_peri_ppc,0.013636363636363636,0.25002455874999996,0.1815608,0.32764770000000004,0.21530884,0.28496656
phi_peri_ppc,0.01818181818181818,0.242558365,0.178527825,0.31586627500000003,0.21001144,0.27505947999999997
phi_peri_ppc,0.022727272727272728,0.23469419449999998,0.17415085,0.30345385,0.20403908,0.26488416
phi_peri_ppc,0.02727272727272727,0.22664252225,0.16719487500000002,0.29327707500000005,0.19741931999999998,0.25538108000000004
phi_peri_ppc,0.031818181818181815,0.21995293125,0.16528925,0.281772175,0.19205368,0.24689248
phi_peri_ppc,0.03636363636363636,0.21309886255000005,0.15957785,0.270315175,0.18695636,0.23917423999999998
phi_peri_ppc,0.04090909090909091,0.20616655625,0.156655525,0.261982425,0.18057979999999998,0.23062955999999998
phi_peri_ppc,0.045454545454545456,0.19950110599999998,0.151754775,0.25205365,0.1761832,0.22246944
phi_peri_ppc,0.049999999999999996,0.192959779125,0.1479067,0.24067315,0.17115892,0.21515504000000002
phi_peri_ppc,0.05454545454545454,0.1869866315,0.143926675,0.2320026,0.16599964,0.20752492
phi_peri_ppc,0.05909090909090909,0.1806154534,0.138786975,0.22528942500000004,0.1608704,0.20069808
phi_peri_ppc,0.06363636363636363,0.17534048185,0.13693225,0.217808875,0.15615156,0.19386012
phi_peri_ppc,0.06818181818181818,0.169126380725,0.13097075000000002,0.2087031,0.15037824,0.18742048
phi_peri_ppc,0.07272727272727272,0.163979942225,0.128747925,0.2005964,0.14644856,0.18100915999999997
phi_peri_ppc,0.07727272727272727,0.15864262405,0.125030825,0.194330475,0.14237624000000002,0.17463496
phi_peri_ppc,0.08181818181818182,0.15382010387499997,0.12133645,0.1879902,0.1375364,0.16937676
phi_peri_ppc,0.08636363636363636,0.14844507377500002,0.11740927500000001,0.179989275,0.133307,0.16355524
phi_peri_ppc,0.09090909090909091,0.14388520075,0.114281225,0.173093475,0.12952168,0.15841523999999998
phi_peri_ppc,0.09545454545454544,0.13937387997500003,0.10991595,0.16819787500000002,0.12516424,0.15311544
phi_peri_ppc,0.09999999999999999,0.13489393505,0.10676475,0.16308792500000002,0.12136744000000001,0.14852243999999998
phi_peri_ppc,0.10454545454545454,0.130471599675,0.10279044999999999,0.15807195,0.11727968,0.1439628
phi_peri_ppc,0.10909090909090909,0.12652803437500001,0.09841509,0.152831,0.11383264000000001,0.13909172
phi_peri_ppc,0.11363636363636363,0.12226528340000001,0.095941065,0.147761575,0.11019868000000001,0.13431727999999998
phi_peri_ppc,0.11818181818181818,0.11870596895,0.0936702125,0.14502260000000003,0.10653916,0.13076968
phi_peri_ppc,0.12272727272727273,0.1149588515,0.08917492,0.1397645,0.10306208,0.12652112
phi_peri_ppc,0.12727272727272726,0.110894703725,0.084870665,0.1351572,0.099495764,0.12275448
phi_peri_ppc,0.1318181818181818,0.10743972464999998,0.0821525375,0.13211307500000002,0.09594146799999999,0.11913116
phi_peri_ppc,0.13636363636363635,0.104485037825,0.0806141075,0.1287233,0.09346217600000001,0.11555616
phi_peri_ppc,0.1409090909090909,0.10116843437499999,0.07776135499999999,0.12430722500000001,0.08967118,0.11291972
phi_peri_ppc,0.14545454545454545,0.0979361574,0.07403066250000001,0.12159575000000002,0.08694610400000001,0.10919364
phi_peri_ppc,0.15,0.094312588325,0.0692676925,0.11645265,0.083101376,0.10530964
phi_peri_ppc,0.15454545454545454,0.091554503025,0.06881097500000001,0.115095475,0.08056962,0.10240112
phi_peri_ppc,0.1590909090909091,0.08884191115000001,0.06570645250000001,0.112204525,0.07759494,0.10015423999999999
phi_peri_ppc,0.16363636363636364,0.086118196525,0.06339081249999999,0.108915725,0.075117512,0.097055784
phi_peri_ppc,0.16818181818181818,0.08310973749999999,0.05971038,0.105764475,0.071848976,0.09429451600000001
phi_peri_ppc,0.17272727272727273,0.08060005135000001,0.057685352499999995,0.10322812500000002,0.069668692,0.09159928399999999
phi_peri_ppc,0.17727272727272728,0.078595154575,0.05514335,0.10135777500000001,0.067593228,0.089535132
phi_peri_ppc,0.18181818181818182,0.07537924415000001,0.0519730225,0.0987093175,0.064591628,0.086155444
phi_peri_ppc,0.18636363636363634,0.07357657595250001,0.0496331425,0.09682912500000003,0.06313458400000001,0.084549376
phi_peri_ppc,0.1909090909090909,0.070767381745,0.047676725,0.093681005,0.05968678,0.08143246
phi_peri_ppc,0.19545454545454544,0.06885628159999999,0.0444266025,0.09303293000000001,0.057671736,0.0799457
phi_peri_ppc,0.19999999999999998,0.06657615677499999,0.0431268525,0.08951990500000001,0.055366652,0.077642432
phi_peri_ppc,0.20454545454545453,0.06442086975000001,0.041085605,0.0887995725,0.053337652,0.075538464
phi_peri_ppc,0.20909090909090908,0.06266693784999999,0.03929102,0.08704016,0.051361556,0.07439109199999999
phi_peri_ppc,0.21363636363636362,0.0606242590975,0.0372720525,0.08509483750000002,0.049614736,0.071970404
phi_peri_ppc,0.21818181818181817,0.058468136225,0.0345207,0.08184355250000001,0.046690936,0.0700326
phi_peri_ppc,0.22272727272727272,0.0569548187025,0.033931385,0.08155804750000001,0.045546648,0.068436676
phi_peri_ppc,0.22727272727272727,0.05495519873250001,0.030233640000000003,0.07881447750000001,0.043312776000000004,0.066151028
phi_peri_ppc,0.2318181818181818,0.05308564441,0.030352497500000002,0.07658595500000001,0.042166308,0.064089684
phi_peri_ppc,0.23636363636363636,0.0516081459725,0.028126447500000002,0.075344405,0.040493844,0.06290175599999999
phi_peri_ppc,0.2409090909090909,0.050048738005,0.026096315,0.0740471875,0.0382618,0.061690732
phi_peri_ppc,0.24545454545454545,0.04843209976750001,0.02551965,0.0717168375,0.037192584,0.059634448
phi_peri_ppc,0.25,0.046988355429999996,0.024266605,0.07161621750000001,0.035571888,0.05818906
phi_peri_ppc,0.2545454545454545,0.04566955482025,0.02161195,0.06990269750000001,0.034162772,0.057317
phi_peri_ppc,0.2590909090909091,0.043734684291499994,0.0201994075,0.06829684999999999,0.032381236,0.055126407999999995
phi_peri_ppc,0.2636363636363636,0.04280453006025,0.0188709625,0.06666275250000002,0.031444244,0.053818255999999995
phi_peri_ppc,0.2681818181818182,0.0413213492795,0.01818575,0.06555340999999999,0.030299560000000003,0.052360776
phi_peri_ppc,0.2727272727272727,0.040281513652,0.0167322025,0.0639615275,0.029104728,0.051593396
phi_peri_ppc,0.2772727272727273,0.0391337057375,0.01539774,0.06360336500000002,0.027856664,0.0507119
phi_peri_ppc,0.2818181818181818,0.037593635693475,0.014182657500000001,0.062604515,0.025943596,0.048825087999999996
phi_peri_ppc,0.2863636363636364,0.0365545685245,0.013065805000000002,0.06041740000000002,0.025476676,0.047769927999999996
phi_peri_ppc,0.2909090909090909,0.03540226975875001,0.012270792499999999,0.059608642500000024,0.023723432,0.046835596
phi_peri_ppc,0.2954545454545454,0.034336164931,0.0113614425,0.058719775000000016,0.022921144,0.045549672
phi_peri_ppc,0.3,0.033080357224850004,0.00868758275,0.058293185000000004,0.021598332,0.044516551999999994
phi_peri_ppc,0.3045454545454545,0.031744823766,0.00808746125,0.056653025,0.020022556,0.043239848
phi_peri_ppc,0.3090909090909091,0.030680625861500003,0.0075272590000000006,0.05490114250000002,0.019157052,0.041771303999999995
phi_peri_ppc,0.3136363636363636,0.030199151537125,0.00588480475,0.05484729750000001,0.018646336000000003,0.041471759999999996
phi_peri_ppc,0.3181818181818182,0.029010863934362502,0.0054000260000000005,0.05359119750000001,0.017295708,0.040324044
phi_peri_ppc,0.3227272727272727,0.0283655870638575,0.005326117,0.052365720000000004,0.017154476,0.039802647999999996
phi_peri_ppc,0.32727272727272727,0.027098569556999998,0.0037975747500000006,0.0508886875,0.015823992,0.038447328
phi_peri_ppc,0.3318181818181818,0.026535777589442498,0.0029887112500000005,0.051654185000000005,0.014887356000000001,0.038114407999999995
phi_peri_ppc,0.33636363636363636,0.025706140546025002,0.002279722250000001,0.05001061250000001,0.014240888,0.036969775999999996
phi_peri_ppc,0.3409090909090909,0.024955547464625,0.0018334157500000002,0.049252317500000004,0.013282288,0.036377816
phi_peri_ppc,0.34545454545454546,0.024063892152324996,0.0009732686500000003,0.048047665,0.01256292,0.035081608
phi_peri_ppc,0.35,0.023356963266075,0.00043899797500000017,0.04875847,0.011912992,0.034834628
phi_peri_ppc,0.35454545454545455,0.022896227127174998,-0.0008601790999999993,0.04685004500000001,0.011966876,0.034097987999999996
phi_peri_ppc,0.35909090909090907,0.021661498276350003,-0.0015480512499999985,0.04587596250000001,0.010326172,0.032796692
phi_peri_ppc,0.36363636363636365,0.021109809754699997,-0.0025838089999999994,0.04548994000000002,0.009687367200000001,0.03217136
phi_peri_ppc,0.36818181818181817,0.020444515276575002,-0.0030732099999999994,0.0441036525,0.0091454404,0.031567824
phi_peri_ppc,0.3727272727272727,0.020004376333674998,-0.00257859,0.044359182500000004,0.008887755200000002,0.031187011999999997
phi_peri_ppc,0.37727272727272726,0.019496690285825,-0.0034939744999999993,0.04348487250000001,0.0080567776,0.030586144
phi_peri_ppc,0.3818181818181818,0.018453332957132498,-0.005613950999999999,0.04234511000000001,0.007115013600000001,0.029530131999999997
phi_peri_ppc,0.38636363636363635,0.0183963786072485,-0.00437348425,0.0419980725,0.007260934000000001,0.029453735999999998
phi_peri_ppc,0.3909090909090909,0.0175273109946825,-0.0056703217499999995,0.041533485,0.006116931200000001,0.028808267999999998
phi_peri_ppc,0.39545454545454545,0.017209171697885,-0.006096561499999999,0.041152705,0.0058016252,0.028794151999999993
phi_peri_ppc,0.39999999999999997,0.0164388164965225,-0.0077110932499999995,0.03994429750000001,0.0052909932,0.027855731999999994
phi_peri_ppc,0.40454545454545454,0.0161552389361225,-0.007606426249999999,0.040296117500000006,0.0047342108,0.02729098
phi_peri_ppc,0.40909090909090906,0.015640722064725,-0.006795315,0.04004383500000001,0.0044057376,0.026861196
phi_peri_ppc,0.41363636363636364,0.01549263804960675,-0.0076984392499999995,0.039513492500000004,0.004419432,0.026989731999999995
phi_peri_ppc,0.41818181818181815,0.014829225262325,-0.0080675645,0.039577837500000004,0.003788090000000001,0.025614931999999993
phi_peri_ppc,0.42272727272727273,0.014450449426142,-0.008250631249999998,0.03787391000000001,0.0034695427999999998,0.024994816
phi_peri_ppc,0.42727272727272725,0.013603773639174999,-0.0110419775,0.037480725000000006,0.00243991,0.024628303999999997
phi_peri_ppc,0.4318181818181818,0.013373816741974999,-0.009530277249999998,0.037863445,0.002134626,0.024299808
phi_peri_ppc,0.43636363636363634,0.0130840587354625,-0.008646235,0.036894295,0.0020420244,0.024223432
phi_peri_ppc,0.44090909090909086,0.012670840325,-0.00984269325,0.0364571,0.0012986012000000002,0.023897143999999995
phi_peri_ppc,0.44545454545454544,0.012399806494775,-0.0105097725,0.036699732500000005,0.0017364068,0.023552751999999996
phi_peri_ppc,0.45,0.01192388346143,-0.0112407325,0.035852362500000005,0.0008716490000000004,0.023000303999999996
theory_mu,0.0,13.774191479999999,11.1673825,17.105505,12.347624,15.149180000000001
theory_mu,0.004545454545454545,13.3197431825,10.893730000000001,16.3163075,12.024555999999999,14.600956
theory_mu,0.00909090909090909,12.900422567500001,10.641222500000001,15.6342975,11.710324,14.084484
theory_mu,0.013636363636363636,12.5120613,10.4049575,15.0334125,11.415304,13.602459999999999
theory_mu,0.01818181818181818,12.151146177500001,10.174045000000001,14.478487500000002,11.134284,13.160152
theory_mu,0.022727272727272728,11.814695275,9.96511975,13.977602500000001,10.868884,12.751308
theory_mu,0.02727272727272727,11.500155747500001,9.74840025,13.50683,10.622592,12.380112
theory_mu,0.031818181818181815,11.205328235000001,9.561725000000001,13.071075,10.374108,12.027732
theory_mu,0.03636363636363636,10.928304704999999,9.383647250000001,12.6728275,10.147704000000001,11.698616000000001
theory_mu,0.04090909090909091,10.667422537499998,9.204987000000001,12.3035975,9.926392400000001,11.3896
theory_mu,0.045454545454545456,10.421221430000001,9.0363325,11.9406475,9.726343600000002,11.102576
theory_mu,0.049999999999999996,10.188418162499998,8.875338750000001,11.626402500000001,9.5275328,10.829536
theory_mu,0.05454545454545454,9.9678758825,8.721116,11.32725,9.3436672,10.580844
theory_mu,0.05909090909090909,9.758586650000002,8.583990250000001,11.040714999999999,9.1634476,10.337208
theory_mu,0.06363636363636363,9.5596506075,8.446542749999999,10.77731,8.9963828,10.108647999999999
theory_mu,0.06818181818181818,9.37026297,8.31084525,10.520715,8.8348984,9.891668
theory_mu,0.07272727272727272,9.1897013375,8.180340000000001,10.2770125,8.6814,9.686638
theory_mu,0.07727272727272727,9.017316165,8.0505355,10.049065,8.5320428,9.4878392
theory_mu,0.08181818181818182,8.8525204525,7.92489775,9.8394335,8.387992,9.3035348
theory_mu,0.08636363636363636,8.6947826525,7.8150085,9.633987249999999,8.2484652,9.125825599999999
theory_mu,0.09090909090909091,8.543621134999999,7.6999552499999995,9.433645499999999,8.1152148,8.954224799999999
theory_mu,0.09545454545454544,8.398596604999998,7.58578325,9.243667,7.989614,8.7923892
theory_mu,0.09999999999999999,8.2593096225,7.4760035,9.061475750000001,7.8660271999999996,8.6371548
theory_mu,0.10454545454545454,8.1253944,7.372123,8.8894765,7.749936,8.4866648
theory_mu,0.10909090909090909,7.996516325000001,7.279694,8.72577175,7.635313200000001,8.343537600000001
theory_mu,0.11363636363636363,7.872368359999999,7.1894522499999995,8.56958975,7.5254088,8.2052312
theory_mu,0.11818181818181818,7.7526681,7.09073875,8.420747500000001,7.4205404,8.070834
theory_mu,0.12272727272727273,7.637155709999999,6.999097750000001,8.279418750000001,7.3184404,7.9452524
theory_mu,0.12727272727272726,7.525591647500001,6.9104545,8.14854425,7.221084,7.8227288
theory_mu,0.1318181818181818,7.417753972500001,6.82333825,8.02725375,7.12572,7.704049199999999
theory_mu,0.13636363636363635,7.313438,6.73745875,7.90184325,7.0309476,7.5899352
theory_mu,0.1409090909090909,7.2124536575,6.65690675,7.781871,6.9380576000000005,7.4831092
theory_mu,0.14545454545454545,7.1146246474999995,6.57347075,7.6627909999999995,6.8524904,7.3794676
theory_mu,0.15,7.019787249999999,6.495871999999999,7.54542225,6.7651452,7.2775812
theory_mu,0.15454545454545454,6.927788585,6.4214705,7.43695475,6.6816151999999995,7.1772632000000005
theory_mu,0.1590909090909091,6.838487195,6.33965425,7.337935,6.5984528000000005,7.0818192
theory_mu,0.16363636363636364,6.751750104999999,6.2630835000000005,7.238766,6.512481999999999,6.9893384
theory_mu,0.16818181818181818,6.6674536049999995,6.189109749999999,7.13895425,6.4329676,6.9012032
theory_mu,0.17272727272727273,6.5854820425,6.1268155,7.04724,6.3555076,6.8138004
theory_mu,0.17727272727272728,6.5057266875,6.05470575,6.955012249999999,6.2812372,6.7305472
theory_mu,0.18181818181818182,6.4280864525,5.9860795,6.8679935,6.2064992000000005,6.6498632
theory_mu,0.18636363636363634,6.352465855,5.91360375,6.7854415,6.1340208,6.571022800000001
theory_mu,0.1909090909090909,6.278775402499999,5.8456005,6.7009695,6.061416,6.4966316
theory_mu,0.19545454545454544,6.2069310525,5.780108,6.628002,5.9916796,6.42241
theory_mu,0.19999999999999998,6.136853615,5.716463500000001,6.55795275,5.922966,6.353194800000001
theory_mu,0.20454545454545453,6.068468762499999,5.64614775,6.4919305000000005,5.8566844,6.2837684
theory_mu,0.20909090909090908,6.001706197500001,5.5785955000000005,6.42252375,5.7877019999999995,6.2166036
theory_mu,0.21363636363636362,5.936499425,5.51366525,6.3610295,5.7208284,6.1509188
theory_mu,0.21818181818181817,5.8727862325,5.44785225,6.30168,5.6586888,6.0871996
theory_mu,0.22272727272727272,5.810507519999999,5.38528,6.2407395,5.595846,6.0248064
theory_mu,0.22727272727272727,5.749607119999999,5.3213765,6.182748,5.5322504,5.96521
theory_mu,0.2318181818181818,5.690032365,5.259487,6.1297485,5.4709008,5.9059788
theory_mu,0.23636363636363636,5.6317333524999995,5.2034125,6.0814025,5.4112476,5.849507999999999
theory_mu,0.2409090909090909,5.5746621974999995,5.140657999999999,6.034373,5.3504968,5.792891200000001
theory_mu,0.24545454545454545,5.5187741225,5.0760654999999995,5.98583425,5.292426,5.73886
theory_mu,0.25,5.4640263525,5.0161755,5.9427045,5.2354288,5.6865476
theory_mu,0.2545454545454545,5.4103782625,4.956022,5.89744825,5.18097,5.6363588
theory_mu,0.2590909090909091,5.3577913724999995,4.895627999999999,5.8485612499999995,5.1236768,5.585734400000001
theory_mu,0.2636363636363636,5.306228925000001,4.836920500000001,5.809627,5.0700636,5.5359268
theory_mu,0.2681818181818182,5.255656140000001,4.77773475,5.76700175,5.0171019999999995,5.4889052000000005
theory_mu,0.2727272727272727,5.2060395900000005,4.719592250000001,5.72862025,4.964322800000001,5.4420443999999994
theory_mu,0.2772727272727273,5.1573477275,4.662509,5.68928075,4.9109724,5.395211199999999
theory_mu,0.2818181818181818,5.109550195,4.60637875,5.64862875,4.859373199999999,5.351168
theory_mu,0.2863636363636364,5.0626185975,4.54946525,5.614304000000001,4.8080032,5.3086632
theory_mu,0.2909090909090909,5.016524995,4.49677475,5.576723250000001,4.7569856,5.2655316
theory_mu,0.2954545454545454,4.9712434825,4.439851,5.540708,4.70765,5.224705999999999
theory_mu,0.3,4.9267486924999995,4.39008875,5.50481625,4.6579796,5.1823748
theory_mu,0.3045454545454545,4.8830168149999995,4.3359085,5.47232975,4.61212,5.141962
theory_mu,0.3090909090909091,4.840024810000001,4.283191749999999,5.437023750000001,4.5663268,5.10249
theory_mu,0.3136363636363636,4.7977508774999995,4.23102425,5.4065287500000005,4.5209,5.06283
theory_mu,0.3181818181818182,4.756173965,4.1823185,5.377206,4.4758076,5.0241048
theory_mu,0.3227272727272727,4.715273765000001,4.13472475,5.3512115,4.430852000000001,4.9873052
theory_mu,0.32727272727272727,4.6750310724999995,4.0862099999999995,5.32449175,4.3858988,4.9529064
theory_mu,0.3318181818181818,4.63542757,4.03783175,5.29004825,4.3420544,4.9171616
theory_mu,0.33636363636363636,4.596445135,3.9890962500000002,5.26126525,4.2993572,4.8817084
theory_mu,0.3409090909090909,4.55806697,3.94348125,5.2359332499999995,4.2578456000000005,4.8484304
theory_mu,0.34545454545454546,4.52027672,3.896442,5.211448249999999,4.216232000000001,4.8152744
theory_mu,0.35,4.4830585675000005,3.85031425,5.1833425,4.175762,4.781706
theory_mu,0.35454545454545455,4.446397452499999,3.8053962500000003,5.15512775,4.1339071999999994,4.7482732
theory_mu,0.35909090909090907,4.4102789775,3.7631525,5.127469500000001,4.09291,4.7165420000000005
theory_mu,0.36363636363636365,4.3746885775,3.720607,5.100067,4.0537583999999995,4.6846448
theory_mu,0.36818181818181817,4.33961355,3.6774157499999998,5.0730129999999996,4.0156508,4.652905199999999
theory_mu,0.3727272727272727,4.30504054,3.6328905,5.04978375,3.9772536,4.6213848
theory_mu,0.37727272727272726,4.270957184999999,3.58898175,5.027465500000001,3.9388424,4.5921316
theory_mu,0.3818181818181818,4.2373513375,3.54384675,5.0019105,3.899388,4.5608132
theory_mu,0.38636363636363635,4.204211600000001,3.50233775,4.97732125,3.8631048,4.5320412
theory_mu,0.3909090909090909,4.1715266925,3.46158175,4.951424750000001,3.8259336,4.503176799999999
theory_mu,0.39545454545454545,4.13928566,3.423852,4.92880225,3.7921856000000003,4.4749456
theory_mu,0.39999999999999997,4.1074783975,3.383764,4.90663175,3.7563488,4.4457524
theory_mu,0.40454545454545454,4.0760947275,3.3430915000000003,4.88412275,3.7213648,4.4186728
theory_mu,0.40909090909090906,4.0451249275,3.3037875,4.8623715,3.6871508,4.3912344
theory_mu,0.41363636363636364,4.0145595975,3.2664887499999997,4.840920000000001,3.6517168,4.3631216
theory_mu,0.41818181818181815,3.98438976,3.2279485,4.819756750000001,3.6185,4.3366071999999996
theory_mu,0.42272727272727273,3.9546065175000003,3.1907747499999997,4.80042075,3.5859731999999997,4.3101344
theory_mu,0.42727272727272725,3.9252015874999997,3.1536985,4.7780985000000005,3.5529735999999996,4.2844796
theory_mu,0.4318181818181818,3.8961665350000003,3.117038,4.7575347500000005,3.5214484,4.259168
theory_mu,0.43636363636363634,3.8674937025,3.07991025,4.73522175,3.4880176,4.2350436
theory_mu,0.44090909090909086,3.8391751825,3.04369275,4.712837250000001,3.4555987999999997,4.209982
theory_mu,0.44545454545454544,3.8112035875,3.007097,4.6943785,3.4229332,4.185638
theory_mu,0.45,3.7835718175000004,2.96954,4.67835375,3.392716,4.1618676
theory_ppc,0.0,13.764488699999998,10.7867125,17.391365,12.2122,15.300372
theory_ppc,0.004545454545454545,13.321358952499999,10.533625,16.615397500000004,11.86156,14.765279999999999
theory_ppc,0.00909090909090909,12.9061109175,10.2726325,15.84505,11.55284,14.242192000000001
theory_ppc,0.013636363636363636,12.522707685000002,10.0304575,15.299335000000001,11.250744000000001,13.777432
theory_ppc,0.01818181818181818,12.1280635225,9.790052999999999,14.7106075,10.93272,13.313912
theory_ppc,0.022727272727272728,11.801768057500002,9.520046749999999,14.279777500000002,10.650748,12.945611999999999
theory_ppc,0.02727272727272727,11.5137651775,9.32760875,13.887237500000001,10.422792,12.610144
theory_ppc,0.031818181818181815,11.202549645,9.186142499999999,13.403025000000001,10.166483999999999,12.217908
theory_ppc,0.03636363636363636,10.919953605,8.88744825,13.00873,9.9280524,11.91844
theory_ppc,0.04090909090909091,10.676900524999999,8.673936750000001,12.696647500000001,9.6868756,11.614352
theory_ppc,0.045454545454545456,10.420741075,8.52223175,12.382785,9.4898256,11.373412
theory_ppc,0.049999999999999996,10.195205515000001,8.3345155,12.112185,9.28768,11.090416000000001
theory_ppc,0.05454545454545454,9.967717317499998,8.132593250000001,11.829325,9.0649896,10.880332
theory_ppc,0.05909090909090909,9.741767529999999,8.00009725,11.5206075,8.8733556,10.597496
theory_ppc,0.06363636363636363,9.5535410075,7.940414499999999,11.2654125,8.734624,10.360464
theory_ppc,0.06818181818181818,9.37754595,7.7421662499999995,11.0658275,8.56987,10.192656
theory_ppc,0.07272727272727272,9.202945775,7.5902565,10.803902500000001,8.4119368,10.013347999999999
theory_ppc,0.07727272727272727,9.03193969,7.4363555,10.6113625,8.262038,9.8036936
theory_ppc,0.08181818181818182,8.84152272,7.25093525,10.4549,8.075106,9.601344
theory_ppc,0.08636363636363636,8.6805861475,7.1056685,10.18403,7.914916,9.4515652
theory_ppc,0.09090909090909091,8.538629075000001,7.00658575,10.0294475,7.7963132,9.301186
theory_ppc,0.09545454545454544,8.3900585025,6.860222749999999,9.92383075,7.6579512,9.1286468
theory_ppc,0.09999999999999999,8.241635552500002,6.7593385,9.807257750000002,7.5202800000000005,8.960031599999999
theory_ppc,0.10454545454545454,8.1154609125,6.7163085,9.5525615,7.4073912,8.825542
theory_ppc,0.10909090909090909,8.0089454775,6.50786675,9.469542,7.291360399999999,8.722982
theory_ppc,0.11363636363636363,7.8628163125,6.3926127500000005,9.301923,7.16386,8.557862
theory_ppc,0.11818181818181818,7.752485245,6.36406475,9.108640750000001,7.0653483999999995,8.435595999999999
theory_ppc,0.12272727272727273,7.6186391325,6.12939525,9.029098,6.9303235999999995,8.3102768
theory_ppc,0.12727272727272726,7.508658402499999,6.0879585,8.90030375,6.8171436000000005,8.2114896
theory_ppc,0.1318181818181818,7.416400405,6.02081075,8.81961225,6.7320736000000005,8.103591199999999
theory_ppc,0.13636363636363635,7.298600195000001,5.92369925,8.677411750000001,6.6160879999999995,7.9754496
theory_ppc,0.1409090909090909,7.217557105,5.81959675,8.562622,6.5486612,7.8737524
theory_ppc,0.14545454545454545,7.1236772475,5.8014097499999995,8.50448425,6.4594096,7.7803388
