value,kde,parameter,strain,carbon_source,overexpression,inducer_conc_ng_mL
0.06292691549999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06318587399999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06344483249999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.063703791,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06396274949999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06422170799999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06448066649999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.064739625,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06499858349999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06525754199999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06551650049999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.065775459,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06603441749999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06629337599999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06655233449999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.066811293,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0670702515,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06732920999999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06758816849999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.067847127,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0681060855,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06836504399999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06862400249999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06888296099999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0691419195,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06940087799999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06965983649999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.06991879499999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0701777535,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07043671199999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07069567049999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07095462899999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0712135875,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07147254599999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07173150449999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07199046299999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0722494215,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07250837999999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07276733849999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07302629699999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0732852555,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07354421399999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07380317249999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07406213099999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07432108949999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07458004799999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07483900649999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07509796499999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07535692349999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.075615882,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07587484049999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07613379899999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07639275749999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.076651716,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07691067449999998,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07716963299999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07742859149999999,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.07768755,0.0,phi_M,wildtype,glucose,lacZ,10.0
0.0002589585,2.6780551830751974e-100,phi_M,wildtype,glucose,lacZ,20.0
0.0005179169999999999,7.468674935535043e-96,phi_M,wildtype,glucose,lacZ,20.0
0.0007768755,1.632278733530592e-91,phi_M,wildtype,glucose,lacZ,20.0
0.0010358339999999998,2.795580655579271e-87,phi_M,wildtype,glucose,lacZ,20.0
0.0012947924999999999,3.7521213747839185e-83,phi_M,wildtype,glucose,lacZ,20.0
0.0015537509999999997,3.946472522615265e-79,phi_M,wildtype,glucose,lacZ,20.0
0.0018127094999999998,3.25288599806007e-75,phi_M,wildtype,glucose,lacZ,20.0
0.0020716679999999996,2.1011466125590854e-71,phi_M,wildtype,glucose,lacZ,20.0
0.0023306264999999994,1.0635840694173089e-67,phi_M,wildtype,glucose,lacZ,20.0
0.0025895849999999993,4.219057440322732e-64,phi_M,wildtype,glucose,lacZ,20.0
0.002848543499999999,1.311557683866107e-60,phi_M,wildtype,glucose,lacZ,20.0
0.0031075019999999994,3.195125305118414e-57,phi_M,wildtype,glucose,lacZ,20.0
0.0033664604999999992,6.099821624122064e-54,phi_M,wildtype,glucose,lacZ,20.0
0.003625418999999999,9.125892034178737e-51,phi_M,wildtype,glucose,lacZ,20.0
0.0038843774999999994,1.0699480507162839e-47,phi_M,wildtype,glucose,lacZ,20.0
0.004143335999999999,9.83058761393525e-45,phi_M,wildtype,glucose,lacZ,20.0
0.004402294499999999,7.078251168614179e-42,phi_M,wildtype,glucose,lacZ,20.0
0.004661252999999999,3.993948932484981e-39,phi_M,wildtype,glucose,lacZ,20.0
0.004920211499999999,1.766076552731594e-36,phi_M,wildtype,glucose,lacZ,20.0
0.005179169999999999,6.119945983934405e-34,phi_M,wildtype,glucose,lacZ,20.0
0.005438128499999998,1.6619481723933813e-31,phi_M,wildtype,glucose,lacZ,20.0
0.005697086999999999,3.5368795959549615e-29,phi_M,wildtype,glucose,lacZ,20.0
0.005956045499999999,5.898716835733322e-27,phi_M,wildtype,glucose,lacZ,20.0
0.006215003999999999,7.709595059589382e-25,phi_M,wildtype,glucose,lacZ,20.0
0.006473962499999999,7.896700619824305e-23,phi_M,wildtype,glucose,lacZ,20.0
0.0067329209999999985,6.338767313598691e-21,phi_M,wildtype,glucose,lacZ,20.0
0.006991879499999998,3.9876435165481347e-19,phi_M,wildtype,glucose,lacZ,20.0
0.007250837999999998,1.9660347045448634e-17,phi_M,wildtype,glucose,lacZ,20.0
0.007509796499999999,7.597062959499485e-16,phi_M,wildtype,glucose,lacZ,20.0
0.007768754999999999,2.3009352885009394e-14,phi_M,wildtype,glucose,lacZ,20.0
0.008027713499999999,5.462654635365149e-13,phi_M,wildtype,glucose,lacZ,20.0
0.008286671999999998,1.0167128585231634e-11,phi_M,wildtype,glucose,lacZ,20.0
0.008545630499999998,1.4837802652506747e-10,phi_M,wildtype,glucose,lacZ,20.0
0.008804588999999998,1.6983962952324268e-09,phi_M,wildtype,glucose,lacZ,20.0
0.009063547499999998,1.5254129620211808e-08,phi_M,wildtype,glucose,lacZ,20.0
0.009322505999999998,1.0756805728951893e-07,phi_M,wildtype,glucose,lacZ,20.0
0.009581464499999998,5.961080399759877e-07,phi_M,wildtype,glucose,lacZ,20.0
0.009840422999999997,2.599582359077959e-06,phi_M,wildtype,glucose,lacZ,20.0
0.010099381499999997,8.939309375157403e-06,phi_M,wildtype,glucose,lacZ,20.0
0.010358339999999997,2.4315663609555992e-05,phi_M,wildtype,glucose,lacZ,20.0
0.010617298499999997,5.2587000431908933e-05,phi_M,wildtype,glucose,lacZ,20.0
0.010876256999999999,9.128370122973877e-05,phi_M,wildtype,glucose,lacZ,20.0
0.011135215499999998,0.0001298012137469878,phi_M,wildtype,glucose,lacZ,20.0
0.011394173999999998,0.00015868921431576506,phi_M,wildtype,glucose,lacZ,20.0
0.011653132499999998,0.00018527561275443323,phi_M,wildtype,glucose,lacZ,20.0
0.011912090999999998,0.00023871173657158482,phi_M,wildtype,glucose,lacZ,20.0
0.012171049499999998,0.0003548721245002919,phi_M,wildtype,glucose,lacZ,20.0
0.012430007999999998,0.0005519438968472158,phi_M,wildtype,glucose,lacZ,20.0
0.012688966499999997,0.0008162523679701466,phi_M,wildtype,glucose,lacZ,20.0
0.012947924999999997,0.0011076730010436157,phi_M,wildtype,glucose,lacZ,20.0
0.013206883499999997,0.0013824007568653458,phi_M,wildtype,glucose,lacZ,20.0
0.013465841999999997,0.0016257936351891102,phi_M,wildtype,glucose,lacZ,20.0
0.013724800499999997,0.0018763425807602956,phi_M,wildtype,glucose,lacZ,20.0
0.013983758999999997,0.0022154061087233425,phi_M,wildtype,glucose,lacZ,20.0
0.014242717499999996,0.0027247663655075452,phi_M,wildtype,glucose,lacZ,20.0
0.014501675999999996,0.003446811638146978,phi_M,wildtype,glucose,lacZ,20.0
0.014760634499999998,0.004372094290184773,phi_M,wildtype,glucose,lacZ,20.0
0.015019592999999998,0.005450974349708224,phi_M,wildtype,glucose,lacZ,20.0
0.015278551499999998,0.006624595422619866,phi_M,wildtype,glucose,lacZ,20.0
0.015537509999999997,0.007872143113888511,phi_M,wildtype,glucose,lacZ,20.0
0.015796468499999997,0.009245083131223375,phi_M,wildtype,glucose,lacZ,20.0
0.016055426999999997,0.010844583324870684,phi_M,wildtype,glucose,lacZ,20.0
0.016314385499999997,0.012738320416364576,phi_M,wildtype,glucose,lacZ,20.0
0.016573343999999997,0.014876603534313113,phi_M,wildtype,glucose,lacZ,20.0
0.016832302499999997,0.017099132500911933,phi_M,wildtype,glucose,lacZ,20.0
0.017091260999999996,0.019274810148887035,phi_M,wildtype,glucose,lacZ,20.0
0.017350219499999996,0.021458931749900965,phi_M,wildtype,glucose,lacZ,20.0
0.017609177999999996,0.02383395511327198,phi_M,wildtype,glucose,lacZ,20.0
0.017868136499999996,0.02641080032099116,phi_M,wildtype,glucose,lacZ,20.0
0.018127094999999996,0.028859087842113454,phi_M,wildtype,glucose,lacZ,20.0
0.018386053499999996,0.030764550034290634,phi_M,wildtype,glucose,lacZ,20.0
0.018645011999999996,0.032041700281432266,phi_M,wildtype,glucose,lacZ,20.0
0.018903970499999995,0.033005589728674636,phi_M,wildtype,glucose,lacZ,20.0
0.019162928999999995,0.03406036643528163,phi_M,wildtype,glucose,lacZ,20.0
0.019421887499999995,0.035383408843061064,phi_M,wildtype,glucose,lacZ,20.0
0.019680845999999995,0.036856852259800565,phi_M,wildtype,glucose,lacZ,20.0
0.019939804499999995,0.03817712790012325,phi_M,wildtype,glucose,lacZ,20.0
0.020198762999999995,0.03901324380841844,phi_M,wildtype,glucose,lacZ,20.0
0.020457721499999994,0.039173068714079835,phi_M,wildtype,glucose,lacZ,20.0
0.020716679999999994,0.0386887352361923,phi_M,wildtype,glucose,lacZ,20.0
0.020975638499999994,0.03771275838168913,phi_M,wildtype,glucose,lacZ,20.0
0.021234596999999997,0.036339237618122695,phi_M,wildtype,glucose,lacZ,20.0
0.021493555499999997,0.03457672410603493,phi_M,wildtype,glucose,lacZ,20.0
0.021752513999999997,0.03246021112555275,phi_M,wildtype,glucose,lacZ,20.0
0.022011472499999997,0.03011448543088777,phi_M,wildtype,glucose,lacZ,20.0
0.022270430999999997,0.027702647004104596,phi_M,wildtype,glucose,lacZ,20.0
0.022529389499999997,0.02533816082238224,phi_M,wildtype,glucose,lacZ,20.0
0.022788347999999996,0.023050283293592554,phi_M,wildtype,glucose,lacZ,20.0
0.023047306499999996,0.02082883935127706,phi_M,wildtype,glucose,lacZ,20.0
0.023306264999999996,0.018691511349973586,phi_M,wildtype,glucose,lacZ,20.0
0.023565223499999996,0.01669571271456591,phi_M,wildtype,glucose,lacZ,20.0
0.023824181999999996,0.014897707158621432,phi_M,wildtype,glucose,lacZ,20.0
0.024083140499999996,0.01332662211726732,phi_M,wildtype,glucose,lacZ,20.0
0.024342098999999996,0.011982972709029099,phi_M,wildtype,glucose,lacZ,20.0
0.024601057499999995,0.010816536682101745,phi_M,wildtype,glucose,lacZ,20.0
0.024860015999999995,0.009712898732793731,phi_M,wildtype,glucose,lacZ,20.0
0.025118974499999995,0.00855710773697391,phi_M,wildtype,glucose,lacZ,20.0
0.025377932999999995,0.007323246295038251,phi_M,wildtype,glucose,lacZ,20.0
0.025636891499999995,0.00607838817643437,phi_M,wildtype,glucose,lacZ,20.0
0.025895849999999995,0.004917259772583088,phi_M,wildtype,glucose,lacZ,20.0
0.026154808499999994,0.003922400762735145,phi_M,wildtype,glucose,lacZ,20.0
0.026413766999999994,0.003153022600401959,phi_M,wildtype,glucose,lacZ,20.0
0.026672725499999994,0.0026157553249842387,phi_M,wildtype,glucose,lacZ,20.0
0.026931683999999994,0.002245124040258948,phi_M,wildtype,glucose,lacZ,20.0
0.027190642499999994,0.0019437134324179841,phi_M,wildtype,glucose,lacZ,20.0
0.027449600999999994,0.0016488545158879907,phi_M,wildtype,glucose,lacZ,20.0
0.027708559499999993,0.0013559170764714807,phi_M,wildtype,glucose,lacZ,20.0
0.027967517999999993,0.0010942625305229547,phi_M,wildtype,glucose,lacZ,20.0
0.028226476499999993,0.0009016420562606629,phi_M,wildtype,glucose,lacZ,20.0
0.028485434999999993,0.0008088662870375859,phi_M,wildtype,glucose,lacZ,20.0
0.028744393499999993,0.0008144550762966065,phi_M,wildtype,glucose,lacZ,20.0
0.029003351999999993,0.0008637862114946499,phi_M,wildtype,glucose,lacZ,20.0
0.029262310499999996,0.0008742976752736599,phi_M,wildtype,glucose,lacZ,20.0
0.029521268999999996,0.0007972243686750172,phi_M,wildtype,glucose,lacZ,20.0
0.029780227499999996,0.0006503121606610317,phi_M,wildtype,glucose,lacZ,20.0
0.030039185999999996,0.0004888959297331977,phi_M,wildtype,glucose,lacZ,20.0
0.030298144499999995,0.00035686183371154423,phi_M,wildtype,glucose,lacZ,20.0
0.030557102999999995,0.0002677746090944482,phi_M,wildtype,glucose,lacZ,20.0
0.030816061499999995,0.00021513086407475246,phi_M,wildtype,glucose,lacZ,20.0
0.031075019999999995,0.000185001107918932,phi_M,wildtype,glucose,lacZ,20.0
0.0313339785,0.0001625321097871205,phi_M,wildtype,glucose,lacZ,20.0
0.031592936999999995,0.00013714304796539768,phi_M,wildtype,glucose,lacZ,20.0
0.0318518955,0.00010584890072892991,phi_M,wildtype,glucose,lacZ,20.0
0.032110853999999994,7.21701914785992e-05,phi_M,wildtype,glucose,lacZ,20.0
0.0323698125,4.223651822011176e-05,phi_M,wildtype,glucose,lacZ,20.0
0.032628770999999994,2.0680426867717692e-05,phi_M,wildtype,glucose,lacZ,20.0
0.0328877295,8.293973567352748e-06,phi_M,wildtype,glucose,lacZ,20.0
0.033146687999999994,2.68192871250301e-06,phi_M,wildtype,glucose,lacZ,20.0
0.0334056465,6.917448734104289e-07,phi_M,wildtype,glucose,lacZ,20.0
0.033664605,1.4133825676823092e-07,phi_M,wildtype,glucose,lacZ,20.0
0.0339235635,2.2778626315243777e-08,phi_M,wildtype,glucose,lacZ,20.0
0.034182522,2.8881251217299194e-09,phi_M,wildtype,glucose,lacZ,20.0
0.034441480499999996,2.8763450766722427e-10,phi_M,wildtype,glucose,lacZ,20.0
0.034700439,2.2479706972899103e-11,phi_M,wildtype,glucose,lacZ,20.0
0.034959397499999996,1.377897674286476e-12,phi_M,wildtype,glucose,lacZ,20.0
0.035218356,6.621711810320767e-14,phi_M,wildtype,glucose,lacZ,20.0
0.035477314499999996,2.494364866274498e-15,phi_M,wildtype,glucose,lacZ,20.0
0.035736273,7.364293420366024e-17,phi_M,wildtype,glucose,lacZ,20.0
0.035995231499999995,1.7039235073530002e-18,phi_M,wildtype,glucose,lacZ,20.0
0.03625419,3.0895594884503224e-20,phi_M,wildtype,glucose,lacZ,20.0
0.036513148499999995,4.389933769453576e-22,phi_M,wildtype,glucose,lacZ,20.0
0.036772107,4.887948647815572e-24,phi_M,wildtype,glucose,lacZ,20.0
0.037031065499999995,4.264791877323195e-26,phi_M,wildtype,glucose,lacZ,20.0
0.037290024,2.915873553597565e-28,phi_M,wildtype,glucose,lacZ,20.0
0.037548982499999994,1.5622026795351503e-30,phi_M,wildtype,glucose,lacZ,20.0
0.037807941,6.558474168958806e-33,phi_M,wildtype,glucose,lacZ,20.0
0.038066899499999994,2.157567079795452e-35,phi_M,wildtype,glucose,lacZ,20.0
0.038325858,5.561877776443327e-38,phi_M,wildtype,glucose,lacZ,20.0
0.038584816499999994,1.1235022680822922e-40,phi_M,wildtype,glucose,lacZ,20.0
0.038843775,1.7783681986782046e-43,phi_M,wildtype,glucose,lacZ,20.0
0.03910273349999999,2.205791868512117e-46,phi_M,wildtype,glucose,lacZ,20.0
0.039361692,2.143889687238857e-49,phi_M,wildtype,glucose,lacZ,20.0
0.03962065049999999,1.6328088916666476e-52,phi_M,wildtype,glucose,lacZ,20.0
0.039879608999999996,9.744583296206046e-56,phi_M,wildtype,glucose,lacZ,20.0
0.04013856749999999,4.557074905427019e-59,phi_M,wildtype,glucose,lacZ,20.0
0.040397525999999996,1.6699521697973542e-62,phi_M,wildtype,glucose,lacZ,20.0
0.04065648449999999,4.795311923533791e-66,phi_M,wildtype,glucose,lacZ,20.0
0.040915442999999996,1.0790079715754636e-69,phi_M,wildtype,glucose,lacZ,20.0
0.04117440149999999,1.902511993031248e-73,phi_M,wildtype,glucose,lacZ,20.0
0.041433359999999995,2.6286036749209336e-77,phi_M,wildtype,glucose,lacZ,20.0
0.04169231849999999,2.8458878079517895e-81,phi_M,wildtype,glucose,lacZ,20.0
0.041951276999999995,2.4143787262983394e-85,phi_M,wildtype,glucose,lacZ,20.0
0.0422102355,1.605047806368028e-89,phi_M,wildtype,glucose,lacZ,20.0
0.042469193999999995,8.361140181388418e-94,phi_M,wildtype,glucose,lacZ,20.0
0.0427281525,3.413013395712287e-98,phi_M,wildtype,glucose,lacZ,20.0
0.042987110999999995,1.0917053445791838e-102,phi_M,wildtype,glucose,lacZ,20.0
0.0432460695,2.736325990838013e-107,phi_M,wildtype,glucose,lacZ,20.0
0.043505027999999994,5.37434064625932e-112,phi_M,wildtype,glucose,lacZ,20.0
0.0437639865,8.271370988996381e-117,phi_M,wildtype,glucose,lacZ,20.0
0.044022944999999994,9.975272442523214e-122,phi_M,wildtype,glucose,lacZ,20.0
0.0442819035,9.426858470936664e-127,phi_M,wildtype,glucose,lacZ,20.0
0.044540861999999994,6.980783407415112e-132,phi_M,wildtype,glucose,lacZ,20.0
0.0447998205,4.0507579712170424e-137,phi_M,wildtype,glucose,lacZ,20.0
0.04505877899999999,1.841888696461825e-142,phi_M,wildtype,glucose,lacZ,20.0
0.0453177375,6.562743423963161e-148,phi_M,wildtype,glucose,lacZ,20.0
0.04557669599999999,1.832324648293478e-153,phi_M,wildtype,glucose,lacZ,20.0
0.045835654499999996,4.0087998865507064e-159,phi_M,wildtype,glucose,lacZ,20.0
0.04609461299999999,6.87260346272781e-165,phi_M,wildtype,glucose,lacZ,20.0
0.046353571499999996,9.232581524362811e-171,phi_M,wildtype,glucose,lacZ,20.0
0.04661252999999999,9.718963950187585e-177,phi_M,wildtype,glucose,lacZ,20.0
0.046871488499999996,8.016997473251057e-183,phi_M,wildtype,glucose,lacZ,20.0
0.04713044699999999,5.1820127553232195e-189,phi_M,wildtype,glucose,lacZ,20.0
0.047389405499999995,2.6247029781373035e-195,phi_M,wildtype,glucose,lacZ,20.0
0.04764836399999999,1.041733920838999e-201,phi_M,wildtype,glucose,lacZ,20.0
0.047907322499999995,3.2398761072018486e-208,phi_M,wildtype,glucose,lacZ,20.0
0.04816628099999999,7.895778486136498e-215,phi_M,wildtype,glucose,lacZ,20.0
0.048425239499999995,1.5078441797846178e-221,phi_M,wildtype,glucose,lacZ,20.0
0.04868419799999999,2.2563835640468835e-228,phi_M,wildtype,glucose,lacZ,20.0
0.048943156499999994,2.6458446834766044e-235,phi_M,wildtype,glucose,lacZ,20.0
0.04920211499999999,2.431144210737161e-242,phi_M,wildtype,glucose,lacZ,20.0
0.049461073499999994,1.7504594355227725e-249,phi_M,wildtype,glucose,lacZ,20.0
0.04972003199999999,9.87616498616564e-257,phi_M,wildtype,glucose,lacZ,20.0
0.049978990499999994,4.366360376527342e-264,phi_M,wildtype,glucose,lacZ,20.0
0.050237949,1.5126755020740265e-271,phi_M,wildtype,glucose,lacZ,20.0
0.05049690749999999,4.106453649673405e-279,phi_M,wildtype,glucose,lacZ,20.0
0.050755866,8.735404746207794e-287,phi_M,wildtype,glucose,lacZ,20.0
0.05101482449999999,1.4561097000543267e-294,phi_M,wildtype,glucose,lacZ,20.0
0.051273782999999996,1.9019544554614788e-302,phi_M,wildtype,glucose,lacZ,20.0
0.05153274149999999,1.94670922330517e-310,phi_M,wildtype,glucose,lacZ,20.0
0.051791699999999996,1.561336e-318,phi_M,wildtype,glucose,lacZ,20.0
0.05205065849999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.052309616999999996,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05256857549999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.052827533999999995,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05308649249999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.053345450999999995,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05360440949999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.053863367999999995,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05412232649999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.054381284999999994,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05464024349999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.054899201999999994,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05515816049999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.055417118999999994,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05567607749999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.055935035999999994,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05619399449999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05645295299999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05671191149999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05697086999999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05722982849999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05748878699999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05774774549999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05800670399999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.058265662499999996,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05852462099999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.058783579499999995,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05904253799999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.059301496499999995,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.05956045499999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.059819413499999995,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06007837199999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.060337330499999994,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06059628899999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.060855247499999994,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06111420599999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.061373164499999994,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06163212299999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06189108149999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06215003999999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06240899849999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06266795699999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06292691549999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06318587399999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06344483249999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.063703791,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06396274949999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06422170799999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06448066649999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.064739625,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06499858349999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06525754199999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06551650049999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.065775459,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06603441749999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06629337599999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06655233449999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.066811293,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.0670702515,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06732920999999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06758816849999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.067847127,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.0681060855,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06836504399999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06862400249999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06888296099999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.0691419195,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06940087799999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06965983649999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.06991879499999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.0701777535,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07043671199999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07069567049999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07095462899999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.0712135875,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07147254599999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07173150449999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07199046299999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.0722494215,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07250837999999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07276733849999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07302629699999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.0732852555,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07354421399999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07380317249999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07406213099999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07432108949999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07458004799999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07483900649999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07509796499999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07535692349999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.075615882,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07587484049999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07613379899999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07639275749999999,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.076651716,0.0,phi_M,wildtype,glucose,lacZ,20.0
0.07691067449999998,0.0,phi_M,wildtype,glucose,lacZ,20.0
