value,kde,parameter,model,volume_scale
12.151804264214046,3.987435799204094e-118,m_peri_mu,const_phi_mem,linear_width
12.174660702341138,3.069521645818007e-123,m_peri_mu,const_phi_mem,linear_width
12.197517140468229,1.821349944755593e-128,m_peri_mu,const_phi_mem,linear_width
12.220373578595318,8.330322086420169e-134,m_peri_mu,const_phi_mem,linear_width
12.243230016722409,2.9368102678977656e-139,m_peri_mu,const_phi_mem,linear_width
12.2660864548495,7.980602618083985e-145,m_peri_mu,const_phi_mem,linear_width
12.28894289297659,1.6716339492507638e-150,m_peri_mu,const_phi_mem,linear_width
12.311799331103678,2.6989347117344806e-156,m_peri_mu,const_phi_mem,linear_width
12.33465576923077,3.358839680141175e-162,m_peri_mu,const_phi_mem,linear_width
12.35751220735786,3.2220470008038067e-168,m_peri_mu,const_phi_mem,linear_width
12.38036864548495,2.382430099920823e-174,m_peri_mu,const_phi_mem,linear_width
12.40322508361204,1.357857399873302e-180,m_peri_mu,const_phi_mem,linear_width
12.426081521739132,5.965321561516606e-187,m_peri_mu,const_phi_mem,linear_width
12.448937959866221,2.0200366788720346e-193,m_peri_mu,const_phi_mem,linear_width
12.47179439799331,5.272667086381819e-200,m_peri_mu,const_phi_mem,linear_width
12.494650836120403,1.0608333069736665e-206,m_peri_mu,const_phi_mem,linear_width
12.517507274247492,1.645165685482479e-213,m_peri_mu,const_phi_mem,linear_width
12.540363712374582,1.966608165894669e-220,m_peri_mu,const_phi_mem,linear_width
12.563220150501673,1.8120564951232497e-227,m_peri_mu,const_phi_mem,linear_width
12.586076588628764,1.2869786110512276e-234,m_peri_mu,const_phi_mem,linear_width
12.608933026755853,7.045577957807686e-242,m_peri_mu,const_phi_mem,linear_width
12.631789464882944,2.9730870141855206e-249,m_peri_mu,const_phi_mem,linear_width
12.654645903010035,9.670397261047786e-257,m_peri_mu,const_phi_mem,linear_width
12.677502341137124,2.424525245331714e-264,m_peri_mu,const_phi_mem,linear_width
12.700358779264214,4.6854877388271e-272,m_peri_mu,const_phi_mem,linear_width
12.723215217391305,6.97956893259973e-280,m_peri_mu,const_phi_mem,linear_width
12.746071655518396,8.013977077841422e-288,m_peri_mu,const_phi_mem,linear_width
12.768928093645485,7.092727763722274e-296,m_peri_mu,const_phi_mem,linear_width
12.791784531772576,4.838649742756383e-304,m_peri_mu,const_phi_mem,linear_width
12.814640969899667,2.544373013516e-312,m_peri_mu,const_phi_mem,linear_width
12.837497408026756,1.031e-320,m_peri_mu,const_phi_mem,linear_width
12.860353846153846,0.0,m_peri_mu,const_phi_mem,linear_width
12.883210284280938,0.0,m_peri_mu,const_phi_mem,linear_width
12.906066722408028,0.0,m_peri_mu,const_phi_mem,linear_width
12.928923160535117,0.0,m_peri_mu,const_phi_mem,linear_width
12.951779598662208,0.0,m_peri_mu,const_phi_mem,linear_width
12.974636036789299,0.0,m_peri_mu,const_phi_mem,linear_width
12.997492474916388,0.0,m_peri_mu,const_phi_mem,linear_width
13.02034891304348,0.0,m_peri_mu,const_phi_mem,linear_width
13.04320535117057,0.0,m_peri_mu,const_phi_mem,linear_width
13.06606178929766,0.0,m_peri_mu,const_phi_mem,linear_width
13.088918227424749,0.0,m_peri_mu,const_phi_mem,linear_width
13.11177466555184,0.0,m_peri_mu,const_phi_mem,linear_width
13.134631103678931,0.0,m_peri_mu,const_phi_mem,linear_width
13.15748754180602,0.0,m_peri_mu,const_phi_mem,linear_width
13.180343979933111,0.0,m_peri_mu,const_phi_mem,linear_width
13.203200418060202,0.0,m_peri_mu,const_phi_mem,linear_width
13.226056856187292,0.0,m_peri_mu,const_phi_mem,linear_width
13.24891329431438,0.0,m_peri_mu,const_phi_mem,linear_width
13.271769732441474,0.0,m_peri_mu,const_phi_mem,linear_width
13.294626170568563,0.0,m_peri_mu,const_phi_mem,linear_width
13.317482608695652,0.0,m_peri_mu,const_phi_mem,linear_width
13.340339046822743,0.0,m_peri_mu,const_phi_mem,linear_width
13.363195484949834,0.0,m_peri_mu,const_phi_mem,linear_width
13.386051923076923,0.0,m_peri_mu,const_phi_mem,linear_width
13.408908361204015,0.0,m_peri_mu,const_phi_mem,linear_width
13.431764799331106,0.0,m_peri_mu,const_phi_mem,linear_width
13.454621237458195,0.0,m_peri_mu,const_phi_mem,linear_width
13.477477675585284,0.0,m_peri_mu,const_phi_mem,linear_width
13.500334113712375,0.0,m_peri_mu,const_phi_mem,linear_width
13.523190551839466,0.0,m_peri_mu,const_phi_mem,linear_width
13.546046989966555,0.0,m_peri_mu,const_phi_mem,linear_width
13.568903428093646,0.0,m_peri_mu,const_phi_mem,linear_width
13.591759866220738,0.0,m_peri_mu,const_phi_mem,linear_width
13.614616304347827,0.0,m_peri_mu,const_phi_mem,linear_width
13.637472742474916,0.0,m_peri_mu,const_phi_mem,linear_width
13.660329180602009,0.0,m_peri_mu,const_phi_mem,linear_width
