value,kde,parameter
0.35487219,1.4633253243258944e-55,width_slope
0.35704932,1.2587674345060626e-59,width_slope
0.35922645,7.526998357538622e-64,width_slope
0.36140358,3.128742748315327e-68,width_slope
0.36358071,9.040440725844979e-73,width_slope
0.36575784,1.8158545658147933e-77,width_slope
0.36793497,2.535386852593024e-82,width_slope
0.3701121,2.460815863513371e-87,width_slope
0.37228922999999997,1.660296735191414e-92,width_slope
0.37446636,7.786889686921446e-98,width_slope
0.37664348999999997,2.538715548992934e-103,width_slope
0.37882062,5.753548467425737e-109,width_slope
0.38099774999999997,9.064194605346639e-115,width_slope
0.38317488,9.926459582308857e-121,width_slope
0.38535200999999997,7.556683769931143e-127,width_slope
0.38752914,3.998893429941536e-133,width_slope
0.38970626999999997,1.4710252407812094e-139,width_slope
0.3918834,3.761595838061698e-146,width_slope
0.39406052999999996,6.686453829464236e-153,width_slope
0.39623766,8.26211586796656e-160,width_slope
0.39841478999999996,7.096732322273605e-167,width_slope
0.40059192,4.237378710686042e-174,width_slope
0.40276904999999996,1.7587651368597178e-181,width_slope
0.40494618,5.074463446352323e-189,width_slope
0.40712330999999996,1.0177570535153719e-196,width_slope
0.40930044,1.4189589304808638e-204,width_slope
0.41147756999999996,1.3752043667006798e-212,width_slope
0.4136547,9.264806899001074e-221,width_slope
0.41583182999999996,4.33887574919036e-229,width_slope
0.41800896,1.412504263668988e-237,width_slope
0.42018609,3.19649503014318e-246,width_slope
0.42236322,5.028402248619929e-255,width_slope
0.42454035,5.498670583651095e-264,width_slope
0.42671748,4.179815436400233e-273,width_slope
0.42889461,2.2086567186997965e-282,width_slope
0.43107174,8.112805202616467e-292,width_slope
0.43324887,2.0715031019646405e-301,width_slope
0.435426,3.67681551835e-311,width_slope
0.43760313,4.536e-321,width_slope
0.43978026,0.0,width_slope
0.44195739,0.0,width_slope
0.44413452,0.0,width_slope
0.44631165,0.0,width_slope
0.44848878,0.0,width_slope
0.45066591,0.0,width_slope
0.45284304,0.0,width_slope
0.45502017,0.0,width_slope
0.4571973,0.0,width_slope
0.45937443,0.0,width_slope
0.46155155999999997,0.0,width_slope
0.46372869,0.0,width_slope
0.46590581999999997,0.0,width_slope
0.46808295,0.0,width_slope
0.47026007999999997,0.0,width_slope
0.47243721,0.0,width_slope
0.47461433999999997,0.0,width_slope
0.47679147,0.0,width_slope
0.47896859999999997,0.0,width_slope
0.48114573,0.0,width_slope
0.48332285999999997,0.0,width_slope
0.48549999,0.0,width_slope
0.48767711999999996,0.0,width_slope
0.48985425,0.0,width_slope
0.49203137999999996,0.0,width_slope
0.49420851,0.0,width_slope
0.49638563999999996,0.0,width_slope
0.49856277,0.0,width_slope
0.5007398999999999,0.0,width_slope
0.5029170299999999,0.0,width_slope
0.50509416,0.0,width_slope
0.5072712899999999,0.0,width_slope
0.5094484199999999,0.0,width_slope
0.5116255499999999,0.0,width_slope
0.51380268,0.0,width_slope
0.5159798099999999,0.0,width_slope
0.5181569399999999,0.0,width_slope
0.5203340699999999,0.0,width_slope
0.5225112,0.0,width_slope
0.5246883299999999,0.0,width_slope
0.5268654599999999,0.0,width_slope
0.5290425899999999,0.0,width_slope
0.53121972,0.0,width_slope
0.5333968499999999,0.0,width_slope
0.5355739799999999,0.0,width_slope
0.5377511099999999,0.0,width_slope
0.53992824,0.0,width_slope
0.5421053699999999,0.0,width_slope
0.5442824999999999,0.0,width_slope
0.5464596299999999,0.0,width_slope
0.54863676,0.0,width_slope
0.5508138899999999,0.0,width_slope
0.5529910199999999,0.0,width_slope
0.5551681499999999,0.0,width_slope
0.5573452799999999,0.0,width_slope
0.5595224099999999,0.0,width_slope
0.5616995399999999,0.0,width_slope
0.56387667,0.0,width_slope
0.5660537999999999,0.0,width_slope
0.5682309299999999,0.0,width_slope
0.5704080599999999,0.0,width_slope
0.57258519,0.0,width_slope
0.5747623199999999,0.0,width_slope
0.5769394499999999,0.0,width_slope
0.5791165799999999,0.0,width_slope
0.58129371,0.0,width_slope
0.5834708399999999,0.0,width_slope
0.5856479699999999,0.0,width_slope
0.5878250999999999,0.0,width_slope
0.59000223,0.0,width_slope
0.5921793599999999,0.0,width_slope
0.5943564899999999,0.0,width_slope
0.5965336199999999,0.0,width_slope
0.59871075,0.0,width_slope
0.6008878799999999,0.0,width_slope
0.6030650099999999,0.0,width_slope
0.6052421399999999,0.0,width_slope
0.60741927,0.0,width_slope
0.6095963999999999,0.0,width_slope
0.6117735299999999,0.0,width_slope
0.6139506599999999,0.0,width_slope
0.61612779,0.0,width_slope
0.6183049199999999,0.0,width_slope
0.6204820499999999,0.0,width_slope
0.6226591799999999,0.0,width_slope
0.62483631,0.0,width_slope
0.6270134399999999,0.0,width_slope
0.6291905699999999,0.0,width_slope
0.6313676999999999,0.0,width_slope
0.63354483,0.0,width_slope
0.6357219599999999,0.0,width_slope
0.6378990899999999,0.0,width_slope
0.6400762199999999,0.0,width_slope
0.64225335,0.0,width_slope
0.6444304799999999,0.0,width_slope
0.6466076099999999,0.0,width_slope
0.6487847399999999,0.0,width_slope
0.6509618699999999,0.0,width_slope
0.6531389999999999,0.0,width_slope
0.014377150000000002,5.099944375552197e-241,length_min
0.028754300000000003,1.3702291981928348e-232,length_min
0.04313145000000001,2.5858134848025294e-224,length_min
0.05750860000000001,3.427510205793584e-216,length_min
0.07188575000000001,3.191092885533499e-208,length_min
0.08626290000000002,2.086800786992114e-200,length_min
0.10064005000000002,9.585291560785336e-193,length_min
0.11501720000000003,3.092534926617555e-185,length_min
0.12939435000000002,7.008277066362209e-178,length_min
0.14377150000000002,1.115572948753861e-170,length_min
0.15814865000000003,1.2473196432756577e-163,length_min
0.17252580000000003,9.796117607918417e-157,length_min
0.18690295000000004,5.404187623178381e-150,length_min
0.20128010000000005,2.094166657944357e-143,length_min
0.21565725000000005,5.700344953812979e-137,length_min
0.23003440000000006,1.0899468722852517e-130,length_min
0.24441155000000006,1.463961435204111e-124,length_min
0.25878870000000004,1.381276247225437e-118,length_min
0.27316585000000004,9.155145991937005e-113,length_min
0.28754300000000005,4.262769669779419e-107,length_min
0.30192015000000005,1.3943418547976159e-101,length_min
0.31629730000000006,3.204109893764358e-96,length_min
0.33067445000000006,5.172700333747067e-91,length_min
0.34505160000000007,5.866934724623203e-86,length_min
0.3594287500000001,4.67522784670004e-81,length_min
0.3738059000000001,2.6176218752636548e-76,length_min
0.3881830500000001,1.0297700298290394e-71,length_min
0.4025602000000001,2.8465650603829962e-67,length_min
0.4169373500000001,5.529294237701824e-63,length_min
0.4313145000000001,7.547588540458117e-59,length_min
0.4456916500000001,7.240374588774388e-55,length_min
0.4600688000000001,4.881517513912508e-51,length_min
0.4744459500000001,2.3132300314932457e-47,length_min
0.4888231000000001,7.705213937360969e-44,length_min
0.5032002500000001,1.804209508735217e-40,length_min
0.5175774000000001,2.9700442321514658e-37,length_min
0.53195455,3.4375794275487664e-34,length_min
0.5463317000000001,2.7976897892856192e-31,length_min
0.56070885,1.6012140660432353e-28,length_min
0.5750860000000001,6.445418651416989e-26,length_min
0.58946315,1.8249725645795668e-23,length_min
0.6038403000000001,3.635122786069523e-21,length_min
0.6182174500000001,5.094430097298266e-19,length_min
0.6325946000000001,5.023933958967071e-17,length_min
0.6469717500000001,3.4867700432574264e-15,length_min
0.6613489000000001,1.703309962331624e-13,length_min
0.6757260500000001,5.857535338577098e-12,length_min
0.6901032000000001,1.4182276972097176e-10,length_min
0.7044803500000001,2.4179315078735875e-09,length_min
0.7188575000000001,2.9031095755280933e-08,length_min
0.7332346500000001,2.45501935380971e-07,length_min
0.7476118000000002,1.4623938867897954e-06,length_min
0.7619889500000001,6.136657908772806e-06,length_min
0.7763661000000002,1.8142247981184822e-05,length_min
0.7907432500000001,3.778922882776863e-05,length_min
0.8051204000000002,5.546011750920233e-05,length_min
0.8194975500000001,5.735077699719511e-05,length_min
0.8338747000000002,4.178821248481571e-05,length_min
0.8482518500000001,2.146640310829788e-05,length_min
0.8626290000000002,7.888746869388194e-06,length_min
0.8770061500000002,2.8676737170847943e-06,length_min
0.8913833000000002,4.8451353360596225e-06,length_min
0.9057604500000002,1.680221376770603e-05,length_min
0.9201376000000002,4.701811136558347e-05,length_min
0.9345147500000002,0.00010158323292716629,length_min
0.9488919000000001,0.0001769825955898532,length_min
0.9632690500000002,0.0002704268666990934,length_min
0.9776462000000001,0.00039851728346345424,length_min
0.9920233500000002,0.0005751298233166946,length_min
1.0064005000000003,0.0007610731363958558,length_min
1.0207776500000003,0.000894468253096634,length_min
1.0351548000000004,0.0009949985663147642,length_min
1.0495319500000002,0.0011660638621982385,length_min
1.0639091000000003,0.001479709034195416,length_min
1.0782862500000003,0.0019317873996695073,length_min
1.0926634000000004,0.0025018396291469538,length_min
1.1070405500000002,0.003194357763808411,length_min
1.1214177000000003,0.004013041459313076,length_min
1.1357948500000004,0.004914189564405613,length_min
1.1501720000000004,0.005826790467328078,length_min
1.1645491500000003,0.006768157529775558,length_min
1.1789263000000003,0.007918179516375705,length_min
1.1933034500000004,0.009466572547705155,length_min
1.2076806000000004,0.011357517598643266,length_min
1.2220577500000003,0.01333539537290809,length_min
1.2364349000000003,0.0152862164179779,length_min
1.2508120500000004,0.01736477566366353,length_min
1.2651892000000005,0.019715788594326582,length_min
1.2795663500000003,0.022182934518889884,length_min
1.2939435000000004,0.024393442527807587,length_min
1.3083206500000004,0.026159739578496616,length_min
1.3226978000000005,0.02774734954331292,length_min
1.3370749500000003,0.029615707480001228,length_min
1.3514521000000004,0.031887891108894915,length_min
1.3658292500000004,0.034228553369854656,length_min
1.3802064000000005,0.03623655037558507,length_min
1.3945835500000003,0.03776412127210639,length_min
1.4089607000000004,0.03883412189611282,length_min
1.4233378500000005,0.03946098954093728,length_min
1.4377150000000003,0.03963003620616986,length_min
1.4520921500000004,0.03930428241335726,length_min
1.4664693000000004,0.03847386730956351,length_min
1.4808464500000005,0.03728781287998996,length_min
1.4952236000000003,0.03591645917663521,length_min
1.5096007500000004,0.034310696037113626,length_min
1.5239779000000004,0.032414758023445366,length_min
1.5383550500000005,0.030407254748926034,length_min
1.5527322000000003,0.02844943198016788,length_min
1.5671093500000004,0.026450851948279994,length_min
1.5814865000000005,0.02424783920183969,length_min
1.5958636500000005,0.021855650465613014,length_min
1.6102408000000004,0.019492995391768596,length_min
1.6246179500000004,0.01738381033917671,length_min
1.6389951000000005,0.015526852846177283,length_min
1.6533722500000005,0.013718010947666186,length_min
1.6677494000000004,0.011828598160493118,length_min
1.6821265500000004,0.00997324697907632,length_min
1.6965037000000005,0.008353996422122803,length_min
1.7108808500000006,0.007027331428502404,length_min
1.7252580000000004,0.0058924126218358915,length_min
1.7396351500000005,0.004836991356689588,length_min
1.7540123000000005,0.003842506617310369,length_min
1.7683894500000006,0.0029882271745631855,length_min
1.7827666000000004,0.002357312375420442,length_min
1.7971437500000005,0.0019289169780825862,length_min
1.8115209000000005,0.001603421803376949,length_min
1.8258980500000006,0.0013154722715386516,length_min
1.8402752000000004,0.0010557869119779963,length_min
1.8546523500000005,0.000819983757323691,length_min
1.8690295000000006,0.0006083755282048645,length_min
1.8834066500000004,0.0004402478087498242,length_min
1.8977838000000005,0.00032286629575913186,length_min
1.9121609500000005,0.00023623793360043072,length_min
1.9265381000000006,0.00016142375326711386,length_min
1.9409152500000004,9.903800006505508e-05,length_min
1.9552924000000005,5.815431738165089e-05,length_min
1.9696695500000005,4.023914261986025e-05,length_min
1.9840467000000006,3.482926397397207e-05,length_min
1.9984238500000004,2.884647156821772e-05,length_min
2.0128010000000005,1.852148690270814e-05,length_min
2.0271781500000006,8.574936200974394e-06,length_min
2.0415553000000006,2.8074870200884744e-06,length_min
2.0559324500000007,6.467737467407072e-07,length_min
2.0703096000000007,1.0470361497579961e-07,length_min
2.0846867500000004,1.1906731381643609e-08,length_min
2.0990639000000004,9.510505380491874e-10,length_min
2.1134410500000005,5.335602774930827e-11,length_min
2.1278182000000005,2.102466753709034e-12,length_min
2.1421953500000006,5.818883791160984e-14,length_min
2.1565725000000007,1.1311361841009234e-15,length_min
2.1709496500000007,1.544381910616672e-17,length_min
2.185326800000001,1.481013776269008e-19,length_min
2.1997039500000004,9.975348267428885e-22,length_min
2.2140811000000005,4.7191264114614816e-24,length_min
2.2284582500000005,1.5680493603315295e-26,length_min
2.2428354000000006,3.659505658124103e-29,length_min
2.2572125500000007,5.998597068650204e-32,length_min
2.2715897000000007,6.906237885567934e-35,length_min
2.2859668500000008,5.584675596112861e-38,length_min
2.300344000000001,3.171896024820335e-41,length_min
2.3147211500000004,1.265332051656828e-44,length_min
2.3290983000000005,3.545313547695011e-48,length_min
2.3434754500000006,6.97701032987341e-52,length_min
2.3578526000000006,9.643810242377901e-56,length_min
2.3722297500000007,9.362514888395566e-60,length_min
2.3866069000000008,6.384118812938786e-64,length_min
2.400984050000001,3.0575528683215634e-68,length_min
2.4153612000000004,1.02851721233275e-72,length_min
2.4297383500000005,2.4300417072814695e-77,length_min
2.4441155000000006,4.0325565434050185e-82,length_min
2.4584926500000006,4.700150651841735e-87,length_min
2.4728698000000007,3.847757255509277e-92,length_min
2.4872469500000007,2.2124228120068824e-97,length_min
2.501624100000001,8.93497135246485e-103,length_min
2.516001250000001,2.534444443331955e-108,length_min
2.5303784000000005,5.0493672804762504e-114,length_min
2.5447555500000005,7.065708591621168e-120,length_min
2.5591327000000006,6.944469217194278e-126,length_min
2.5735098500000007,4.793877883874934e-132,length_min
2.5878870000000007,2.3243389036627546e-138,length_min
2.6022641500000008,7.915466410356393e-145,length_min
2.616641300000001,1.8932943720235047e-151,length_min
2.631018450000001,3.1807120352677163e-158,length_min
2.6453956000000005,3.753143199672366e-165,length_min
2.6597727500000006,3.1105020547735025e-172,length_min
2.6741499000000006,1.810632972031059e-179,length_min
2.6885270500000007,7.402781508573153e-187,length_min
2.7029042000000008,2.125807881378447e-194,length_min
2.717281350000001,4.287633632198777e-202,length_min
2.731658500000001,6.0740155513205724e-210,length_min
2.746035650000001,6.043641639987129e-218,length_min
2.7604128000000006,4.22363212692859e-226,length_min
2.7747899500000006,2.073184910413023e-234,length_min
2.7891671000000007,7.147506653854498e-243,length_min
2.8035442500000007,1.7307553075604854e-251,length_min
2.817921400000001,2.943617325975842e-260,length_min
2.832298550000001,3.516346011982067e-269,length_min
2.846675700000001,2.950301711191599e-278,length_min
2.8610528500000005,1.7386246529473588e-287,length_min
2.8754300000000006,7.196309119907203e-297,length_min
2.8898071500000007,2.0920803572949905e-306,length_min
2.9041843000000007,4.27180565e-316,length_min
2.918561450000001,0.0,length_min
2.932938600000001,0.0,length_min
2.947315750000001,0.0,length_min
2.961692900000001,0.0,length_min
2.9760700500000006,0.0,length_min
2.9904472000000006,0.0,length_min
3.0048243500000007,0.0,length_min
3.0192015000000008,0.0,length_min
3.033578650000001,0.0,length_min
3.047955800000001,0.0,length_min
3.062332950000001,0.0,length_min
3.076710100000001,0.0,length_min
3.0910872500000006,0.0,length_min
3.1054644000000007,0.0,length_min
3.1198415500000007,0.0,length_min
3.134218700000001,0.0,length_min
3.148595850000001,0.0,length_min
3.162973000000001,0.0,length_min
3.177350150000001,0.0,length_min
3.191727300000001,0.0,length_min
3.2061044500000007,0.0,length_min
3.2204816000000007,0.0,length_min
3.234858750000001,0.0,length_min
3.249235900000001,0.0,length_min
3.263613050000001,0.0,length_min
3.277990200000001,0.0,length_min
3.292367350000001,0.0,length_min
3.3067445000000006,0.0,length_min
3.3211216500000007,0.0,length_min
3.3354988000000008,0.0,length_min
3.349875950000001,0.0,length_min
3.364253100000001,0.0,length_min
3.378630250000001,0.0,length_min
3.393007400000001,0.0,length_min
3.407384550000001,0.0,length_min
3.4217617000000007,0.0,length_min
3.4361388500000007,0.0,length_min
3.450516000000001,0.0,length_min
3.464893150000001,0.0,length_min
3.479270300000001,0.0,length_min
3.493647450000001,0.0,length_min
3.508024600000001,0.0,length_min
3.522401750000001,0.0,length_min
3.5367789000000007,0.0,length_min
3.551156050000001,0.0,length_min
3.565533200000001,0.0,length_min
3.579910350000001,0.0,length_min
3.594287500000001,0.0,length_min
3.608664650000001,0.0,length_min
3.623041800000001,0.0,length_min
3.637418950000001,0.0,length_min
3.6517961000000008,0.0,length_min
3.666173250000001,0.0,length_min
3.680550400000001,0.0,length_min
3.694927550000001,0.0,length_min
3.709304700000001,0.0,length_min
3.723681850000001,0.0,length_min
3.738059000000001,0.0,length_min
3.7524361500000007,0.0,length_min
3.766813300000001,0.0,length_min
3.781190450000001,0.0,length_min
3.795567600000001,0.0,length_min
3.809944750000001,0.0,length_min
3.824321900000001,0.0,length_min
3.838699050000001,0.0,length_min
3.853076200000001,0.0,length_min
3.867453350000001,0.0,length_min
3.881830500000001,0.0,length_min
3.896207650000001,0.0,length_min
3.910584800000001,0.0,length_min
3.924961950000001,0.0,length_min
3.939339100000001,0.0,length_min
3.953716250000001,0.0,length_min
3.968093400000001,0.0,length_min
3.982470550000001,0.0,length_min
3.996847700000001,0.0,length_min
4.0112248500000005,0.0,length_min
4.025602000000001,0.0,length_min
4.039979150000001,0.0,length_min
4.0543563,0.0,length_min
4.068733450000001,0.0,length_min
4.0831106,0.0,length_min
4.097487750000001,0.0,length_min
4.1118649000000005,0.0,length_min
4.126242050000001,0.0,length_min
4.140619200000001,0.0,length_min
4.15499635,0.0,length_min
4.169373500000001,0.0,length_min
4.18375065,0.0,length_min
4.198127800000001,0.0,length_min
4.2125049500000005,0.0,length_min
4.226882100000001,0.0,length_min
4.241259250000001,0.0,length_min
4.2556364,0.0,length_min
4.270013550000001,0.0,length_min
4.2843907,0.0,length_min
4.298767850000001,0.0,length_min
4.3131450000000005,0.0,length_min
0.01466185,0.0,length_slope
0.0293237,0.0,length_slope
0.04398555,0.0,length_slope
0.0586474,0.0,length_slope
0.07330924999999999,0.0,length_slope
0.0879711,0.0,length_slope
0.10263295,0.0,length_slope
0.11729479999999999,0.0,length_slope
0.13195664999999998,0.0,length_slope
0.14661849999999998,0.0,length_slope
0.16128035,0.0,length_slope
0.1759422,0.0,length_slope
0.19060405,7.71488790364e-313,length_slope
0.2052659,3.80912760418939e-301,length_slope
0.21992774999999998,1.1162971390308499e-289,length_slope
0.23458959999999998,1.9417463188170907e-278,length_slope
0.24925144999999999,2.004765398691478e-267,length_slope
0.26391329999999996,1.2285505033974943e-256,length_slope
0.27857514999999994,4.4686964938738417e-246,length_slope
0.29323699999999997,9.64777336097494e-236,length_slope
0.30789884999999995,1.2363223348768068e-225,length_slope
0.3225607,9.403612533222344e-216,length_slope
0.33722254999999995,4.2453756623932676e-206,length_slope
0.35188439999999993,1.1376165835487926e-196,length_slope
0.36654624999999996,1.8093979398402102e-187,length_slope
0.38120809999999994,1.708168297439153e-178,length_slope
0.39586994999999997,9.571623602325106e-170,length_slope
0.41053179999999995,3.1834567591051794e-161,length_slope
0.4251936499999999,6.284499372472484e-153,length_slope
0.43985549999999995,7.363780048073623e-145,length_slope
0.45451734999999993,5.121407313153981e-137,length_slope
0.46917919999999996,2.114152034465398e-129,length_slope
0.48384104999999994,5.180140058887284e-122,length_slope
0.4985028999999999,7.533645454167749e-115,length_slope
0.51316475,6.503201967760315e-108,length_slope
0.5278265999999999,3.3320207315486006e-101,length_slope
0.5424884499999999,1.0133198181775096e-94,length_slope
0.5571503,1.8291266057716687e-88,length_slope
0.57181215,1.9597441915268794e-82,length_slope
0.5864739999999999,1.2462735950672019e-76,length_slope
0.6011358499999999,4.704200136063785e-71,length_slope
0.6157976999999999,1.0539416690999707e-65,length_slope
0.63045955,1.401540813670921e-60,length_slope
0.6451214,1.1062500714782814e-55,length_slope
0.6597832499999999,5.182738099085715e-51,length_slope
0.6744450999999999,1.4411978416618957e-46,length_slope
0.6891069499999999,2.3787364736815836e-42,length_slope
0.7037688,2.3303837817163834e-38,length_slope
0.71843065,1.3550863022322757e-34,length_slope
0.7330924999999999,4.676972863757855e-31,length_slope
0.7477543499999999,9.581227087401712e-28,length_slope
0.7624161999999999,1.1650265048512128e-24,length_slope
0.77707805,8.408312938794039e-22,length_slope
0.7917398999999999,3.601971866860622e-19,length_slope
0.8064017499999999,9.158622418987941e-17,length_slope
0.8210635999999999,1.382223848399953e-14,length_slope
0.8357254499999999,1.2381834581144999e-12,length_slope
0.8503873,6.583396346257232e-11,length_slope
0.8650491499999999,2.0776548178067146e-09,length_slope
0.8797109999999999,3.891841804223041e-08,length_slope
0.8943728499999999,4.3270844193701746e-07,length_slope
0.9090346999999999,2.855578956628766e-06,length_slope
0.92369655,1.1185472222163008e-05,length_slope
0.9383583999999999,2.6008277897879857e-05,length_slope
0.9530202499999999,3.5936702192062095e-05,length_slope
0.9676820999999999,2.9937619694997077e-05,length_slope
0.9823439499999999,1.7945761446102407e-05,length_slope
0.9970057999999999,1.9805735195952736e-05,length_slope
1.01166765,4.658974495897252e-05,length_slope
1.0263295,0.00010078635209432481,length_slope
1.0409913499999999,0.00018093132347873922,length_slope
1.0556531999999998,0.0002813467400933209,length_slope
1.0703150499999998,0.00040263924636901036,length_slope
1.0849768999999998,0.0005650906705111316,length_slope
1.09963875,0.0007798698555695632,length_slope
1.1143006,0.0010176078901142308,length_slope
1.12896245,0.0012436226059261617,length_slope
1.1436243,0.0014927014835923208,length_slope
1.15828615,0.0018972525051442217,length_slope
1.1729479999999999,0.0025736918388155464,length_slope
1.1876098499999999,0.0034985974604431823,length_slope
1.2022716999999998,0.004641361633696524,length_slope
1.2169335499999998,0.006104326024257708,length_slope
1.2315953999999998,0.007907628652020613,length_slope
1.24625725,0.009887158452105901,length_slope
1.2609191,0.01203320982970212,length_slope
1.27558095,0.014555684818788914,length_slope
1.2902428,0.017481358146617457,length_slope
1.3049046499999999,0.020452007132772877,length_slope
1.3195664999999999,0.023192395460301763,length_slope
1.3342283499999998,0.026053666076026803,length_slope
1.3488901999999998,0.029361318337758704,length_slope
1.3635520499999998,0.0327112894284849,length_slope
1.3782138999999998,0.03583220797415449,length_slope
1.39287575,0.039006942572811454,length_slope
1.4075376,0.042196282592435,length_slope
1.42219945,0.04496855720420937,length_slope
1.4368613,0.04711852757828088,length_slope
1.4515231499999999,0.048554357745267916,length_slope
1.4661849999999998,0.048905603105516865,length_slope
1.4808468499999998,0.047870968841154035,length_slope
1.4955086999999998,0.04586928446625428,length_slope
1.5101705499999998,0.04369334186856787,length_slope
1.5248323999999998,0.041413511487209294,length_slope
1.53949425,0.038719674340840456,length_slope
1.5541561,0.035956271090517314,length_slope
1.56881795,0.03336588185543935,length_slope
1.5834797999999999,0.030476633041016363,length_slope
1.5981416499999999,0.02712301408166791,length_slope
1.6128034999999998,0.023721430397086407,length_slope
1.6274653499999998,0.02039485619464532,length_slope
1.6421271999999998,0.01703652036546674,length_slope
1.6567890499999998,0.013960708402341726,length_slope
1.6714508999999997,0.01150926608427787,length_slope
1.68611275,0.009577727578762654,length_slope
1.7007746,0.008002385717313496,length_slope
1.71543645,0.006642288689344142,length_slope
1.7300982999999999,0.005222382774557628,length_slope
1.7447601499999998,0.003739888762410293,length_slope
1.7594219999999998,0.0025495947700484283,length_slope
1.7740838499999998,0.0018358820440555407,length_slope
1.7887456999999998,0.0014400038231780535,length_slope
1.8034075499999997,0.0011725665984353417,length_slope
1.8180693999999997,0.0009649869751413839,length_slope
1.83273125,0.0007825115845922686,length_slope
1.8473931,0.000621012973965647,length_slope
1.8620549499999999,0.0004660887556556999,length_slope
1.8767167999999999,0.00028707463240008977,length_slope
1.8913786499999998,0.00013888180185242844,length_slope
1.9060404999999998,7.970904912075134e-05,length_slope
1.9207023499999998,7.253777298803904e-05,length_slope
1.9353641999999998,5.908051004747116e-05,length_slope
1.9500260499999997,3.1905870417182226e-05,length_slope
1.9646879,1.0800997197617424e-05,length_slope
1.97934975,2.25568836346002e-06,length_slope
1.9940115999999999,2.8748683622008044e-07,length_slope
2.00867345,2.2168651915597554e-08,length_slope
2.0233353,1.027664545832497e-09,length_slope
2.03799715,2.851044049409242e-11,length_slope
2.052659,4.719485186347028e-13,length_slope
2.0673208499999998,4.65241805939823e-15,length_slope
2.0819826999999997,2.7278359434892963e-17,length_slope
2.0966445499999997,9.505488339152832e-20,length_slope
2.1113063999999997,1.9675941637055648e-22,length_slope
2.1259682499999997,2.418631598437189e-25,length_slope
2.1406300999999996,1.7652052685589191e-28,length_slope
2.1552919499999996,7.648236542438438e-32,length_slope
2.1699537999999996,1.967146176469072e-35,length_slope
2.18461565,3.003321121963315e-39,length_slope
2.1992775,2.721728000535469e-43,length_slope
2.21393935,1.4640572714462043e-47,length_slope
2.2286012,4.6745221120772624e-52,length_slope
2.24326305,8.858890724257284e-57,length_slope
2.2579249,9.965123669637237e-62,length_slope
2.27258675,6.653439014113459e-67,length_slope
2.2872486,2.6367511177610357e-72,length_slope
2.30191045,6.202276943259546e-78,length_slope
2.3165723,8.659483157269492e-84,length_slope
2.33123415,7.176148765805897e-90,length_slope
2.3458959999999998,3.529794655782798e-96,length_slope
2.3605578499999997,1.0305425673563157e-102,length_slope
2.3752196999999997,1.7858331418174266e-109,length_slope
2.3898815499999997,1.8368523466090906e-116,length_slope
2.4045433999999997,1.121414140701298e-123,length_slope
2.4192052499999996,4.0636492178925037e-131,length_slope
2.4338670999999996,8.740268873370773e-139,length_slope
2.4485289499999996,1.1158139022704837e-146,length_slope
2.4631907999999996,8.455068596942057e-155,length_slope
2.47785265,3.802777306280973e-163,length_slope
2.4925145,1.0151799729684344e-171,length_slope
2.50717635,1.6085833872060139e-180,length_slope
2.5218382,1.5128731176731678e-189,length_slope
2.53650005,8.445392178992959e-199,length_slope
2.5511619,2.7983080794607315e-208,length_slope
2.56582375,5.503381503837539e-218,length_slope
2.5804856,6.424245103351858e-228,length_slope
2.59514745,4.451157618217414e-238,length_slope
2.6098092999999998,1.830552685634937e-248,length_slope
2.6244711499999998,4.4683777584467154e-259,length_slope
2.6391329999999997,6.474048053515375e-270,length_slope
2.6537948499999997,5.567501523305997e-281,length_slope
2.6684566999999997,2.841863140317167e-292,length_slope
2.6831185499999997,8.610024008970657e-304,length_slope
2.6977803999999996,1.548331517e-315,length_slope
2.7124422499999996,0.0,length_slope
2.7271040999999996,0.0,length_slope
2.7417659499999996,0.0,length_slope
2.7564277999999995,0.0,length_slope
2.77108965,0.0,length_slope
2.7857515,0.0,length_slope
2.80041335,0.0,length_slope
2.8150752,0.0,length_slope
2.82973705,0.0,length_slope
2.8443989,0.0,length_slope
2.85906075,0.0,length_slope
2.8737226,0.0,length_slope
2.8883844499999998,0.0,length_slope
2.9030462999999997,0.0,length_slope
2.9177081499999997,0.0,length_slope
2.9323699999999997,0.0,length_slope
2.9470318499999997,0.0,length_slope
2.9616936999999997,0.0,length_slope
2.9763555499999996,0.0,length_slope
2.9910173999999996,0.0,length_slope
3.0056792499999996,0.0,length_slope
3.0203410999999996,0.0,length_slope
3.0350029499999995,0.0,length_slope
3.0496648,0.0,length_slope
3.06432665,0.0,length_slope
3.0789885,0.0,length_slope
3.09365035,0.0,length_slope
3.1083122,0.0,length_slope
3.12297405,0.0,length_slope
3.1376359,0.0,length_slope
3.15229775,0.0,length_slope
3.1669595999999998,0.0,length_slope
3.1816214499999997,0.0,length_slope
3.1962832999999997,0.0,length_slope
3.2109451499999997,0.0,length_slope
3.2256069999999997,0.0,length_slope
3.2402688499999996,0.0,length_slope
3.2549306999999996,0.0,length_slope
3.2695925499999996,0.0,length_slope
3.2842543999999996,0.0,length_slope
3.2989162499999996,0.0,length_slope
3.3135780999999995,0.0,length_slope
3.3282399499999995,0.0,length_slope
3.3429018,0.0,length_slope
3.35756365,0.0,length_slope
3.3722255,0.0,length_slope
3.38688735,0.0,length_slope
3.4015492,0.0,length_slope
3.41621105,0.0,length_slope
3.4308729,0.0,length_slope
