lower,upper,quantity,interval,width
-0.0015795889070351814,0.019229275502512553,phi_pred,95%,0.7208542713567839
0.003240485207286436,0.017057626319095485,phi_pred,75%,0.7208542713567839
0.009235708291457293,0.01303738778266332,phi_pred,25%,0.7208542713567839
0.011182135804020096,0.011182135804020096,phi_pred,median,0.7208542713567839
-0.0020737070351758893,0.01894350728643215,phi_pred,95%,0.7236180904522613
0.0027994076633165773,0.016734136620603003,phi_pred,75%,0.7236180904522613
0.008844468592964805,0.012674680904522612,phi_pred,25%,0.7236180904522613
0.010820499999999997,0.010820499999999997,phi_pred,median,0.7236180904522613
-0.002565222964824139,0.018627757311557767,phi_pred,95%,0.7263819095477387
0.0023575955716080427,0.016415177858040197,phi_pred,75%,0.7263819095477387
0.008451421639447227,0.012314552104271351,phi_pred,25%,0.7263819095477387
0.010445719723618088,0.010445719723618088,phi_pred,median,0.7263819095477387
-0.003059667035175889,0.018318764472361804,phi_pred,95%,0.7291457286432161
0.0018999437185929693,0.016092627826633153,phi_pred,75%,0.7291457286432161
0.00805457782663315,0.011954703140703508,phi_pred,25%,0.7291457286432161
0.010065322864321595,0.010065322864321595,phi_pred,median,0.7291457286432161
-0.0035876183919597957,0.018004670062814077,phi_pred,95%,0.7319095477386934
0.0014427496231155974,0.0157705625,phi_pred,75%,0.7319095477386934
0.00765758596105528,0.011598778109296482,phi_pred,25%,0.7319095477386934
0.009688923492462316,0.009688923492462316,phi_pred,median,0.7319095477386934
-0.004085603115577901,0.01768722821608039,phi_pred,95%,0.734673366834171
0.0009950894472361624,0.015457434422110535,phi_pred,75%,0.734673366834171
0.00725526947236179,0.011237774497487425,phi_pred,25%,0.734673366834171
0.009307551758793955,0.009307551758793955,phi_pred,median,0.734673366834171
-0.004584929522613073,0.01736892183417084,phi_pred,95%,0.7374371859296482
0.0005546331658291513,0.015135411432160793,phi_pred,75%,0.7374371859296482
0.006852506909547732,0.010871235395728639,phi_pred,25%,0.7374371859296482
0.008925714195979907,0.008925714195979907,phi_pred,median,0.7374371859296482
-0.005099104020100518,0.017067512180904517,phi_pred,95%,0.7402010050251256
0.00010259905778894039,0.01481511476130653,phi_pred,75%,0.7402010050251256
0.006459816582914564,0.010506006155778892,phi_pred,25%,0.7402010050251256
0.008544536432160812,0.008544536432160812,phi_pred,median,0.7402010050251256
-0.0055919510804020136,0.01676016870477387,phi_pred,95%,0.742964824120603
-0.0003745184673366892,0.014491160175879385,phi_pred,75%,0.742964824120603
0.006068075785175871,0.010147851067839192,phi_pred,25%,0.742964824120603
0.00816761557788944,0.00816761557788944,phi_pred,median,0.742964824120603
-0.006105193417085447,0.016454500150753757,phi_pred,95%,0.7457286432160805
-0.0008203677135678461,0.014157730025125615,phi_pred,75%,0.7457286432160805
0.005661118718592956,0.009788027638190954,phi_pred,25%,0.7457286432160805
0.007779795477386928,0.007779795477386928,phi_pred,median,0.7457286432160805
-0.006628178605527673,0.016134762386934662,phi_pred,95%,0.7484924623115579
-0.0012865899811557828,0.013829485270100493,phi_pred,75%,0.7484924623115579
0.005259501036432156,0.009427374403266311,phi_pred,25%,0.7484924623115579
0.007406337562814065,0.007406337562814065,phi_pred,median,0.7484924623115579
-0.007123509673366844,0.015839264396984926,phi_pred,95%,0.7512562814070352
-0.0017496017587939755,0.013508276381909545,phi_pred,75%,0.7512562814070352
0.004866045540201008,0.009065190954773863,phi_pred,25%,0.7512562814070352
0.007023543969849243,0.007023543969849243,phi_pred,median,0.7512562814070352
-0.0076182834547739095,0.01554231812814068,phi_pred,95%,0.7540201005025127
-0.0022092703831658456,0.013179301224874368,phi_pred,75%,0.7540201005025127
0.0044678614949748615,0.008702832097989933,phi_pred,25%,0.7540201005025127
0.006638760175879381,0.006638760175879381,phi_pred,median,0.7540201005025127
-0.008111746432160814,0.015232353718592972,phi_pred,95%,0.75678391959799
-0.0026717503768844374,0.012861121984924614,phi_pred,75%,0.75678391959799
0.004074397864321611,0.00834815201005025,phi_pred,25%,0.75678391959799
0.006256362814070347,0.006256362814070347,phi_pred,median,0.75678391959799
-0.008607831017587959,0.014929573178391949,phi_pred,95%,0.7595477386934674
-0.003120035113065328,0.012532805433417081,phi_pred,75%,0.7595477386934674
0.0036740732097989975,0.00798808646356784,phi_pred,25%,0.7595477386934674
0.005879809422110548,0.005879809422110548,phi_pred,median,0.7595477386934674
-0.009101696206030156,0.014606096809045203,phi_pred,95%,0.7623115577889448
-0.0035742804020100494,0.012193879020100492,phi_pred,75%,0.7623115577889448
0.0032700888190954833,0.0076199776381909445,phi_pred,25%,0.7623115577889448
0.005501166582914566,0.005501166582914566,phi_pred,median,0.7623115577889448
-0.009597724434673365,0.014291130841708539,phi_pred,95%,0.7650753768844221
-0.004014479585427128,0.011877982537688452,phi_pred,75%,0.7650753768844221
0.0028735756909547827,0.007258169597989948,phi_pred,25%,0.7650753768844221
0.005122081658291457,0.005122081658291457,phi_pred,median,0.7650753768844221
-0.010094424221105553,0.013990381331658273,phi_pred,95%,0.7678391959798996
-0.004468814070351785,0.011552197236180891,phi_pred,75%,0.7678391959798996
0.002483604648241192,0.006898859422110546,phi_pred,25%,0.7678391959798996
0.004740104020100493,0.004740104020100493,phi_pred,median,0.7678391959798996
-0.010589131670854273,0.013689812977386933,phi_pred,95%,0.7706030150753769
-0.004928347047738686,0.01121726036432161,phi_pred,75%,0.7706030150753769
0.002094067650753763,0.006532557160804021,phi_pred,25%,0.7706030150753769
0.0043649841708542775,0.0043649841708542775,phi_pred,median,0.7706030150753769
-0.01108383912060302,0.013357230075376876,phi_pred,95%,0.7733668341708543
-0.00537032217336684,0.010890010552763816,phi_pred,75%,0.7733668341708543
0.0017006128768844303,0.0061636741834170845,phi_pred,25%,0.7733668341708543
0.003986718844221103,0.003986718844221103,phi_pred,median,0.7733668341708543
-0.011578546570351766,0.013045909912060297,phi_pred,95%,0.7761306532663317
-0.005822068749999999,0.01054713316582914,phi_pred,75%,0.7761306532663317
0.0012974430590452102,0.005800104711055276,phi_pred,25%,0.7761306532663317
0.003608489447236178,0.003608489447236178,phi_pred,median,0.7761306532663317
-0.012093953768844225,0.012739296507537669,phi_pred,95%,0.7788944723618091
-0.006269006909547747,0.010213417085427126,phi_pred,75%,0.7788944723618091
0.0008844001256281386,0.0054413360552763735,phi_pred,25%,0.7788944723618091
0.003231660804020091,0.003231660804020091,phi_pred,median,0.7788944723618091
-0.0125811311432161,0.01243712057788943,phi_pred,95%,0.7816582914572865
-0.0067158013819095495,0.009892737594221093,phi_pred,75%,0.7816582914572865
0.00047863467336683833,0.005072044440954772,phi_pred,25%,0.7816582914572865
0.002856817211055254,0.002856817211055254,phi_pred,median,0.7816582914572865
-0.013097363894472367,0.012141627110552762,phi_pred,95%,0.7844221105527638
-0.007177929585427147,0.009559568278894473,phi_pred,75%,0.7844221105527638
7.044484924623347e-05,0.004698233040201009,phi_pred,25%,0.7844221105527638
0.002475860552763824,0.002475860552763824,phi_pred,median,0.7844221105527638
-0.013599738781407035,0.011830879208542701,phi_pred,95%,0.7871859296482413
-0.007643627481155796,0.00923814864949748,phi_pred,75%,0.7871859296482413
-0.0003296310929648428,0.004330347393216062,phi_pred,25%,0.7871859296482413
0.002101610929648237,0.002101610929648237,phi_pred,median,0.7871859296482413
-0.014095934974874387,0.011518059050251252,phi_pred,95%,0.7899497487437186
-0.008107891959798974,0.008914699371859302,phi_pred,75%,0.7899497487437186
-0.0007146869346733725,0.003961062814070344,phi_pred,25%,0.7899497487437186
0.0017235542713567795,0.0017235542713567795,phi_pred,median,0.7899497487437186
-0.014603804145728651,0.011208657763819074,phi_pred,95%,0.792713567839196
-0.008557947079145731,0.008597592273869345,phi_pred,75%,0.792713567839196
-0.0011225406721105703,0.0035873439070351794,phi_pred,25%,0.792713567839196
0.0013396105527638189,0.0013396105527638189,phi_pred,median,0.792713567839196
-0.015119461783919598,0.01091683733668341,phi_pred,95%,0.7954773869346734
-0.00900256011306532,0.008255462939698486,phi_pred,75%,0.7954773869346734
-0.0015299047738693509,0.0032179699120603,phi_pred,25%,0.7954773869346734
0.0009511115577889445,0.0009511115577889445,phi_pred,median,0.7954773869346734
-0.015614301532663327,0.0106050701884422,phi_pred,95%,0.7982412060301508
-0.009451951727386948,0.00792956017587939,phi_pred,75%,0.7982412060301508
-0.0019369869346733681,0.0028514528266331465,phi_pred,25%,0.7982412060301508
0.0005646993718592952,0.0005646993718592952,phi_pred,median,0.7982412060301508
-0.016134310351758805,0.010303839045226111,phi_pred,95%,0.8010050251256282
-0.009910828894472375,0.007605720879396977,phi_pred,75%,0.8010050251256282
-0.002329846859296497,0.0024870466080401943,phi_pred,25%,0.8010050251256282
0.00018088944723616135,0.00018088944723616135,phi_pred,median,0.8010050251256282
-0.01663223898241208,0.009979255716080392,phi_pred,95%,0.8037688442211055
-0.010355360584170853,0.007277427669597993,phi_pred,75%,0.8037688442211055
-0.0027219832914572757,0.0021292330402010087,phi_pred,25%,0.8037688442211055
-0.0002027311557788944,-0.0002027311557788944,phi_pred,median,0.8037688442211055
-0.017121060050251283,0.009653238517587934,phi_pred,95%,0.806532663316583
-0.01080689729899499,0.0069529563442210975,phi_pred,75%,0.806532663316583
-0.003126558731155797,0.0017674802135678267,phi_pred,25%,0.806532663316583
-0.0005835276381909726,-0.0005835276381909726,phi_pred,median,0.806532663316583
-0.0176089777638191,0.009345039396984927,phi_pred,95%,0.8092964824120603
-0.011258679868090454,0.006624213096733665,phi_pred,75%,0.8092964824120603
-0.003514919440954785,0.0014041158919597917,phi_pred,25%,0.8092964824120603
-0.0009661307788944862,-0.0009661307788944862,phi_pred,median,0.8092964824120603
-0.01809503216080404,0.00903442793969848,phi_pred,95%,0.8120603015075377
-0.01170732914572866,0.006285683982412055,phi_pred,75%,0.8120603015075377
-0.003911024497487432,0.0010461550251256273,phi_pred,25%,0.8120603015075377
-0.0013467537688442235,-0.0013467537688442235,phi_pred,median,0.8120603015075377
-0.01858673523869348,0.008728366721105524,phi_pred,95%,0.8148241206030151
-0.012163643435929673,0.005961665043969845,phi_pred,75%,0.8148241206030151
-0.004315260804020097,0.0006715976444723465,phi_pred,25%,0.8148241206030151
-0.0017197355527638208,-0.0017197355527638208,phi_pred,median,0.8148241206030151
-0.019076801130653256,0.008427937462311559,phi_pred,95%,0.8175879396984924
-0.012619920854271351,0.005633545163316586,phi_pred,75%,0.8175879396984924
-0.00471314855527637,0.000299014698492462,phi_pred,25%,0.8175879396984924
-0.0021066814070351755,-0.0021066814070351755,phi_pred,median,0.8175879396984924
-0.019580576947236184,0.008130120917085417,phi_pred,95%,0.8203517587939699
-0.013078248900753788,0.005314009170854249,phi_pred,75%,0.8203517587939699
-0.005119931532663316,-6.962217336684874e-05,phi_pred,25%,0.8203517587939699
-0.002476244974874371,-0.002476244974874371,phi_pred,median,0.8203517587939699
-0.020078998040200993,0.007831623567839193,phi_pred,95%,0.8231155778894472
-0.013529260175879378,0.0049966295854271345,phi_pred,75%,0.8231155778894472
-0.005522716708542708,-0.0004336109296482378,phi_pred,25%,0.8231155778894472
-0.0028595040201005104,-0.0028595040201005104,phi_pred,median,0.8231155778894472
-0.020570036695979937,0.007516221532663298,phi_pred,95%,0.8258793969849247
-0.013977935929648262,0.004666795100502493,phi_pred,75%,0.8258793969849247
-0.005920671136934697,-0.0007878869974874518,phi_pred,25%,0.8258793969849247
-0.003239798618090463,-0.003239798618090463,phi_pred,median,0.8258793969849247
-0.021097605954773904,0.007233864095477383,phi_pred,95%,0.828643216080402
-0.014423786369346731,0.004339246545226126,phi_pred,75%,0.828643216080402
-0.0063245012562814125,-0.0011560946608040312,phi_pred,25%,0.828643216080402
-0.0036130369346733665,-0.0036130369346733665,phi_pred,median,0.828643216080402
-0.021615270389447237,0.006936056130653252,phi_pred,95%,0.8314070351758794
-0.014875062248743725,0.00401286378768843,phi_pred,75%,0.8314070351758794
-0.0067219462311557815,-0.0015155363379397036,phi_pred,25%,0.8314070351758794
-0.00398953592964825,-0.00398953592964825,phi_pred,median,0.8314070351758794
-0.022109798743718614,0.0066280929396984895,phi_pred,95%,0.8341708542713568
-0.015327395728643231,0.0036870250628140665,phi_pred,75%,0.8341708542713568
-0.007115750628140717,-0.0018732600502512613,phi_pred,25%,0.8341708542713568
-0.004366716080402025,-0.004366716080402025,phi_pred,median,0.8341708542713568
-0.02260432709798994,0.006330655628140717,phi_pred,95%,0.8369346733668341
-0.01578903347989951,0.0033672011306532853,phi_pred,75%,0.8369346733668341
-0.007520613819095473,-0.0022422378768844186,phi_pred,25%,0.8369346733668341
-0.004750340201005024,-0.004750340201005024,phi_pred,median,0.8369346733668341
-0.02309885545226132,0.006034075050251243,phi_pred,95%,0.8396984924623117
-0.01623221312814073,0.003045293530150749,phi_pred,75%,0.8396984924623117
-0.00791223536432163,-0.0026072662688442407,phi_pred,25%,0.8396984924623117
-0.005129212060301515,-0.005129212060301515,phi_pred,median,0.8396984924623117
-0.023618053492462304,0.005700985452261303,phi_pred,95%,0.842462311557789
-0.016684146953517595,0.0027238388505025097,phi_pred,75%,0.842462311557789
-0.008317624717336682,-0.0029694392273869347,phi_pred,25%,0.842462311557789
-0.005502304020100497,-0.005502304020100497,phi_pred,median,0.842462311557789
-0.024142149045226144,0.005404565954773851,phi_pred,95%,0.8452261306532663
-0.017147509673366843,0.0023982048994974792,phi_pred,75%,0.8452261306532663
-0.00871210590452262,-0.003321458417085442,phi_pred,25%,0.8452261306532663
-0.005881667336683431,-0.005881667336683431,phi_pred,median,0.8452261306532663
-0.02466624459798996,0.00511982486180904,phi_pred,95%,0.8479899497487438
-0.017602824434673384,0.0020799634736180794,phi_pred,75%,0.8479899497487438
-0.009098485552763828,-0.003693945037688445,phi_pred,25%,0.8479899497487438
-0.006267900753768846,-0.006267900753768846,phi_pred,median,0.8479899497487438
-0.02518210809045224,0.0048185482412060115,phi_pred,95%,0.8507537688442212
-0.018051815515075384,0.001766047236180894,phi_pred,75%,0.8507537688442212
-0.009487314258793969,-0.00405493153266333,phi_pred,25%,0.8507537688442212
-0.00664741155778896,-0.00664741155778896,phi_pred,median,0.8507537688442212
-0.025692189422110545,0.004498250967336659,phi_pred,95%,0.8535175879396986
-0.018511671639447252,0.001444039698492449,phi_pred,75%,0.8535175879396986
-0.009882752732412067,-0.004417194221105543,phi_pred,25%,0.8535175879396986
-0.0070245324120603095,-0.0070245324120603095,phi_pred,median,0.8535175879396986
-0.02620084713567837,0.004208266231155784,phi_pred,95%,0.8562814070351759
-0.018960635678391947,0.0011281508793969872,phi_pred,75%,0.8562814070351759
-0.010269090703517579,-0.004784037311557779,phi_pred,25%,0.8562814070351759
-0.0074003532663316635,-0.0074003532663316635,phi_pred,median,0.8562814070351759
-0.02668563861809049,0.003903271180904514,phi_pred,95%,0.8590452261306534
-0.01940917038316584,0.0008123488693467136,phi_pred,75%,0.8590452261306534
-0.01066750734924625,-0.005142699842964839,phi_pred,25%,0.8590452261306534
-0.007789913567839202,-0.007789913567839202,phi_pred,median,0.8590452261306534
-0.027190433417085418,0.003599139824120597,phi_pred,95%,0.8618090452261307
-0.019870747801507542,0.0004922815326633065,phi_pred,75%,0.8618090452261307
-0.011060240891959802,-0.005505569409547743,phi_pred,25%,0.8618090452261307
-0.008177915829145739,-0.008177915829145739,phi_pred,median,0.8618090452261307
-0.02770826974874371,0.0032955295100502357,phi_pred,95%,0.8645728643216081
-0.020333854930904543,0.00017321278266331508,phi_pred,75%,0.8645728643216081
-0.011460946608040201,-0.005867123084170849,phi_pred,25%,0.8645728643216081
-0.008555893341708545,-0.008555893341708545,phi_pred,median,0.8645728643216081
-0.02820428085427136,0.0030048299999999844,phi_pred,95%,0.8673366834170855
-0.02080726595477387,-0.00015431783919598457,phi_pred,75%,0.8673366834170855
-0.01185964610552763,-0.0062307033919598125,phi_pred,25%,0.8673366834170855
-0.008932585929648247,-0.008932585929648247,phi_pred,median,0.8673366834170855
-0.02869866562814069,0.00270135319095476,phi_pred,95%,0.8701005025125628
-0.02126894541457284,-0.00048482876884420496,phi_pred,75%,0.8701005025125628
-0.012266837971105515,-0.0066049786746231,phi_pred,25%,0.8701005025125628
-0.009318443090452246,-0.009318443090452246,phi_pred,median,0.8701005025125628
-0.029192574195979922,0.0023908969849246128,phi_pred,95%,0.8728643216080403
-0.02173344013819096,-0.0008031368090452365,phi_pred,75%,0.8728643216080403
-0.012675135929648257,-0.0069744375628140835,phi_pred,25%,0.8728643216080403
-0.009693609296482428,-0.009693609296482428,phi_pred,median,0.8728643216080403
-0.02970709999999999,0.002086506853015075,phi_pred,95%,0.8756281407035176
-0.022193483511306532,-0.0011232882851758864,phi_pred,75%,0.8756281407035176
-0.013077123115577882,-0.007338114007537684,phi_pred,25%,0.8756281407035176
-0.01007729459798995,-0.01007729459798995,phi_pred,median,0.8756281407035176
-0.030233010000000032,0.0017974878643215932,phi_pred,95%,0.8783919597989951
-0.0226621060301508,-0.001453844221105548,phi_pred,75%,0.8783919597989951
-0.013481721859296495,-0.007702854020100505,phi_pred,25%,0.8783919597989951
-0.010453651758793987,-0.010453651758793987,phi_pred,median,0.8783919597989951
-0.030758920000000016,0.0014721978266331454,phi_pred,95%,0.8811557788944724
-0.02311459660804022,-0.0017874966394472377,phi_pred,75%,0.8811557788944724
-0.013875938316582936,-0.008073566708542718,phi_pred,25%,0.8811557788944724
-0.010828449748743724,-0.010828449748743724,phi_pred,median,0.8811557788944724
-0.031241935829145747,0.00117781206030151,phi_pred,95%,0.8839195979899498
-0.023570529585427144,-0.0021056992462311665,phi_pred,75%,0.8839195979899498
-0.014272310427135688,-0.008432241331658288,phi_pred,25%,0.8839195979899498
-0.011204721105527643,-0.011204721105527643,phi_pred,median,0.8839195979899498
-0.03170775045226134,0.0008819552261306439,phi_pred,95%,0.8866834170854272
-0.024033447927135687,-0.0024306968907035313,phi_pred,75%,0.8866834170854272
-0.014667297958542743,-0.008800021199748752,phi_pred,25%,0.8866834170854272
-0.011582182788944725,-0.011582182788944725,phi_pred,median,0.8866834170854272
-0.03217356507537689,0.0005613092462311463,phi_pred,95%,0.8894472361809045
-0.02449302449748743,-0.00275681092964823,phi_pred,75%,0.8894472361809045
-0.015056243718592969,-0.009157568467336676,phi_pred,25%,0.8894472361809045
-0.011960251256281404,-0.011960251256281404,phi_pred,median,0.8894472361809045
-0.03264683218592966,0.00025609574120601824,phi_pred,95%,0.892211055276382
-0.024947732977386942,-0.0030786956658291533,phi_pred,75%,0.892211055276382
-0.015476291771356811,-0.009516199371859312,phi_pred,25%,0.892211055276382
-0.012332512437185937,-0.012332512437185937,phi_pred,median,0.892211055276382
-0.0331402736683417,-4.8530449748750426e-05,phi_pred,95%,0.8949748743718593
-0.0254038347361809,-0.003391175502512566,phi_pred,75%,0.8949748743718593
-0.015877503957286425,-0.009880007286432159,phi_pred,25%,0.8949748743718593
-0.012712207788944718,-0.012712207788944718,phi_pred,median,0.8949748743718593
-0.03364462306532666,-0.00034438604271356393,phi_pred,95%,0.8977386934673367
-0.025869779711055273,-0.0037189243718593057,phi_pred,75%,0.8977386934673367
-0.01627114852386935,-0.010241697110552771,phi_pred,25%,0.8977386934673367
-0.013107326381909534,-0.013107326381909534,phi_pred,median,0.8977386934673367
-0.034191954874371884,-0.0006720240703517594,phi_pred,95%,0.9005025125628141
-0.02633073994974875,-0.004033651319095477,phi_pred,75%,0.9005025125628141
-0.016669210175879405,-0.010599385301507547,phi_pred,25%,0.9005025125628141
-0.01348137286432162,-0.01348137286432162,phi_pred,median,0.9005025125628141
-0.03473928668341711,-0.0009821349623115813,phi_pred,95%,0.9032663316582915
-0.026793106312814077,-0.004363870288944721,phi_pred,75%,0.9032663316582915
-0.01706915467964825,-0.010953468278894478,phi_pred,25%,0.9032663316582915
-0.01385223052763819,-0.01385223052763819,phi_pred,median,0.9032663316582915
-0.035242082889447274,-0.0012848285427135813,phi_pred,95%,0.9060301507537689
-0.027249781909547757,-0.004686424371859298,phi_pred,75%,0.9060301507537689
-0.01746116589195981,-0.01130893580402011,phi_pred,25%,0.9060301507537689
-0.014230292964824122,-0.014230292964824122,phi_pred,median,0.9060301507537689
-0.03573625692211056,-0.0015892536306532732,phi_pred,95%,0.9087939698492462
-0.027713098241206026,-0.0050142582914572825,phi_pred,75%,0.9087939698492462
-0.017864546482412057,-0.011664931469849241,phi_pred,25%,0.9087939698492462
-0.014618833668341706,-0.014618833668341706,phi_pred,median,0.9087939698492462
-0.0362304309547739,-0.0018981980150753973,phi_pred,95%,0.9115577889447237
-0.028173029648241234,-0.005336898994974882,phi_pred,75%,0.9115577889447237
-0.018262867713567856,-0.012026107160804038,phi_pred,25%,0.9115577889447237
-0.014995524120603017,-0.014995524120603017,phi_pred,median,0.9115577889447237
-0.036724604987437216,-0.0022222109798995067,phi_pred,95%,0.914321608040201
-0.028633326005025134,-0.005660989227386944,phi_pred,75%,0.914321608040201
-0.018669752512562816,-0.01237885565326634,phi_pred,25%,0.914321608040201
-0.015373394472361801,-0.015373394472361801,phi_pred,median,0.914321608040201
-0.037218779020100526,-0.0025181859045226114,phi_pred,95%,0.9170854271356784
-0.029099709798994986,-0.0059892392587939745,phi_pred,75%,0.9170854271356784
-0.019082445979899505,-0.01274076790201005,phi_pred,25%,0.9170854271356784
-0.01574015577889447,-0.01574015577889447,phi_pred,median,0.9170854271356784
-0.03771295305276384,-0.002833473530150781,phi_pred,95%,0.9198492462311558
-0.02955562512562813,-0.006310698366834172,phi_pred,75%,0.9198492462311558
-0.019492435207286454,-0.013106921074120613,phi_pred,25%,0.9198492462311558
-0.016122982914572856,-0.016122982914572856,phi_pred,median,0.9198492462311558
-0.03821138226130655,-0.0031304077889447368,phi_pred,95%,0.9226130653266332
-0.030014295477386946,-0.006622319158291463,phi_pred,75%,0.9226130653266332
-0.019899398994974882,-0.013468661683417099,phi_pred,25%,0.9226130653266332
-0.016513472864321622,-0.016513472864321622,phi_pred,median,0.9226130653266332
-0.03872499565326636,-0.0034543493718593244,phi_pred,95%,0.9253768844221106
-0.030474017713567857,-0.006929939133165849,phi_pred,75%,0.9253768844221106
-0.020295563442211045,-0.01382843998115579,phi_pred,25%,0.9253768844221106
-0.016882814572864335,-0.016882814572864335,phi_pred,median,0.9253768844221106
-0.03923946708542714,-0.0037576909296482422,phi_pred,95%,0.9281407035175879
-0.030939194221105526,-0.0072469652010050244,phi_pred,75%,0.9281407035175879
-0.020701283417085423,-0.014197270791457288,phi_pred,25%,0.9281407035175879
-0.017249464070351758,-0.017249464070351758,phi_pred,median,0.9281407035175879
-0.03975074120603017,-0.004071014635678422,phi_pred,95%,0.9309045226130654
-0.03139609500628143,-0.007575103015075387,phi_pred,75%,0.9309045226130654
-0.02109251523241207,-0.014561054177135695,phi_pred,25%,0.9309045226130654
-0.017629174623115584,-0.017629174623115584,phi_pred,median,0.9309045226130654
-0.0402410720603015,-0.0043845613065326885,phi_pred,95%,0.9336683417085427
-0.031868253015075364,-0.00789547939698492,phi_pred,75%,0.9336683417085427
-0.021489248366834184,-0.014913552010050258,phi_pred,25%,0.9336683417085427
-0.018007617085427127,-0.018007617085427127,phi_pred,median,0.9336683417085427
-0.04072968155778895,-0.004677753153266359,phi_pred,95%,0.9364321608040201
-0.032327514290201004,-0.008217237594221112,phi_pred,75%,0.9364321608040201
-0.021888560961055292,-0.015268276444723623,phi_pred,25%,0.9364321608040201
-0.018391560050251263,-0.018391560050251263,phi_pred,median,0.9364321608040201
-0.04122078020100503,-0.0049714169095477516,phi_pred,95%,0.9391959798994975
-0.03277875829145731,-0.008540310804020113,phi_pred,75%,0.9391959798994975
-0.022287677135678412,-0.015628471419597993,phi_pred,25%,0.9391959798994975
-0.018771459296482433,-0.018771459296482433,phi_pred,median,0.9391959798994975
-0.04172647791457288,-0.0052763006783919575,phi_pred,95%,0.9419597989949748
-0.03324830084798996,-0.008860492650753768,phi_pred,75%,0.9419597989949748
-0.022679958919597988,-0.015991896576633163,phi_pred,25%,0.9419597989949748
-0.019146808668341717,-0.019146808668341717,phi_pred,median,0.9419597989949748
-0.04225997814070355,-0.0055734525125628286,phi_pred,95%,0.9447236180904524
-0.03369734924623116,-0.009182679648241219,phi_pred,75%,0.9447236180904524
-0.023071483040201027,-0.016361300879397002,phi_pred,25%,0.9447236180904524
-0.019525404522613074,-0.019525404522613074,phi_pred,median,0.9447236180904524
-0.04276799645728644,-0.005869575037688447,phi_pred,95%,0.9474874371859296
-0.03414900345477386,-0.009510117587939697,phi_pred,75%,0.9474874371859296
-0.023468069283919583,-0.01672442242462311,phi_pred,25%,0.9474874371859296
-0.019906602889447234,-0.019906602889447234,phi_pred,median,0.9474874371859296
-0.04326933085427139,-0.006162582386934697,phi_pred,95%,0.9502512562814072
-0.034604208228643255,-0.009837353957286434,phi_pred,75%,0.9502512562814072
-0.023870826444723645,-0.017083889321608054,phi_pred,25%,0.9502512562814072
-0.020280797236180932,-0.020280797236180932,phi_pred,median,0.9502512562814072
-0.04377066525125631,-0.006455813643216092,phi_pred,95%,0.9530150753768845
-0.03507423407663316,-0.010161121608040207,phi_pred,75%,0.9530150753768845
-0.024275046419598007,-0.01744009660804021,phi_pred,25%,0.9530150753768845
-0.020667438065326643,-0.020667438065326643,phi_pred,median,0.9530150753768845
-0.04427727190954772,-0.006749012613065314,phi_pred,95%,0.9557788944723618
-0.035534025000000004,-0.010480598555276385,phi_pred,75%,0.9557788944723618
-0.024669727638190957,-0.017812821859296474,phi_pred,25%,0.9557788944723618
-0.021055048743718587,-0.021055048743718587,phi_pred,median,0.9557788944723618
-0.04479264554020102,-0.007056534233668355,phi_pred,95%,0.9585427135678393
-0.03599360348618091,-0.01079863605527639,phi_pred,75%,0.9585427135678393
-0.02508662374371861,-0.018192359924623126,phi_pred,25%,0.9585427135678393
-0.02143591080402011,-0.02143591080402011,phi_pred,median,0.9585427135678393
-0.04530634326633166,-0.00736499095477388,phi_pred,95%,0.9613065326633166
-0.03646457619346733,-0.011125835992462309,phi_pred,75%,0.9613065326633166
-0.02548791997487436,-0.018556093844221095,phi_pred,25%,0.9613065326633166
-0.02181547613065326,-0.02181547613065326,phi_pred,median,0.9613065326633166
-0.045819940175879426,-0.007688891143216108,phi_pred,95%,0.9640703517587941
-0.036932264164572855,-0.011448395697236189,phi_pred,75%,0.9640703517587941
-0.02589143746859298,-0.018919719629396994,phi_pred,25%,0.9640703517587941
-0.022204935050251277,-0.022204935050251277,phi_pred,median,0.9640703517587941
-0.046333537085427146,-0.007994218040201017,phi_pred,95%,0.9668341708542714
-0.03739830992462309,-0.011772195854271354,phi_pred,75%,0.9668341708542714
-0.02629787349246232,-0.01928080979899497,phi_pred,25%,0.9668341708542714
-0.02258691256281408,-0.02258691256281408,phi_pred,median,0.9668341708542714
-0.046848257738693486,-0.008311346846733694,phi_pred,95%,0.9695979899497489
-0.03785581275125633,-0.01209511341080402,phi_pred,75%,0.9695979899497489
-0.02668890188442214,-0.01964074789572866,phi_pred,25%,0.9695979899497489
-0.02295935577889449,-0.02295935577889449,phi_pred,median,0.9695979899497489
-0.04736121733668342,-0.008612914849246232,phi_pred,95%,0.9723618090452262
-0.038315131909547745,-0.012419243216080405,phi_pred,75%,0.9723618090452262
-0.02707708856783919,-0.020013602386934684,phi_pred,25%,0.9723618090452262
-0.02335587562814071,-0.02335587562814071,phi_pred,median,0.9723618090452262
-0.04785449668341707,-0.008908357726130649,phi_pred,95%,0.9751256281407035
-0.03877142091708541,-0.012745979491206035,phi_pred,75%,0.9751256281407035
-0.027473884327889435,-0.020374049623115568,phi_pred,25%,0.9751256281407035
-0.023736933165829137,-0.023736933165829137,phi_pred,median,0.9751256281407035
-0.04835058934673367,-0.009218984824120622,phi_pred,95%,0.977889447236181
-0.03923272876884423,-0.013083555527638206,phi_pred,75%,0.977889447236181
