clock_time,od_600nm,strain,overexpression,inducer,carbon_source,temperature,inducer_conc,run_idx
12:20,0.164,lpp14,none,none,acetate,37,0,178
13:00,0.191,lpp14,none,none,acetate,37,0,178
15:06,0.492,lpp14,none,none,acetate,37,0,178
11:45,0.251,lpp14,none,none,sorbitol,37,0,179
12:20,0.302,lpp14,none,none,sorbitol,37,0,179
12:40,0.328,lpp14,none,none,sorbitol,37,0,179
13:00,0.337,lpp14,none,none,sorbitol,37,0,179
13:22,0.415,lpp14,none,none,sorbitol,37,0,179
11:45,0.25,lpp14,none,none,glucoseCAA,37,0,180
12:20,0.385,lpp14,none,none,glucoseCAA,37,0,180
12:40,0.514,lpp14,none,none,glucoseCAA,37,0,180
13:00,0.033,lpp14,none,none,LB,37,0,181
14:00,0.267,lpp14,none,none,LB,37,0,181
14:06,0.317,lpp14,none,none,LB,37,0,181
11:45,0.162,lpp21,none,none,glucose,37,0,182
12:20,0.222,lpp21,none,none,glucose,37,0,182
12:40,0.285,lpp21,none,none,glucose,37,0,182
11:45,0.166,lpp21,none,none,glycerol,37,0,183
12:20,0.236,lpp21,none,none,glycerol,37,0,183
12:40,0.323,lpp21,none,none,glycerol,37,0,183
13:22,0.429,lpp21,none,none,glycerol,37,0,183
11:45,0.074,lpp21,none,none,acetate,37,0,184
12:20,0.088,lpp21,none,none,acetate,37,0,184
13:00,0.099,lpp21,none,none,acetate,37,0,184
15:06,0.291,lpp21,none,none,acetate,37,0,184
11:45,0.178,lpp21,none,none,sorbitol,37,0,185
12:20,0.232,lpp21,none,none,sorbitol,37,0,185
12:40,0.253,lpp21,none,none,sorbitol,37,0,185
13:00,0.257,lpp21,none,none,sorbitol,37,0,185
13:22,0.32,lpp21,none,none,sorbitol,37,0,185
13:00,0.041,lpp21,none,none,LB,37,0,186
14:00,0.337,lpp21,none,none,LB,37,0,186
14:06,0.387,lpp21,none,none,LB,37,0,186
15:30,0.016,lpp14,none,none,LB,37,0,187
16:05,0.064,lpp14,none,none,LB,37,0,187
16:16,0.095,lpp14,none,none,LB,37,0,187
16:22,0.116,lpp14,none,none,LB,37,0,187
16:35,0.178,lpp14,none,none,LB,37,0,187
15:30,0.071,lpp14,none,none,ezMOPS,37,0,188
16:05,0.328,lpp14,none,none,ezMOPS,37,0,188
16:16,0.448,lpp14,none,none,ezMOPS,37,0,188
15:30,0.046,lpp21,none,none,LB,37,0,189
16:05,0.131,lpp21,none,none,LB,37,0,189
16:16,0.193,lpp21,none,none,LB,37,0,189
16:22,0.232,lpp21,none,none,LB,37,0,189
16:35,0.356,lpp21,none,none,LB,37,0,189
15:30,0.09,lpp21,none,none,ezMOPS,37,0,190
16:05,0.276,lpp21,none,none,ezMOPS,37,0,190
16:16,0.371,lpp21,none,none,ezMOPS,37,0,190
12:27,0.127,lpp14,none,none,sorbitol,37,0,191
13:00,0.177,lpp14,none,none,sorbitol,37,0,191
13:28,0.219,lpp14,none,none,sorbitol,37,0,191
13:58,0.267,lpp14,none,none,sorbitol,37,0,191
14:11,0.29,lpp14,none,none,sorbitol,37,0,191
12:45,0.146,wildtype,none,none,glucose,37,0,192
13:45,0.3338,wildtype,none,none,glucose,37,0,192
14:00,0.428,wildtype,none,none,glucose,37,0,192
14:12,0.528,wildtype,none,none,glucose,37,0,192
14:22,0.607,wildtype,none,none,glucose,37,0,192
14:20,0.078,wildtype,none,cm,glucose,37,1,193
15:00,0.138,wildtype,none,cm,glucose,37,1,193
15:40,0.236,wildtype,none,cm,glucose,37,1,193
16:30,0.471,wildtype,none,cm,glucose,37,1,193
16:40,0.545,wildtype,none,cm,glucose,37,1,193
14:20,0.075,wildtype,none,cm,glucose,37,2,194
15:00,0.11,wildtype,none,cm,glucose,37,2,194
15:40,0.164,wildtype,none,cm,glucose,37,2,194
16:30,0.274,wildtype,none,cm,glucose,37,2,194
16:50,0.346,wildtype,none,cm,glucose,37,2,194
17:30,0.465,wildtype,none,cm,glucose,37,2,194
15:40,0.055,wildtype,none,cm,glucose,37,4,195
16:30,0.074,wildtype,none,cm,glucose,37,4,195
16:50,0.08,wildtype,none,cm,glucose,37,4,195
17:30,0.098,wildtype,none,cm,glucose,37,4,195
18:00,0.115,wildtype,none,cm,glucose,37,4,195
18:20,0.12,wildtype,none,cm,glucose,37,4,195
15:40,0.04,wildtype,none,cm,glucose,37,6,196
16:30,0.044,wildtype,none,cm,glucose,37,6,196
16:50,0.046,wildtype,none,cm,glucose,37,6,196
17:30,0.051,wildtype,none,cm,glucose,37,6,196
18:00,0.06,wildtype,none,cm,glucose,37,6,196
18:20,0.063,wildtype,none,cm,glucose,37,6,196
14:28,0.054,wildtype,none,none,glucose,25,0,197
15:17,0.074,wildtype,none,none,glucose,25,0,197
15:53,0.094,wildtype,none,none,glucose,25,0,197
16:26,0.123,wildtype,none,none,glucose,25,0,197
16:45,0.142,wildtype,none,none,glucose,25,0,197
17:10,0.173,wildtype,none,none,glucose,25,0,197
14:28,0.063,wildtype,none,none,glucose,30,0,198
15:17,0.111,wildtype,none,none,glucose,30,0,198
15:53,0.162,wildtype,none,none,glucose,30,0,198
16:26,0.235,wildtype,none,none,glucose,30,0,198
16:45,0.289,wildtype,none,none,glucose,30,0,198
17:10,0.373,wildtype,none,none,glucose,30,0,198
14:28,0.068,wildtype,none,none,glucose,37,0,199
15:17,0.151,wildtype,none,none,glucose,37,0,199
15:53,0.253,wildtype,none,none,glucose,37,0,199
16:26,0.419,wildtype,none,none,glucose,37,0,199
16:45,0.54,wildtype,none,none,glucose,37,0,199
14:28,0.068,wildtype,none,none,glucose,42,0,200
15:17,0.154,wildtype,none,none,glucose,42,0,200
15:53,0.247,wildtype,none,none,glucose,42,0,200
16:26,0.405,wildtype,none,none,glucose,42,0,200
16:45,0.493,wildtype,none,none,glucose,42,0,200
14:45,0.062,wildtype,none,none,glucose,25,0,201
15:49,0.088,wildtype,none,none,glucose,25,0,201
16:55,0.135,wildtype,none,none,glucose,25,0,201
14:45,0.082,wildtype,none,none,glucose,30,0,202
15:49,0.144,wildtype,none,none,glucose,30,0,202
16:55,0.277,wildtype,none,none,glucose,30,0,202
14:45,0.075,wildtype,none,none,glucose,42,0,203
15:49,0.179,wildtype,none,none,glucose,42,0,203
16:55,0.446,wildtype,none,none,glucose,42,0,203
12:42,0.212,wildtype,none,none,glucose,25,0,204
13:30,0.283,wildtype,none,none,glucose,25,0,204
14:00,0.344,wildtype,none,none,glucose,25,0,204
12:42,0.281,wildtype,none,none,glucose,30,0,205
13:30,0.443,wildtype,none,none,glucose,30,0,205
14:00,0.613,wildtype,none,none,glucose,30,0,205
11:43,0.06,wildtype,none,none,glucose,37,0,206
12:42,0.146,wildtype,none,none,glucose,37,0,206
13:30,0.3,wildtype,none,none,glucose,37,0,206
14:00,0.494,wildtype,none,none,glucose,37,0,206
12:42,0.165,wildtype,none,none,glucose,42,0,207
13:30,0.33,wildtype,none,none,glucose,42,0,207
14:00,0.516,wildtype,none,none,glucose,42,0,207
12:46,0.236,wildtype,none,cm,glucose,37,1,208
13:08,0.309,wildtype,none,cm,glucose,37,1,208
13:30,0.424,wildtype,none,cm,glucose,37,1,208
13:47,0.525,wildtype,none,cm,glucose,37,1,208
12:46,0.194,wildtype,none,cm,glucose,37,2,209
13:08,0.22,wildtype,none,cm,glucose,37,2,209
13:30,0.261,wildtype,none,cm,glucose,37,2,209
13:47,0.287,wildtype,none,cm,glucose,37,2,209
12:46,0.118,wildtype,none,cm,glucose,37,4,210
13:08,0.122,wildtype,none,cm,glucose,37,4,210
13:30,0.128,wildtype,none,cm,glucose,37,4,210
13:47,0.14,wildtype,none,cm,glucose,37,4,210
15:10,0.166,wildtype,none,cm,glucose,37,4,210
17:20,0.238,wildtype,none,cm,glucose,37,4,210
18:30,0.288,wildtype,none,cm,glucose,37,4,210
12:46,0.101,wildtype,none,cm,glucose,37,6,211
13:08,0.11,wildtype,none,cm,glucose,37,6,211
13:30,0.114,wildtype,none,cm,glucose,37,6,211
13:47,0.126,wildtype,none,cm,glucose,37,6,211
15:10,0.145,wildtype,none,cm,glucose,37,6,211
17:20,0.176,wildtype,none,cm,glucose,37,6,211
18:30,0.196,wildtype,none,cm,glucose,37,6,211
13:18,0.082,lpp14,none,none,acetate,37,0,212
14:10,0.108,lpp14,none,none,acetate,37,0,212
15:20,0.17,lpp14,none,none,acetate,37,0,212
16:31,0.293,lpp14,none,none,acetate,37,0,212
17:36,0.444,lpp14,none,none,acetate,37,0,212
14:00,0.020,wildtype,lacZ,ctc,glucose,37,5,213
15:00,0.041,wildtype,lacZ,ctc,glucose,37,5,213
16:00,0.070,wildtype,lacZ,ctc,glucose,37,5,213
17:00,0.156,wildtype,lacZ,ctc,glucose,37,5,213
18:30,0.341,wildtype,lacZ,ctc,glucose,37,5,213
14:00,0.044,wildtype,lacZ,ctc,glucose,37,10,214
15:00,0.076,wildtype,lacZ,ctc,glucose,37,10,214
16:00,0.128,wildtype,lacZ,ctc,glucose,37,10,214
17:00,0.216,wildtype,lacZ,ctc,glucose,37,10,214
18:30,0.455,wildtype,lacZ,ctc,glucose,37,10,214
14:00,0.04,wildtype,lacZ,ctc,glucose,37,20,215
15:00,0.063,wildtype,lacZ,ctc,glucose,37,20,215
16:00,0.11,wildtype,lacZ,ctc,glucose,37,20,215
17:00,0.157,wildtype,lacZ,ctc,glucose,37,20,215
18:30,0.3,wildtype,lacZ,ctc,glucose,37,20,215
14:48,0.087,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
15:16,0.133,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
15:28,0.160,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
15:46,0.210,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
15:56,0.246,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
16:08,0.299,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
16:28,0.408,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
16:32,0.435,malE-rbsB-fliC-KO,none,none,glucose,37,0,216
09:36,0.055,wildtype,lacZ,none,glucose,37,0,217
09:55,0.067,wildtype,lacZ,none,glucose,37,0,217
10:17,0.126,wildtype,lacZ,none,glucose,37,0,217
10:38,0.127,wildtype,lacZ,none,glucose,37,0,217
11:03,0.180,wildtype,lacZ,none,glucose,37,0,217
11:23,0.221,wildtype,lacZ,none,glucose,37,0,217
11:47,0.304,wildtype,lacZ,none,glucose,37,0,217
12:03,0.377,wildtype,lacZ,none,glucose,37,0,217
12:21,0.482,wildtype,lacZ,none,glucose,37,0,217
09:36,0.111,wildtype,lacZ,ctc,glucose,37,10,218
09:56,0.140,wildtype,lacZ,ctc,glucose,37,10,218
10:18,0.208,wildtype,lacZ,ctc,glucose,37,10,218
10:38,0.235,wildtype,lacZ,ctc,glucose,37,10,218
11:03,0.310,wildtype,lacZ,ctc,glucose,37,10,218
11:23,0.379,wildtype,lacZ,ctc,glucose,37,10,218
11:47,0.524,wildtype,lacZ,ctc,glucose,37,10,218
09:37,0.064,wildtype,lacZ,ctc,glucose,37,20,219
09:57,0.066,wildtype,lacZ,ctc,glucose,37,20,219
10:18,0.094,wildtype,lacZ,ctc,glucose,37,20,219
10:39,0.105,wildtype,lacZ,ctc,glucose,37,20,219
11:04,0.135,wildtype,lacZ,ctc,glucose,37,20,219
11:24,0.146,wildtype,lacZ,ctc,glucose,37,20,219
11:48,0.180,wildtype,lacZ,ctc,glucose,37,20,219
12:04,0.207,wildtype,lacZ,ctc,glucose,37,20,219
12:22,0.233,wildtype,lacZ,ctc,glucose,37,20,219
12:46,0.276,wildtype,lacZ,ctc,glucose,37,20,219
13:16,0.367,wildtype,lacZ,ctc,glucose,37,20,219
13:35,0.429,wildtype,lacZ,ctc,glucose,37,20,219
14:04,0.565,wildtype,lacZ,ctc,glucose,37,20,219
09:38,0.078,wildtype,relA,none,glucose,37,0,220
09:56,0.093,wildtype,relA,none,glucose,37,0,220
10:18,0.143,wildtype,relA,none,glucose,37,0,220
10:39,0.181,wildtype,relA,none,glucose,37,0,220
11:04,0.264,wildtype,relA,none,glucose,37,0,220
11:24,0.342,wildtype,relA,none,glucose,37,0,220
11:50,0.499,wildtype,relA,none,glucose,37,0,220
09:39,0.064,wildtype,meshI,none,glucose,37,0,221
09:58,0.097,wildtype,meshI,none,glucose,37,0,221
10:19,0.153,wildtype,meshI,none,glucose,37,0,221
10:40,0.201,wildtype,meshI,none,glucose,37,0,221
11:04,0.259,wildtype,meshI,none,glucose,37,0,221
11:25,0.371,wildtype,meshI,none,glucose,37,0,221
11:49,0.489,wildtype,meshI,none,glucose,37,0,221
10:00,0.066,wildtype,relA,atc,glucose,37,0.5,222
10:19,0.094,wildtype,relA,atc,glucose,37,0.5,222
10:41,0.113,wildtype,relA,atc,glucose,37,0.5,222
11:05,0.153,wildtype,relA,atc,glucose,37,0.5,222
11:25,0.195,wildtype,relA,atc,glucose,37,0.5,222
11:50,0.273,wildtype,relA,atc,glucose,37,0.5,222
12:04,0.353,wildtype,relA,atc,glucose,37,0.5,222
12:22,0.444,wildtype,relA,atc,glucose,37,0.5,222
10:21,0.079,wildtype,relA,atc,glucose,37,1,223
10:40,0.086,wildtype,relA,atc,glucose,37,1,223
11:05,0.111,wildtype,relA,atc,glucose,37,1,223
11:25,0.136,wildtype,relA,atc,glucose,37,1,223
11:50,0.182,wildtype,relA,atc,glucose,37,1,223
12:06,0.226,wildtype,relA,atc,glucose,37,1,223
12:23,0.275,wildtype,relA,atc,glucose,37,1,223
12:47,0.393,wildtype,relA,atc,glucose,37,1,223
13:15,0.597,wildtype,relA,atc,glucose,37,1,223
13:22,0.658,wildtype,relA,atc,glucose,37,1,223
11:44,0.033,wildtype,none,none,LB,37,0,224
12:05,0.048,wildtype,none,none,LB,37,0,224
12:23,0.057,wildtype,none,none,LB,37,0,224
12:38,0.087,wildtype,none,none,LB,37,0,224
12:49,0.125,wildtype,none,none,LB,37,0,224
13:01,0.191,wildtype,none,none,LB,37,0,224
13:16,0.307,wildtype,none,none,LB,37,0,224
13:35,0.512,wildtype,none,none,LB,37,0,224
12:28,0.08,wildtype,none,none,glucoseCAA,37,0,225
12:39,0.109,wildtype,none,none,glucoseCAA,37,0,225
13:18,0.224,wildtype,none,none,glucoseCAA,37,0,225
13:30,0.280,wildtype,none,none,glucoseCAA,37,0,225
13:35,0.322,wildtype,none,none,glucoseCAA,37,0,225
13:50,0.427,wildtype,none,none,glucoseCAA,37,0,225
14:01,0.539,wildtype,none,none,glucoseCAA,37,0,225
09:31,0.051,wildtype,none,none,glucose,37,0,226
09:47,0.065,wildtype,none,none,glucose,37,0,226
10:08,0.101,wildtype,none,none,glucose,37,0,226
10:28,0.118,wildtype,none,none,glucose,37,0,226
10:41,0.140,wildtype,none,none,glucose,37,0,226
10:57,0.180,wildtype,none,none,glucose,37,0,226
11:21,0.258,wildtype,none,none,glucose,37,0,226
11:45,0.385,wildtype,none,none,glucose,37,0,226
12:06,0.476,wildtype,none,none,glucose,37,0,226
09:26,0.047,wildtype,none,none,glycerol,37,0,227
09:28,0.057,wildtype,none,none,glycerol,37,0,227
09:47,0.079,wildtype,none,none,glycerol,37,0,227
10:09,0.108,wildtype,none,none,glycerol,37,0,227
10:28,0.131,wildtype,none,none,glycerol,37,0,227
10:42,0.158,wildtype,none,none,glycerol,37,0,227
10:57,0.187,wildtype,none,none,glycerol,37,0,227
11:21,0.228,wildtype,none,none,glycerol,37,0,227
11:46,0.318,wildtype,none,none,glycerol,37,0,227
12:06,0.399,wildtype,none,none,glycerol,37,0,227
12:23,0.480,wildtype,none,none,glycerol,37,0,227
09:26,0.037,wildtype,none,none,sorbitol,37,0,228
09:28,0.043,wildtype,none,none,sorbitol,37,0,228
09:48,0.061,wildtype,none,none,sorbitol,37,0,228
10:09,0.086,wildtype,none,none,sorbitol,37,0,228
10:29,0.094,wildtype,none,none,sorbitol,37,0,228
10:42,0.101,wildtype,none,none,sorbitol,37,0,228
10:57,0.116,wildtype,none,none,sorbitol,37,0,228
11:22,0.132,wildtype,none,none,sorbitol,37,0,228
11:46,0.160,wildtype,none,none,sorbitol,37,0,228
12:07,0.194,wildtype,none,none,sorbitol,37,0,228
12:24,0.221,wildtype,none,none,sorbitol,37,0,228
12:51,0.278,wildtype,none,none,sorbitol,37,0,228
13:17,0.333,wildtype,none,none,sorbitol,37,0,228
14:09,0.490,wildtype,none,none,sorbitol,37,0,228
14:35,0.574,wildtype,none,none,sorbitol,37,0,228
09:27,0.041,wildtype,none,none,acetate,37,0,229
09:29,0.052,wildtype,none,none,acetate,37,0,229
09:48,0.064,wildtype,none,none,acetate,37,0,229
10:10,0.092,wildtype,none,none,acetate,37,0,229
10:29,0.095,wildtype,none,none,acetate,37,0,229
10:43,104,wildtype,none,none,acetate,37,0,229
10:58,0.119,wildtype,none,none,acetate,37,0,229
11:22,0.133,wildtype,none,none,acetate,37,0,229
11:46,0.161,wildtype,none,none,acetate,37,0,229
12:08,0.179,wildtype,none,none,acetate,37,0,229
12:24,0.209,wildtype,none,none,acetate,37,0,229
12:50,0.267,wildtype,none,none,acetate,37,0,229
13:18,0.325,wildtype,none,none,acetate,37,0,229
14:09,0.468,wildtype,none,none,acetate,37,0,229
14:35,0.553,wildtype,none,none,acetate,37,0,229
11:22,0.152,wildtype,lacZ,none,glucose,37,0,230
11:48,0.216,wildtype,lacZ,none,glucose,37,0,230
12:05,0.279,wildtype,lacZ,none,glucose,37,0,230
12:23,0.385,wildtype,lacZ,none,glucose,37,0,230
12:40,0.442,wildtype,lacZ,none,glucose,37,0,230
11:22,0.21,wildtype,lacZ,ctc,glucose,37,5,231
11:48,0.289,wildtype,lacZ,ctc,glucose,37,5,231
12:05,0.377,wildtype,lacZ,ctc,glucose,37,5,231
12:23,0.467,wildtype,lacZ,ctc,glucose,37,5,231
12:40,0.555,wildtype,lacZ,ctc,glucose,37,5,231
11:22,0.121,wildtype,lacZ,ctc,glucose,37,10,232
11:48,0.173,wildtype,lacZ,ctc,glucose,37,10,232
12:05,0.220,wildtype,lacZ,ctc,glucose,37,10,232
12:23,0.266,wildtype,lacZ,ctc,glucose,37,10,232
12:40,0.335,wildtype,lacZ,ctc,glucose,37,10,232
11:22,0.125,wildtype,lacZ,ctc,glucose,37,20,233
11:48,0.177,wildtype,lacZ,ctc,glucose,37,20,233
12:05,0.220,wildtype,lacZ,ctc,glucose,37,20,233
12:23,0.270,wildtype,lacZ,ctc,glucose,37,20,233
12:40,0.344,wildtype,lacZ,ctc,glucose,37,20,233
11:22,0.242,wildtype,meshI,none,glucose,37,0,234
11:48,0.341,wildtype,meshI,none,glucose,37,0,234
12:05,0.436,wildtype,meshI,none,glucose,37,0,234
12:23,0.569,wildtype,meshI,none,glucose,37,0,234
13:20,0.127,wildtype,meshI,IPTG,glucose,37,100,235
14:22,0.279,wildtype,meshI,IPTG,glucose,37,100,235
15:10,0.516,wildtype,meshI,IPTG,glucose,37,100,235
11:22,0.232,wildtype,relA,none,glucose,37,0,236
11:48,0.323,wildtype,relA,none,glucose,37,0,236
12:05,0.412,wildtype,relA,none,glucose,37,0,236
12:23,0.524,wildtype,relA,none,glucose,37,0,236
13:20,0.069,wildtype,relA,atc,glucose,37,1,237
14:22,0.117,wildtype,relA,atc,glucose,37,1,237
15:10,0.171,wildtype,relA,atc,glucose,37,1,237
16:00,0.281,wildtype,relA,atc,glucose,37,1,237
11:20,0.234,wildtype,relA,none,glucose,37,0,238
11:42,0.329,wildtype,relA,none,glucose,37,0,238
12:00,0.422,wildtype,relA,none,glucose,37,0,238
12:10,0.476,wildtype,relA,none,glucose,37,0,238
12:15,0.504,wildtype,relA,none,glucose,37,0,238
11:20,0.103,wildtype,relA,atc,glucose,37,1,239
11:42,0.141,wildtype,relA,atc,glucose,37,1,239
12:00,0.175,wildtype,relA,atc,glucose,37,1,239
12:10,0.199,wildtype,relA,atc,glucose,37,1,239
13:45,0.680,wildtype,relA,atc,glucose,37,1,239
11:20,0.101,wildtype,relA,atc,glucose,37,2,240
11:42,0.135,wildtype,relA,atc,glucose,37,2,240
12:00,0.169,wildtype,relA,atc,glucose,37,2,240
12:10,0.197,wildtype,relA,atc,glucose,37,2,240
13:45,0.675,wildtype,relA,atc,glucose,37,2,240
11:20,0.222,wildtype,meshI,none,glucose,37,0,241
11:42,0.328,wildtype,meshI,none,glucose,37,0,241
12:00,0.408,wildtype,meshI,none,glucose,37,0,241
12:10,0.468,wildtype,meshI,none,glucose,37,0,241
12:15,0.520,wildtype,meshI,none,glucose,37,0,241
11:20,0.249,wildtype,meshI,IPTG,glucose,37,100,242
11:42,0.311,wildtype,meshI,IPTG,glucose,37,100,242
12:00,0.391,wildtype,meshI,IPTG,glucose,37,100,242
12:10,0.430,wildtype,meshI,IPTG,glucose,37,100,242
12:25,0.471,wildtype,meshI,IPTG,glucose,37,100,242
12:31,0.520,wildtype,meshI,IPTG,glucose,37,100,242
12:38,0.604,wildtype,meshI,IPTG,glucose,37,100,242
11:20,0.3,wildtype,lacZ,none,glucose,37,0,243
11:42,0.372,wildtype,lacZ,none,glucose,37,0,243
12:00,0.459,wildtype,lacZ,none,glucose,37,0,243
12:10,0.522,wildtype,lacZ,none,glucose,37,0,243
12:15,0.538,wildtype,lacZ,none,glucose,37,0,243
11:20,0.236,wildtype,lacZ,ctc,glucose,37,5,244
11:42,0.285,wildtype,lacZ,ctc,glucose,37,5,244
12:00,0.350,wildtype,lacZ,ctc,glucose,37,5,244
12:10,0.401,wildtype,lacZ,ctc,glucose,37,5,244
12:25,0.473,wildtype,lacZ,ctc,glucose,37,5,244
12:31,0.505,wildtype,lacZ,ctc,glucose,37,5,244
11:20,0.250,wildtype,lacZ,ctc,glucose,37,10,245
11:42,0.304,wildtype,lacZ,ctc,glucose,37,10,245
12:00,0.372,wildtype,lacZ,ctc,glucose,37,10,245
12:10,0.415,wildtype,lacZ,ctc,glucose,37,10,245
12:25,0.471,wildtype,lacZ,ctc,glucose,37,10,245
12:31,0.531,wildtype,lacZ,ctc,glucose,37,10,245
11:20,0.264,wildtype,lacZ,ctc,glucose,37,20,246
11:42,0.331,wildtype,lacZ,ctc,glucose,37,20,246
12:00,0.383,wildtype,lacZ,ctc,glucose,37,20,246
12:10,0.446,wildtype,lacZ,ctc,glucose,37,20,246
12:25,0.470,wildtype,lacZ,ctc,glucose,37,20,246
12:31,0.527,wildtype,lacZ,ctc,glucose,37,20,246
10:32,0.053,wildtype,none,none,glycerol,37,0,247
11:21,0.090,wildtype,none,none,glycerol,37,0,247
12:07,0.163,wildtype,none,none,glycerol,37,0,247
12:29,0.205,wildtype,none,none,glycerol,37,0,247
13:37,0.464,wildtype,none,none,glycerol,37,0,247
10:32,0.047,wildtype,none,none,glycerol,37,0,248
11:21,0.067,wildtype,none,none,glycerol,37,0,248
12:07,0.127,wildtype,none,none,glycerol,37,0,248
12:30,0.174,wildtype,none,none,glycerol,37,0,248
13:38,0.389,wildtype,none,none,glycerol,37,0,248
13:57,0.481,wildtype,none,none,glycerol,37,0,248
10:33,0.039,wildtype,none,none,glycerol,37,0,249
11:22,0.085,wildtype,none,none,glycerol,37,0,249
12:08,0.145,wildtype,none,none,glycerol,37,0,249
12:30,0.174,wildtype,none,none,glycerol,37,0,249
13:38,0.407,wildtype,none,none,glycerol,37,0,249
10:33,0.065,wildtype,none,none,acetate,37,0,250
11:22,0.095,wildtype,none,none,acetate,37,0,250
12:08,0.142,wildtype,none,none,acetate,37,0,250
12:31,0.164,wildtype,none,none,acetate,37,0,250
13:39,0.277,wildtype,none,none,acetate,37,0,250
13:58,0.319,wildtype,none,none,acetate,37,0,250
14:16,0.374,wildtype,none,none,acetate,37,0,250
14:53,0.487,wildtype,none,none,acetate,37,0,250
10:34,0.060,wildtype,none,none,acetate,37,0,251
11:22,0.085,wildtype,none,none,acetate,37,0,251
12:09,0.154,wildtype,none,none,acetate,37,0,251
12:31,0.158,wildtype,none,none,acetate,37,0,251
13:39,0.277,wildtype,none,none,acetate,37,0,251
13:58,0.311,wildtype,none,none,acetate,37,0,251
14:16,0.352,wildtype,none,none,acetate,37,0,251
14:54,0.478,wildtype,none,none,acetate,37,0,251
10:34,0.049,wildtype,none,none,acetate,37,0,252
11:23,0.074,wildtype,none,none,acetate,37,0,252
12:09,0.098,wildtype,none,none,acetate,37,0,252
12:32,0.118,wildtype,none,none,acetate,37,0,252
13:40,0.190,wildtype,none,none,acetate,37,0,252
13:58,0.228,wildtype,none,none,acetate,37,0,252
14:16,0.262,wildtype,none,none,acetate,37,0,252
14:54,0.355,wildtype,none,none,acetate,37,0,252
14:54,0.464,wildtype,none,none,acetate,37,0,252
10:04,0.056,wildtype,none,none,sorbitol,37,0,253
10:24,0.061,wildtype,none,none,sorbitol,37,0,253
10:46,0.077,wildtype,none,none,sorbitol,37,0,253
11:05,0.096,wildtype,none,none,sorbitol,37,0,253
11:30,0.121,wildtype,none,none,sorbitol,37,0,253
11:49,0.140,wildtype,none,none,sorbitol,37,0,253
12:25,0.185,wildtype,none,none,sorbitol,37,0,253
12:51,0.232,wildtype,none,none,sorbitol,37,0,253
13:16,0.283,wildtype,none,none,sorbitol,37,0,253
13:39,0.332,wildtype,none,none,sorbitol,37,0,253
14:16,0.443,wildtype,none,none,sorbitol,37,0,253
10:05,0.049,wildtype,none,none,sorbitol,37,0,254
10:24,0.059,wildtype,none,none,sorbitol,37,0,254
10:46,0.067,wildtype,none,none,sorbitol,37,0,254
11:06,0.092,wildtype,none,none,sorbitol,37,0,254
11:31,0.118,wildtype,none,none,sorbitol,37,0,254
11:50,0.135,wildtype,none,none,sorbitol,37,0,254
12:25,0.176,wildtype,none,none,sorbitol,37,0,254
12:51,0.338,wildtype,none,none,sorbitol,37,0,254
13:16,0.269,wildtype,none,none,sorbitol,37,0,254
13:40,0.311,wildtype,none,none,sorbitol,37,0,254
14:17,0.485,wildtype,none,none,sorbitol,37,0,254
10:05,0.055,wildtype,none,none,sorbitol,37,0,255
10:25,0.071,wildtype,none,none,sorbitol,37,0,255
10:47,0.079,wildtype,none,none,sorbitol,37,0,255
11:06,0.091,wildtype,none,none,sorbitol,37,0,255
11:32,0.128,wildtype,none,none,sorbitol,37,0,255
11:50,0.149,wildtype,none,none,sorbitol,37,0,255
12:26,0.190,wildtype,none,none,sorbitol,37,0,255
12:51,0.246,wildtype,none,none,sorbitol,37,0,255
13:17,0.297,wildtype,none,none,sorbitol,37,0,255
13:40,0.350,wildtype,none,none,sorbitol,37,0,255
14:17,0.478,wildtype,none,none,sorbitol,37,0,255
10:06,0.083,wildtype,none,none,glucose,37,0,256
10:25,0.106,wildtype,none,none,glucose,37,0,256
10:47,0.154,wildtype,none,none,glucose,37,0,256
11:07,0.213,wildtype,none,none,glucose,37,0,256
11:32,0.315,wildtype,none,none,glucose,37,0,256
11:51,0.414,wildtype,none,none,glucose,37,0,256
11:55,0.445,wildtype,none,none,glucose,37,0,256
10:06,0.077,wildtype,none,none,glucose,37,0,257
10:26,0.107,wildtype,none,none,glucose,37,0,257
10:47,0.153,wildtype,none,none,glucose,37,0,257
11:07,0.197,wildtype,none,none,glucose,37,0,257
11:33,0.306,wildtype,none,none,glucose,37,0,257
11:51,0.406,wildtype,none,none,glucose,37,0,257
11:55,0.423,wildtype,none,none,glucose,37,0,257
10:07,0.049,wildtype,none,none,glucose,37,0,258
10:26,0.066,wildtype,none,none,glucose,37,0,258
10:48,0.095,wildtype,none,none,glucose,37,0,258
11:07,0.128,wildtype,none,none,glucose,37,0,258
11:33,0.192,wildtype,none,none,glucose,37,0,258
11:52,0.258,wildtype,none,none,glucose,37,0,258
12:26,0.419,wildtype,none,none,glucose,37,0,258
12:28,0.447,wildtype,none,none,glucose,37,0,258
