date,run_no,carbon_source,strain,overexpression,inducer,inducer_conc,temperature,width_median,length,volume,surface_area,surface_to_volume,aspect_ratio,periplasm_volume,periplasm_volume_fraction,delta,perturbation_idx,wt_carbon_idx,carbon_idx
2020-07-31,1,acetate,wildtype,none,none,0,37.0,0.7203206843385037,1.9309641537064184,0.6849254078226357,4.34369833340178,6.459362653682853,2.7278336379292543,0.1068549790016838,0.1589003212805982,0.0246,18,18,1
2020-09-11,1,acetate,wildtype,none,none,0,37.0,0.7325954737854731,1.9582691220000568,0.7198899743596671,4.4913645690285895,6.30655832940208,2.698868647372199,0.1104875683981033,0.1551413349032911,0.0246,18,18,1
2020-09-18,1,acetate,wildtype,none,none,0,37.0,0.7212113942609738,1.983720623230604,0.7119035479790428,4.485171667766595,6.3904670814679205,2.774922250915704,0.1103352230270582,0.1572054902041108,0.0246,18,18,1
2020-09-29,1,acetate,wildtype,none,none,0,37.0,0.704722920823819,1.9294951508420224,0.663414378856154,4.266111104602794,6.5617916346210645,2.769443673227795,0.1049463331732287,0.1614200742116782,0.0245999999999999,18,18,1
2020-10-06,1,acetate,wildtype,none,none,0,37.0,0.7715730602858302,2.0075578418918405,0.8238540920946402,4.85671030363811,6.035928088992855,2.638215546997944,0.1194750734694975,0.1484838309892242,0.0246,18,18,1
2020-11-11,1,acetate,wildtype,none,none,0,37.0,0.6656954977315271,2.062336961518503,0.6488775660422164,4.311276718684033,6.847144023252722,3.142647471142612,0.1060574072796271,0.1684397429720169,0.0246,18,18,1
2021-07-16,1,acetate,wildtype,none,none,0,37.0,0.6775220778872871,2.3041569183865964,0.7829406663973304,4.967719303310228,6.681064606285324,3.4160572972681864,0.1222058948614316,0.164354189314619,0.0246,18,18,1
2021-07-29,1,acetate,wildtype,none,none,0,37.0,0.6840529730683976,2.2756976100383106,0.7524406830944192,4.875969493235443,6.594876677251229,3.3668903227518983,0.1199488495335919,0.1622339662603802,0.0246,18,18,1
2021-08-04,1,acetate,wildtype,none,none,0,37.0,0.6454056209661965,2.1929973366476605,0.645964455098128,4.431133407331287,6.952223283111409,3.437198517714203,0.1090058818203496,0.1710246927645406,0.0246,18,18,1
2021-08-24,1,acetate,wildtype,none,none,0,37.0,0.6454056209661965,2.1929973366476605,0.645964455098128,4.431133407331287,6.952223283111409,3.437198517714203,0.1090058818203496,0.1710246927645406,0.0246,18,18,1
2022-03-11,1,acetate,wildtype,none,none,0,37.0,0.6794910464292215,2.2178634885624886,0.7212664682235145,4.720099021069813,6.646823695082113,3.299094477055404,0.1161144359183173,0.16351186289902,0.0246,18,18,1
2022-04-14,1,acetate,wildtype,none,none,0,37.0,0.7492227095781393,2.2591692904334586,0.8875326667377069,5.30499631728281,6.081194369891011,3.04940667621048,0.1305029094051571,0.1495973814993188,0.0245999999999999,18,18,1
2022-09-29,1,acetate,wildtype,none,none,0,37.0,0.7203812917057655,2.334341535588934,0.8515507073415166,5.262428048435304,6.282571074606769,3.2809920840240623,0.1294557299915084,0.1545512484353265,0.0246,18,18,1
2020-07-28,1,glucose,wildtype,none,none,0,37.0,0.7116228950330461,2.4293206474765663,0.8734112685883363,5.427857775942324,6.283915210931514,3.431219487667168,0.1335253012881812,0.1545843141889152,0.0246,19,19,4
2020-10-06,1,glucose,wildtype,none,none,0,37.0,0.7793564530064387,2.528440214257969,1.0776508467537822,6.170693096580045,5.76501155640517,3.267550155428858,0.1517990501758691,0.1418192842875671,0.0246,19,19,4
2020-11-11,1,glucose,wildtype,none,none,0,37.0,0.8056576968441072,2.514000797694085,1.1454392198092214,6.35620820718678,5.602294634328103,3.1368682155933607,0.1563627218967948,0.1378164480044713,0.0246,19,19,4
2021-07-29,1,glucose,wildtype,none,none,0,37.0,0.8153386368731292,2.625748815762408,1.2274267496114473,6.703755757773364,5.531375839127199,3.2566667336048685,0.1649123916412247,0.1360718456425291,0.0246,19,19,4
2021-08-04,1,glucose,wildtype,none,none,0,37.0,0.7357356597621806,2.6330869843094304,1.0127214606253394,6.071663548889748,6.034926871196797,3.600211887038883,0.1493629233026878,0.1484592010314412,0.0246,19,19,4
2021-08-10,1,glucose,wildtype,none,none,0,37.0,0.7164337286782139,2.707256730719557,0.991806418612284,6.072124944753942,6.169300850800104,3.812242135845001,0.149374273640947,0.1517648009296825,0.0246,19,19,4
