Protein,UniqID,Intensity,Normalized_proportion_1,Normalized_proportion_2,Normalized_proportion_3,Normalized_proportion_4,Normalized_proportion_5,Normalized_proportion_6,Normalized_proportion_7,Normalized_proportion_8,Normalized_proportion_9,Normalized_proportion_10,Normalized_proportion_11,Normalized_proportion_12,Normalized_proportion_13,Normalized_proportion_14,Normalized_proportion_15,Normalized_proportion_16,Intensity_1,Intensity_2,Intensity_3,Intensity_4,Intensity_5,Intensity_6,Intensity_7,Intensity_8,Intensity_9,Intensity_10,Intensity_11,Intensity_12,Intensity_13,Intensity_14,Intensity_15,Intensity_16
FRMR_ECOLI,2,28176000,0.924260621782979,1.0128922991237,0.548908081588411,1.15537503054359,1.0733769348082,1.53905982784493,0.991624343577114,0.974356326631681,1.11672942030298,1.04960273523583,0.611951613747653,0.998912600380726,1.45078759413909,0.729443770447619,0.852499634898307,1.14482877582367,1.31E-05,1.47E-05,8.45E-06,1.82E-05,1.57E-05,2.24E-05,1.52E-05,1.37E-05,1.59E-05,1.54E-05,9.43E-06,1.60E-05,2.15E-05,1.10E-05,1.28E-05,1.72E-05
FRSA_ECOLI,1,16350000,1.01372139564725,0.917350063068735,0.576045872880739,0.569591904427874,1.71776668376297,0.344494291175348,0.858029336338239,1.09871675957936,1.04260216799062,0.969391542297242,1.40296299062075,1.18410807637675,1.04388397667056,0.833409156585082,1.17315928582942,0.982294590581991,8.31E-06,7.75E-06,5.15E-06,5.20E-06,1.46E-05,2.91E-06,7.61E-06,8.95E-06,8.61E-06,8.23E-06,1.25E-05,1.10E-05,8.97E-06,7.28E-06,1.03E-05,8.54E-06
FTNA_ECOLI,5,164652000,1.07521566077698,0.761261256061984,1.19533405168746,1.08685028684187,0.969461770765733,2.78443434832318,0.482256385087901,1.10919371190571,1.04605045814268,0.978719608613293,0.828516312421484,0.90407754157368,0.828275574053939,0.7656952419366,0.985389226225982,0.830716923788656,8.88E-05,6.48E-05,0.00010753538096227,9.98E-05,8.29E-05,0.000236738794159273,4.31E-05,9.10E-05,8.70E-05,8.37E-05,7.46E-05,8.47E-05,7.16E-05,6.73E-05,8.67E-05,7.27E-05
FTSA_ECOLI,3,58514700,1.07627131737334,0.786772263298706,1.09809526651782,1.15162872017458,1.03427786435864,0.420411830244637,1.2488302432492,0.833548002497496,0.75928251186351,0.861210973247066,1.16063253068297,0.924629702834461,1.0702061899569,1.00547222294507,0.913166842007607,1.1636535548215,3.16E-05,2.38E-05,3.51E-05,3.76E-05,3.14E-05,1.27E-05,3.97E-05,2.43E-05,2.24E-05,2.62E-05,3.71E-05,3.08E-05,3.29E-05,3.14E-05,2.86E-05,3.62E-05
FTSE_ECOLI,5,57520500,1.06534991471025,0.969286336410659,0.826718433695711,0.727288364684332,0.947736302078842,0.809159009459467,0.763183419112459,0.991657658047405,1.03867550762429,0.981300124765092,1.20508418064176,1.34804155088274,1.05576848544431,1.02602673151102,1.01804705747899,1.01648423055993,3.07E-05,2.88E-05,2.60E-05,2.33E-05,2.83E-05,2.40E-05,2.38E-05,2.84E-05,3.02E-05,2.93E-05,3.79E-05,4.41E-05,3.19E-05,3.15E-05,3.13E-05,3.11E-05
FTSH_ECOLI,49,2301820300,0.893766058761495,0.950193607081569,0.920187042226179,0.81938869967223,1.12624390673919,1.22926103329344,0.740795162277128,1.00036792426613,0.922579801817026,1.00150973592693,1.04221611332457,1.12927294983228,1.07084313230501,0.963458982839032,1.02519451856358,0.957122317218348,0.00103188305330413,0.00112989495465114,0.0011572910789087,0.00105231317475246,0.00134663877717439,0.0014611034598027,0.000925409648310492,0.0011477440345385,0.00107271041016641,0.00119773856233193,0.00131183531066255,0.00147847987530469,0.00129499337805351,0.0011844961664493,0.00126119437533788,0.00117136118114434
FTSI_ECOLI,1,8995300,0.903184749409787,0.722323275059928,1.53495292391908,0.39882901071907,0.801157465106894,0.713065650353491,0.464718768934175,0.742917091964306,1.20331100699033,0.952185930507959,1.63560295837828,0.694593088718391,1.81884491538539,1.3516639287094,1.40699638335971,0.672920405450349,4.07E-06,3.36E-06,7.54E-06,2.00E-06,3.74E-06,3.31E-06,2.27E-06,3.33E-06,5.47E-06,4.45E-06,8.05E-06,3.55E-06,8.60E-06,6.49E-06,6.76E-06,3.22E-06
FTSK_ECOLI,3,43255200,0.94206236463779,1.07723231066182,1.14285661263444,1.22767722156999,0.800423991024864,0.767901930454624,0.837981559879425,0.998776579895078,0.872632789349406,0.979955587180591,1.08466338219071,0.848005509022362,1.17750773348807,1.00934380919572,1.00528856254262,1.18083652783906,2.04E-05,2.41E-05,2.70E-05,2.96E-05,1.80E-05,1.72E-05,1.97E-05,2.15E-05,1.91E-05,2.20E-05,2.57E-05,2.09E-05,2.68E-05,2.33E-05,2.32E-05,2.72E-05
FTSL_ECOLI,1,3484000,0.983200967314655,1.01343308078414,0.949197479272697,0.969494650932909,0.941864985420703,0.557465306009952,1.05920011238527,0.996933126894069,1.00068290592197,0.971391179880182,1.00450631048073,1.08706388896456,1.2196421230383,1.08809531415096,0.957774469938444,1.02860925999352,1.72E-06,1.82E-06,1.81E-06,1.88E-06,1.70E-06,1.00E-06,2.00E-06,1.73E-06,1.76E-06,1.76E-06,1.91E-06,2.15E-06,2.23E-06,2.02E-06,1.78E-06,1.91E-06
FTSN_ECOLI,16,329281700,1.03242103155565,0.937382032003289,0.736994272739707,0.7483990544351,1.09419313706763,1.4848930469779,0.722430712750846,0.958066107170212,0.973016215384127,0.939176840392586,1.08248945671465,1.15387528944379,1.07835589231119,1.00421087027885,0.967404761220964,0.993798721169651,0.000170513843738284,0.00015945523033489,0.000132594889062385,0.000137494221706336,0.000187158186168046,0.000252480712554301,0.000129100601551699,0.000157245035247066,0.000161843331713791,0.000160675777732562,0.000194913261111051,0.000216108348451737,0.000186552033350702,0.000176612536066828,0.000170247267315432,0.000173987479872522
FTSP_ECOLI,1,5363900,0.870683387290402,0.755478817483615,0.626920523313317,0.938699141328193,1.25474478078907,1.86466828468641,0.783577785573522,0.829156838955285,0.948380453571782,0.997603985344023,0.853051619085552,1.42236915425019,1.00084800400337,1.0974833221177,1.1609280420889,0.90102831180441,2.34E-06,2.09E-06,1.84E-06,2.81E-06,3.50E-06,5.16E-06,2.28E-06,2.22E-06,2.57E-06,2.78E-06,2.50E-06,4.34E-06,2.82E-06,3.14E-06,3.33E-06,2.57E-06
FTSQ_ECOLI,5,38218000,1.09112527868548,0.976623805986579,0.910124585381423,0.820641310477117,0.968081625080258,1.28598508961583,0.865485226153824,0.93832477567333,0.916430732057534,0.892275035612964,1.10552399853344,1.18959471698772,1.00567488500314,1.03332612530377,1.05792184005454,1.18259541060774,2.09E-05,1.93E-05,1.90E-05,1.75E-05,1.92E-05,2.54E-05,1.80E-05,1.79E-05,1.77E-05,1.77E-05,2.31E-05,2.59E-05,2.02E-05,2.11E-05,2.16E-05,2.40E-05
FTSX_ECOLI,4,28965700,1.09002708373846,0.959911249864378,0.673050900925082,0.488817938576027,1.66770144949134,4.13546114183971,0.52637731617888,1.23387976656373,1.16234363219028,0.894265629960166,0.533418727103476,0.575291717883648,1.00879222854225,0.861216416051122,0.835764454987271,0.728074716926883,1.58E-05,1.44E-05,1.07E-05,7.90E-06,2.51E-05,6.19E-05,8.27E-06,1.78E-05,1.70E-05,1.35E-05,8.45E-06,9.48E-06,1.54E-05,1.33E-05,1.29E-05,1.12E-05
FTSY_ECOLI,17,422940200,0.976296700091158,0.951685005682711,0.771342647181725,0.772502859753418,1.05564163698533,2.22301733588514,0.694420871705613,0.98946551009166,0.995227756710796,0.891774697173469,0.963386391144756,1.18402670596201,0.955841749772244,0.957096701976738,1.06619099544443,0.979924196581826,0.000207107579897113,0.00020793459102289,0.000178246654112972,0.000182289932364548,0.000231922414467182,0.0004854977864027,0.000159391883166592,0.000208590006254072,0.000212622188194701,0.000195960957559721,0.000222807389814634,0.000284829875893789,0.000212390573864908,0.000216204037264089,0.000241000703654736,0.000220355257382727
FTSZ_ECOLI,47,3970490000,0.975291027686768,0.992364034455826,0.726574136387559,0.763790535080289,1.08540916615081,0.879888794211602,0.731770021980909,0.948573735118572,0.942005460183677,0.982278704398085,1.12354088509378,1.36645461037322,1.08386242423436,1.02340596460122,1.04337416148888,1.07054570134132,0.00194228761810902,0.00203549327565588,0.00157622828683002,0.00169200639633232,0.00223864297825009,0.0018040033165928,0.00157682388684469,0.00187728008151733,0.00188931626678851,0.00202634913906945,0.00243940047920098,0.00308591808084712,0.00226093742587219,0.00217030646325743,0.00221405557528832,0.00225996278329047
FUMA_ECOLI,31,1375491200,0.768747453754272,1.05140829196529,2.37142904493624,3.64678423869972,0.420605334039741,0.733231877904641,2.32610377223241,0.741084465522655,0.661033686605625,0.732870629022673,0.304319048170773,0.365558814241653,0.500616843684555,0.478562647065945,0.479254576534541,0.515794146995001,0.000530367267125227,0.000747108647805571,0.00178222703424024,0.00279866880499815,0.00030052446877194,0.000520792345665036,0.00173640637483307,0.000508088536254206,0.000459291645084581,0.000523745825146853,0.000228895402965761,0.000285996127336491,0.000361770833155476,0.000351581186590767,0.000352312797531938,0.000377212603202777
FUMC_ECOLI,4,130667000,0.857967116359099,0.688520021335625,1.0503725554051,1.84707086079009,1.02100165086289,0.646483288645845,1.3741534595372,0.968249824249142,0.789162952489517,0.966225365270748,0.900268675410694,0.848693762949719,0.91142495105483,0.958029024160447,0.994281619254997,1.17698415100033,5.62E-05,4.65E-05,7.50E-05,0.000134658291140011,6.93E-05,4.36E-05,9.74E-05,6.31E-05,5.21E-05,6.56E-05,6.43E-05,6.31E-05,6.26E-05,6.69E-05,6.94E-05,8.18E-05
FUMD_ECOLI,4,68235500,0.929875960603346,0.961076503249487,0.84729220162353,0.891897735288696,0.871078894149676,0.621921024069572,0.789597052230555,0.907986205867205,0.939963813072324,0.994450305182226,1.21760846925068,1.43006590703133,1.13074264057655,1.07892627183786,1.12913555413563,1.13394728432311,3.18E-05,3.39E-05,3.16E-05,3.40E-05,3.09E-05,2.19E-05,2.92E-05,3.09E-05,3.24E-05,3.53E-05,4.54E-05,5.55E-05,4.05E-05,3.93E-05,4.12E-05,4.11E-05
FUR_ECOLI,10,492855200,0.982797220156725,0.849662148106139,0.888691914690343,1.06306729622225,1.16469796920758,1.70917970197261,0.999259726547879,0.934075288116353,0.993440674003537,0.840688962672375,1.06330044827377,0.890167279725774,0.893572931178826,0.909070005614832,0.949583765013613,0.948997939543866,0.000242950875602441,0.00021633170024186,0.000239312645729666,0.000292323495109343,0.000298180958980446,0.000434983224049644,0.000267277374843623,0.000229464283170585,0.00024732522756423,0.000215273280822795,0.000286566525093888,0.000249537629959483,0.000231376700414141,0.000239301645587224,0.000250124917197403,0.000248677550775815
G3P1_ECOLI,58,25575938650,0.977806019438027,0.785943357296076,1.0119140335657,0.940533689974789,1.27637540624573,0.305184215508935,0.897285066319803,1.51903251014012,1.27069924617815,1.02275164807114,0.842178791730321,0.603101078508671,0.889127266456341,1.02314629400172,1.02294947682654,1.09876474093104,0.0125435219503547,0.01038430364136,0.0141406794176121,0.0134211447322736,0.0169573215236855,0.00403050150294731,0.0124545055649263,0.0193647779056334,0.0164165347733203,0.0135905555626296,0.0117783918750224,0.00877337641503802,0.0119471904367792,0.0139764968324915,0.0139826697375041,0.014941295838514
G6PD_ECOLI,40,2699097000,1.01360003079073,0.941237475318976,0.941026599855036,0.916421904218374,1.00953861006231,0.489199668686125,0.56063275965203,1.04316465922551,0.947626524044339,1.04370948253139,1.08678804683067,1.16174315464407,1.18416745142504,1.14051336752165,1.16408580135191,1.10044133962954,0.00137220915883835,0.00131241822355367,0.00138776352414713,0.00138005875078048,0.00141543089766003,0.000681820547387604,0.000821223623129681,0.00140341213727438,0.00129200096412495,0.00146363761658776,0.00160403360652335,0.0017835023703298,0.00167919792249266,0.00164417441454005,0.00167922085178556,0.00157920081043672
G6PI_ECOLI,35,2584784400,1.01981524044057,0.919614776359559,0.91026319026379,0.718846174106015,1.18782769418539,0.834680946691655,0.52642151769971,1.01410316454442,1.05012493529142,1.07429402513598,0.8706202439218,0.808390629383817,1.31366933665952,1.16121521729099,1.2485446578634,1.08227543930699,0.00132215090916401,0.00122796167959138,0.00128554232800419,0.00103667806925726,0.0015948689992808,0.00111406431178394,0.00073845226448222,0.001306532845475,0.00137111042207014,0.00144272289960807,0.00123056115782325,0.00118847669714946,0.00178394172257985,0.0016031200868301,0.00172477615173885,0.00148735314321772
GABD_ECOLI,6,118036400,0.649659916157082,1.04330084612745,1.09821922789297,1.65561262079256,0.542307192495034,0.224679873307398,1.92138420681333,0.653672719243581,0.938574478629697,0.661008821094912,1.29036019540308,1.48613515086038,0.833455138453039,0.849614951782863,0.826291743313414,0.900621413589842,3.85E-05,6.36E-05,7.08E-05,0.000109033086312376,3.33E-05,1.37E-05,0.000123082027546166,3.85E-05,5.60E-05,4.05E-05,8.33E-05,9.98E-05,5.17E-05,5.36E-05,5.21E-05,5.65E-05
GABT_ECOLI,1,14309000,0.703271648232943,0.985262435651044,1.24536959842624,1.96062474682506,0.538197659079678,0.384358960021231,1.95572910192984,0.731514384537194,1.04319004048134,0.662577748242765,1.23528719278156,1.26954450966608,0.674552910287987,0.720104598209044,0.688954227974012,0.965925439807667,5.05E-06,7.28E-06,9.74E-06,1.57E-05,4.00E-06,2.84E-06,1.52E-05,5.22E-06,7.54E-06,4.93E-06,9.67E-06,1.03E-05,5.07E-06,5.50E-06,5.27E-06,7.35E-06
GAL1_ECOLI,3,38276600,0.506409236967359,0.791880896545324,2.18479593209318,2.25633075979955,0.698108510561877,0.630456430812535,2.18176661674687,0.753329945359887,0.739870739870187,0.956616320897077,0.654607017362374,0.815065851012733,0.565287248726596,0.541981632902301,0.752385927144196,0.952271737517692,9.72E-06,1.57E-05,4.57E-05,4.82E-05,1.39E-05,1.25E-05,4.53E-05,1.44E-05,1.43E-05,1.90E-05,1.37E-05,1.77E-05,1.14E-05,1.11E-05,1.54E-05,1.94E-05
GAL7_ECOLI,2,43502000,0.93691919699775,0.598277039963988,1.17586473155788,1.4446687271514,1.40892502840903,1.91111060115732,1.33575020913844,0.999688649533267,1.10796398840563,0.839950136747443,0.892734640425415,0.80365223033662,0.677036303845781,0.737774384826612,0.510448888850216,0.900071682729446,2.04E-05,1.34E-05,2.79E-05,3.51E-05,3.18E-05,4.29E-05,3.15E-05,2.17E-05,2.43E-05,1.90E-05,2.12E-05,1.99E-05,1.55E-05,1.71E-05,1.19E-05,2.08E-05
GALE_ECOLI,9,170844700,1.02423094112701,0.990148843674072,1.28478823432408,1.36475461055329,1.00446070713441,1.07752042422264,1.31735935889493,1.03535583144831,1.0374254261246,1.00765892253416,0.862362755111947,0.861275121566857,0.753947486219814,0.797886254069753,0.767484799810027,0.834456247332847,8.78E-05,8.74E-05,0.000119930083889735,0.000130088738520765,8.91E-05,9.51E-05,0.000122143466516773,8.82E-05,8.95E-05,8.94E-05,8.06E-05,8.37E-05,6.77E-05,7.28E-05,7.01E-05,7.58E-05
GALM_ECOLI,13,332048900,0.93107631382739,0.997275091019103,1.11922243089135,0.957050816511754,1.11018857504235,0.660040531309837,0.931492399045653,0.897087788690536,0.953338424397821,0.890475413617742,1.20073141007706,1.43921826104425,0.934272065310286,0.930645882836468,0.93906441093588,0.993954739292824,0.000155068123170372,0.000171069098617766,0.000203054924956544,0.000177304870480311,0.00019148997630875,0.000113171765071508,0.000167859463621175,0.000148474154606995,0.000159902878082499,0.000153624124092744,0.000218020853185763,0.000271815227464206,0.00016298426773817,0.000165049996572722,0.000166648635310281,0.000175477170712759
GALU_ECOLI,13,1055090900,1.1748116347575,0.921815354193976,0.90555069424177,0.792735972920051,1.29347593571006,0.915448905864118,0.751202610348137,1.02397827179777,1.11150652498858,1.04573396833406,1.02127104612302,1.18632508566174,0.96270206959624,0.91963430391968,0.9453220581567,0.993557827550145,0.000621717829834109,0.000502444809819278,0.000522032716056915,0.00046666159933179,0.000708917139708812,0.000498757484127694,0.000430141589354612,0.000538510888307624,0.000592391790027581,0.000573253260561749,0.000589224795360948,0.000711932251480516,0.000533644525966157,0.00051824372653842,0.000533057432415836,0.000557358970501259
GCH1L_ECOLI,11,730748100,0.971697697372614,1.00337098351351,0.719708827706992,0.609563352223017,0.816153137862393,0.436295944034427,0.680547487748753,0.948122825126883,0.883619635523823,1.06246468170449,1.40366294413105,1.62833585322378,1.16881900773077,1.04899747695394,1.09759126278289,1.02419439797488,0.000356150923303828,0.000378777158493839,0.000287355557310269,0.00024852504735634,0.00030980369653334,0.000164632020701721,0.000269892365471974,0.000345339429324617,0.000326167128370223,0.000403383043128974,0.000560893810048891,0.000676794399852577,0.000448730135492558,0.000409421977768184,0.00042865971412341,0.000397925764835355
GCH1_ECOLI,11,812934200,1.29247926984803,1.39949096008787,0.716288800649073,0.660676996872497,0.557896341093944,0.242062946518279,0.727055029779371,1.19918716741271,1.36242477869573,1.13871934299282,1.00397108439207,1.0212042715124,0.960034241941843,1.08874308127395,1.04732955644474,1.21793381530463,0.000527004334160464,0.000587732953176086,0.000318154911236991,0.00029965960471517,0.00023558962107009,0.000101612970706838,0.00032076512785575,0.000485910448008632,0.000559467760711955,0.000480958421404319,0.000446299825301339,0.000472185986048711,0.000410026941970252,0.000472726355936853,0.000455033203877342,0.000526418389323232
GCSH_ECOLI,6,427073000,1.1696293274393,1.16733259258173,0.837970912301383,0.683325382693315,2.10738995975861,0.653502612609716,0.61473730970881,1.23732480627825,1.43785590415015,1.25932665364292,0.750123848152532,0.753023413034118,0.645700605256015,0.778274459126634,0.695621314956504,0.820418315724833,0.000250544902523307,0.000257543905116037,0.000195535733795392,0.000162822077088314,0.000467513620640774,0.000144116890199145,0.000142480738564476,0.000263390256898043,0.000310187732419335,0.000279431879556731,0.000175180275933334,0.000182917674532913,0.000144878381396442,0.000177526792917224,0.000158773979732278,0.000186289952479324
GCSP_ECOLI,13,320014500,0.805302290495953,1.11787711384847,1.13407294339552,1.01921481512153,2.27371599587372,0.330634225154788,1.00931151124416,1.18485241549735,0.995510713892696,0.789420473042887,0.771890703875379,0.827901478166327,0.813768029316945,0.844027156546162,0.916608162585221,0.96374627030051,0.000129259894564305,0.000184806937917136,0.000198292241545564,0.000181978049728607,0.000377966335295091,5.46E-05,0.000175290892809767,0.000188993899266192,0.000160924708952111,0.000131254282753186,0.000135075189314751,0.000150693108310876,0.00013681715536911,0.000144263043602252,0.000156768105907285,0.000163977528361561
GCST_ECOLI,6,263472600,0.996493614902168,1.02203249002209,0.771207418688492,0.694215347846501,2.79102891593997,0.484925433597187,0.69001776523372,1.09554660643104,1.33888364959554,1.0093765691789,0.770021399165602,0.75800562038437,0.820263524442006,0.780805368873487,0.724376557808822,0.95803043118934,0.000131687691224196,0.00013910883343265,0.000111020130101148,0.000102050065951965,0.000381985641936305,6.60E-05,9.87E-05,0.000143873293464946,0.000178190863463135,0.000138173295951911,0.000110940053031245,0.000113593363499142,0.000113542677940193,0.000109877118463323,0.00010200094101068,0.00013420439245351
GCVR_ECOLI,2,38033000,1.23627110194143,1.07893741450656,0.537425451798146,0.634685174696282,1.12974067056697,0.420847272583643,0.760577809636062,0.864173388084258,0.878877107718972,1.0088772555959,1.60766407607929,1.72783008475063,1.00123172817778,0.878641230991956,1.02834338239266,1.00064487111287,2.36E-05,2.12E-05,1.12E-05,1.35E-05,2.23E-05,8.27E-06,1.57E-05,1.64E-05,1.69E-05,1.99E-05,3.34E-05,3.74E-05,2.00E-05,1.78E-05,2.09E-05,2.02E-05
GGT_ECOLI,2,24561000,0.920889630937669,1.07106767663224,0.925473899779023,1.0757021957113,0.628285980400278,0.569541747510853,1.26180047312794,0.790330067669586,0.743253033847375,1.01065512527405,1.41572393713297,1.91830133653326,0.890586864437902,0.786704152372754,0.737281071665267,1.03686076733055,1.13E-05,1.36E-05,1.24E-05,1.47E-05,8.02E-06,7.22E-06,1.68E-05,9.68E-06,9.22E-06,1.29E-05,1.90E-05,2.68E-05,1.15E-05,1.03E-05,9.68E-06,1.35E-05
GHRA_ECOLI,10,526617300,1.02170395700867,0.910254044572232,0.878637406116441,0.846372163917873,0.755244009475386,0.287101845740099,0.76168747605666,1.03176242386363,1.03976839874172,1.13753424502799,1.03684118783943,1.25500157048586,1.14267192554466,1.13459474587375,1.13271244306559,1.17012062196651,0.000269870493748213,0.000247635149523189,0.00025281328202785,0.000248679574317684,0.000206599686004309,7.81E-05,0.000217688961065385,0.000270824967333964,0.000276591527782316,0.000311239739262943,0.000298577777138391,0.000375910509451692,0.000316145464318819,0.000319127994945473,0.000318800597993262,0.000327625520732154
GHRB_ECOLI,11,831063000,1.13550157972077,1.10208577569677,0.791829740237062,0.674995952959026,0.984405813722913,0.26787327740585,0.86540530535377,1.03994780658718,1.06761565607688,1.06373439308501,1.26239562303528,1.57442320247481,0.865266944192098,0.89660852125056,0.873710220724481,1.03677825009092,0.000473322223805679,0.000473155501267308,0.000359551274758961,0.000312981550715466,0.000424967152752162,0.000114955241182797,0.000390317452378304,0.00043078379800451,0.000448183659535269,0.000459306497966344,0.000573692992217174,0.000744218574296219,0.000377793373520838,0.000397984192608007,0.000388066092314752,0.000458112132902238
GLCE_ECOLI,1,1807900,0.577341762622419,0.513224216499242,1.15676456453752,1.14651534903287,1.4581815859964,0.20111733025616,3.73341495251792,0.694463246422534,0.862671949583141,0.506373825957602,0.813908702150022,0.560390593270837,0.708434768152745,0.821363151831389,0.769767497455077,0.941061024426677,5.24E-07,4.79E-07,1.14E-06,1.16E-06,1.37E-06,1.88E-07,3.66E-06,6.26E-07,7.88E-07,4.76E-07,8.05E-07,5.76E-07,6.73E-07,7.93E-07,7.44E-07,9.05E-07
GLCG_ECOLI,5,205654300,0.329166529420324,0.315666672718769,1.47147930375643,2.19199018588601,0.529291854341818,0.584316798868333,6.70028444434988,0.305369105844076,0.548388780915527,0.444022694752722,0.461141116305687,0.313777883367785,0.212988225062282,0.271965199581144,0.229221309974592,0.242167821471092,3.40E-05,3.35E-05,0.000165343462793765,0.000251512759158426,5.65E-05,6.21E-05,0.000747817293832825,3.13E-05,5.70E-05,4.74E-05,5.19E-05,3.67E-05,2.30E-05,2.99E-05,2.52E-05,2.65E-05
GLGA_ECOLI,5,73124700,1.11456411972725,1.1662954839186,1.39948990936062,1.81833865432054,0.65847454679694,0.224105743653235,1.79407786052523,0.707343847391353,0.895489882392564,0.75149789495409,1.01153771568139,0.970255162416748,0.68183791010391,0.827664784826211,0.721341644730417,1.01729293041851,4.09E-05,4.41E-05,5.59E-05,7.42E-05,2.50E-05,8.46E-06,7.12E-05,2.58E-05,3.31E-05,2.86E-05,4.04E-05,4.04E-05,2.62E-05,3.23E-05,2.82E-05,3.96E-05
GLGB_ECOLI,3,95685000,0.935273276808314,1.17209116359934,1.7901720193876,1.97045656280363,0.571806708770719,0.268387620441946,1.5650400943463,1.16558781592039,1.28978274541982,0.767087112430327,0.581058960595759,0.647597320248802,0.482801796206322,0.826557673210226,0.801942640671466,0.989143125396708,4.49E-05,5.79E-05,9.36E-05,0.000105194818461051,2.84E-05,1.33E-05,8.13E-05,5.56E-05,6.23E-05,3.81E-05,3.04E-05,3.52E-05,2.43E-05,4.22E-05,4.10E-05,5.03E-05
GLGC_ECOLI,3,25907300,0.861397745196716,1.10325165914245,1.29243808075462,1.99334525430716,0.632396586541595,0.368007698296225,2.32322034175288,0.757169360260828,0.98021570966869,0.755537828236119,0.872485621103855,0.926735865364513,0.689358246048041,0.780960905767562,0.762060686077756,1.04777930251552,1.12E-05,1.48E-05,1.83E-05,2.88E-05,8.51E-06,4.92E-06,3.27E-05,9.78E-06,1.28E-05,1.02E-05,1.24E-05,1.37E-05,9.38E-06,1.08E-05,1.06E-05,1.44E-05
GLGX_ECOLI,2,22555700,1.05389945946665,1.81428071356145,1.2076330605503,1.30341039715575,0.434442219489367,0.237586030719754,1.50082315522637,0.975302891566553,1.11638715394118,0.881375693776579,0.908928746081871,1.05670741400823,0.739069365049482,0.816174453640593,0.609144247035312,1.08217574782722,1.19E-05,2.11E-05,1.49E-05,1.64E-05,5.09E-06,2.77E-06,1.84E-05,1.10E-05,1.27E-05,1.03E-05,1.12E-05,1.36E-05,8.76E-06,9.83E-06,7.34E-06,1.30E-05
GLK_ECOLI,10,237548000,0.848941227677001,0.713789915635949,1.53345702990641,1.40774868081362,0.697785966873947,0.472009289482788,1.02704019055492,1.00821041330098,0.883220256494125,1.02096489699969,0.949967029482967,0.885905076575808,1.20406835040578,0.995234287977087,1.04193496465893,0.940548078087774,0.000101149609265785,8.76E-05,0.000199029781042948,0.000186577869219613,8.61E-05,5.79E-05,0.000132404665043138,0.000119375836349641,0.000105980883682051,0.000126007858144158,0.000123398541955514,0.000119697104506987,0.000150270176065584,0.000126271611108061,0.000132280651222465,0.000118791221317202
GLMM_ECOLI,11,405172000,1.10922684383442,0.895932653249006,0.798486970964633,0.999177564435977,1.26939700670763,1.15310338202893,0.98241793455119,0.883501293513773,0.906958646212974,0.9104295576237,1.05808045235575,0.93670082948523,0.931815242664184,0.995405596895002,1.02126730167917,1.06569191503845,0.000225421327237782,0.000187529389501315,0.000176767465640771,0.000225873728403247,0.000267167816406287,0.000241253214896574,0.000216023091554994,0.000178426963688008,0.000185623966090643,0.000191655468293291,0.000234427325919681,0.000215866577617733,0.000198353337183765,0.000215411317476365,0.000221148086646801,0.000229574192260145
GLMS_ECOLI,20,956145700,0.909732194703221,0.959705233976021,1.53788034110224,1.47125381560278,1.3145712741368,0.908421800670927,1.30863402685358,0.965492806348074,0.919223299187337,0.808233531728656,1.03085207547005,0.899391482307763,0.812133241820778,0.676870200144389,0.672575560861881,0.77853498751253,0.000436287576812262,0.000474041636771919,0.000803418259276266,0.000784865609641817,0.000652913216769326,0.000448515093523531,0.000679057819481356,0.000460136822173298,0.000443968581287115,0.000401510014107659,0.000538977385470204,0.000489122817135565,0.00040796381045006,0.000345667448497727,0.000343692054847076,0.000395780305760771
GLMU_ECOLI,17,682259500,1.04102412490328,1.1761851547731,0.897923544942763,0.859577589018734,1.25415114303402,1.5289270008555,0.815696367851562,0.854603773526656,0.828521189158298,1.0294280391189,1.14106234795351,1.00623639662441,0.946373556631854,0.814346620137788,0.854576413298327,0.829366764867202,0.000356242386774731,0.000414552782678075,0.000334721822369296,0.000327203768778853,0.000444474362602932,0.000538643942617426,0.000302024789194422,0.000290621853344439,0.000285535656346681,0.000364906018003198,0.000425705326434032,0.000390476309489302,0.00033922079259312,0.000296748070147492,0.000311605293996538,0.000300848734071774
GLN1B_ECOLI,32,3547517900,1.18354876086851,1.11724805360286,0.891332596168855,0.840830520213602,0.788866409975465,0.366958722875571,0.645689293288596,1.40045677513355,1.41778180557851,1.06649579156918,0.750645036188368,0.615155109929314,0.888160364795867,1.10320225902772,1.06111652291036,1.46277722764588,0.00210593982109027,0.0020475228241039,0.00172766470356071,0.00166424279077749,0.00145370172404808,0.00067221352990512,0.00124311884541054,0.0024763280364978,0.00254062829997675,0.00196570880259415,0.00145616078116449,0.00124123584151006,0.00165533638045057,0.00209030062964071,0.0020118333656033,0.00275901940471542
GLNB_ECOLI,5,269592500,1.06311190247529,0.924838476328413,0.76809438075658,0.943320231388375,0.840954833588391,1.22174777803445,0.736597504703648,0.950867511965884,0.907405078985036,0.975165744570719,1.02973681558124,1.28786767873658,1.12789071391082,1.06880001618402,1.13233588909636,1.02940369568389,0.000143754680148957,0.000128803672208509,0.000113140337543656,0.000141889603976106,0.000117768114802473,0.000170080608989056,0.000107771150493795,0.000127773763109733,0.00012357088270811,0.000136590874037543,0.000151804331480842,0.000197480458215316,0.000159751558308099,0.000153898104622033,0.000163150125563802,0.000147552135022155
